country,scenario,calendar_year,grid_gco2_per_kwh,basis,r_power
US,S2,2019,439.45,observed,0.047730554
US,S2,2020,411.73,observed,0.047730554
US,S2,2021,423.78,observed,0.047730554
US,S2,2022,410.39,observed,0.047730554
US,S2,2023,392.89,observed,0.047730554
US,S2,2024,383.78,observed,0.047730554
US,S2,2025,384.4,observed,0.047730554
US,S2,2026,366.0524,pathway,0.047730554
US,S2,2027,348.5805,pathway,0.047730554
US,S2,2028,331.9426,pathway,0.047730554
US,S2,2029,316.0988,pathway,0.047730554
US,S2,2030,301.0112,pathway,0.047730554
US,S2,2031,286.6438,pathway,0.047730554
US,S2,2032,272.9621,pathway,0.047730554
US,S2,2033,259.9335,pathway,0.047730554
US,S2,2034,247.5267,pathway,0.047730554
US,S2,2035,235.7121,pathway,0.047730554
US,S2,2036,224.4614,pathway,0.047730554
US,S2,2037,213.7478,pathway,0.047730554
US,S2,2038,203.5455,pathway,0.047730554
US,S2,2039,193.8301,pathway,0.047730554
US,S2,2040,184.5785,pathway,0.047730554
US,S2,2041,175.7685,pathway,0.047730554
US,S2,2042,167.3789,pathway,0.047730554
US,S2,2043,159.3899,pathway,0.047730554
US,S2,2044,151.7821,pathway,0.047730554
US,S2,2045,144.5374,pathway,0.047730554
US,S2,2046,137.6386,pathway,0.047730554
US,S2,2047,131.069,pathway,0.047730554
US,S2,2048,124.813,pathway,0.047730554
US,S2,2049,118.8556,pathway,0.047730554
US,S2,2050,113.1826,pathway,0.047730554
US,S2,2051,107.7803,pathway,0.047730554
US,S2,2052,102.6359,pathway,0.047730554
US,S2,2053,97.737,pathway,0.047730554
US,S2,2054,93.072,pathway,0.047730554
US,S2,2055,88.6296,pathway,0.047730554
US,S2,2056,84.3993,pathway,0.047730554
US,S2,2057,80.3709,pathway,0.047730554
US,S2,2058,76.5347,pathway,0.047730554
US,S2,2059,72.8817,pathway,0.047730554
US,S2,2060,69.403,pathway,0.047730554
US,S2,2061,66.0903,pathway,0.047730554
US,S2,2062,62.9358,pathway,0.047730554
US,S2,2063,59.9318,pathway,0.047730554
US,S2,2064,57.0713,pathway,0.047730554
US,S2,2065,54.3472,pathway,0.047730554
US,S2,2066,51.7532,pathway,0.047730554
US,S2,2067,49.283,pathway,0.047730554
US,S2,2068,46.9307,pathway,0.047730554
US,S2,2069,44.6907,pathway,0.047730554
US,S2,2070,42.5576,pathway,0.047730554
US,S2,2071,40.5263,pathway,0.047730554
US,S2,2072,38.5919,pathway,0.047730554
US,S2,2073,36.7499,pathway,0.047730554
US,S2,2074,34.9958,pathway,0.047730554
US,S2,2075,33.3254,pathway,0.047730554
US,S2,2076,31.7348,pathway,0.047730554
US,S2,2077,30.2201,pathway,0.047730554
US,S2,2078,28.7777,pathway,0.047730554
US,S2,2079,27.4041,pathway,0.047730554
US,S2,2080,26.0961,pathway,0.047730554
US,S2,2081,24.8505,pathway,0.047730554
US,S2,2082,23.6644,pathway,0.047730554
US,S2,2083,22.5349,pathway,0.047730554
US,S2,2084,21.4592,pathway,0.047730554
US,S2,2085,20.435,pathway,0.047730554
US,S2,2086,19.4596,pathway,0.047730554
US,S2,2087,18.5308,pathway,0.047730554
US,S2,2088,17.6463,pathway,0.047730554
US,S2,2089,16.804,pathway,0.047730554
US,S2,2090,16.002,pathway,0.047730554
US,S2,2091,15.2382,pathway,0.047730554
US,S2,2092,14.5109,pathway,0.047730554
US,S2,2093,13.8183,pathway,0.047730554
US,S2,2094,13.1587,pathway,0.047730554
US,S2,2095,12.5306,pathway,0.047730554
US,S2,2096,11.9325,pathway,0.047730554
US,S2,2097,11.363,pathway,0.047730554
US,S2,2098,10.8206,pathway,0.047730554
US,S2,2099,10.3042,pathway,0.047730554
US,S2,2100,9.8123,pathway,0.047730554
UZ,S1,2000,1103.5,observed,0.007448171
UZ,S1,2001,1085.07,observed,0.007448171
UZ,S1,2002,1049.39,observed,0.007448171
UZ,S1,2003,997.33,observed,0.007448171
UZ,S1,2004,1057.95,observed,0.007448171
UZ,S1,2005,984.69,observed,0.007448171
UZ,S1,2006,1105.64,observed,0.007448171
UZ,S1,2007,1114.85,observed,0.007448171
UZ,S1,2008,1129.83,observed,0.007448171
UZ,S1,2009,1085.03,observed,0.007448171
UZ,S1,2010,1053.69,observed,0.007448171
UZ,S1,2011,1118.37,observed,0.007448171
UZ,S1,2012,1098.3,observed,0.007448171
UZ,S1,2013,1125.98,observed,0.007448171
UZ,S1,2014,1121.08,observed,0.007448171
UZ,S1,2015,1111.65,observed,0.007448171
UZ,S1,2016,1114.12,observed,0.007448171
UZ,S1,2017,1096.98,observed,0.007448171
UZ,S1,2018,1139.19,observed,0.007448171
UZ,S1,2019,1119.26,observed,0.007448171
UZ,S1,2020,1149.11,observed,0.007448171
UZ,S1,2021,1150.48,observed,0.007448171
UZ,S1,2022,1121.35,observed,0.007448171
UZ,S1,2023,1113.28,observed,0.007448171
UZ,S1,2024,1040.12,observed,0.007448171
UZ,S1,2025,1000.0,observed,0.007448171
UZ,S1,2026,992.5518,pathway,0.007448171
UZ,S1,2027,985.1591,pathway,0.007448171
UZ,S1,2028,977.8215,pathway,0.007448171
UZ,S1,2029,970.5385,pathway,0.007448171
UZ,S1,2030,963.3098,pathway,0.007448171
UZ,S1,2031,956.1349,pathway,0.007448171
UZ,S1,2032,949.0134,pathway,0.007448171
UZ,S1,2033,941.945,pathway,0.007448171
UZ,S1,2034,934.9292,pathway,0.007448171
UZ,S1,2035,927.9657,pathway,0.007448171
UZ,S1,2036,921.0541,pathway,0.007448171
UZ,S1,2037,914.1939,pathway,0.007448171
UZ,S1,2038,907.3848,pathway,0.007448171
UZ,S1,2039,900.6265,pathway,0.007448171
UZ,S1,2040,893.9185,pathway,0.007448171
UZ,S1,2041,887.2604,pathway,0.007448171
UZ,S1,2042,880.6519,pathway,0.007448171
UZ,S1,2043,874.0927,pathway,0.007448171
UZ,S1,2044,867.5823,pathway,0.007448171
UZ,S1,2045,861.1204,pathway,0.007448171
UZ,S1,2046,854.7066,pathway,0.007448171
UZ,S1,2047,848.3406,pathway,0.007448171
UZ,S1,2048,842.022,pathway,0.007448171
UZ,S1,2049,835.7505,pathway,0.007448171
UZ,S1,2050,829.5257,pathway,0.007448171
UZ,S1,2051,823.3473,pathway,0.007448171
UZ,S1,2052,817.2148,pathway,0.007448171
UZ,S1,2053,811.1281,pathway,0.007448171
UZ,S1,2054,805.0867,pathway,0.007448171
UZ,S1,2055,799.0902,pathway,0.007448171
UZ,S1,2056,793.1385,pathway,0.007448171
UZ,S1,2057,787.231,pathway,0.007448171
UZ,S1,2058,781.3676,pathway,0.007448171
UZ,S1,2059,775.5478,pathway,0.007448171
UZ,S1,2060,769.7714,pathway,0.007448171
UZ,S1,2061,764.038,pathway,0.007448171
UZ,S1,2062,758.3474,pathway,0.007448171
UZ,S1,2063,752.6991,pathway,0.007448171
UZ,S1,2064,747.0928,pathway,0.007448171
UZ,S1,2065,741.5283,pathway,0.007448171
UZ,S1,2066,736.0053,pathway,0.007448171
UZ,S1,2067,730.5234,pathway,0.007448171
UZ,S1,2068,725.0824,pathway,0.007448171
UZ,S1,2069,719.6818,pathway,0.007448171
UZ,S1,2070,714.3215,pathway,0.007448171
UZ,S1,2071,709.0011,pathway,0.007448171
UZ,S1,2072,703.7204,pathway,0.007448171
UZ,S1,2073,698.4789,pathway,0.007448171
UZ,S1,2074,693.2765,pathway,0.007448171
UZ,S1,2075,688.1129,pathway,0.007448171
UZ,S1,2076,682.9877,pathway,0.007448171
UZ,S1,2077,677.9007,pathway,0.007448171
UZ,S1,2078,672.8516,pathway,0.007448171
UZ,S1,2079,667.8401,pathway,0.007448171
UZ,S1,2080,662.8659,pathway,0.007448171
UZ,S1,2081,657.9287,pathway,0.007448171
UZ,S1,2082,653.0284,pathway,0.007448171
UZ,S1,2083,648.1645,pathway,0.007448171
UZ,S1,2084,643.3369,pathway,0.007448171
UZ,S1,2085,638.5452,pathway,0.007448171
UZ,S1,2086,633.7892,pathway,0.007448171
UZ,S1,2087,629.0686,pathway,0.007448171
UZ,S1,2088,624.3832,pathway,0.007448171
UZ,S1,2089,619.7327,pathway,0.007448171
UZ,S1,2090,615.1168,pathway,0.007448171
UZ,S1,2091,610.5353,pathway,0.007448171
UZ,S1,2092,605.988,pathway,0.007448171
UZ,S1,2093,601.4745,pathway,0.007448171
UZ,S1,2094,596.9946,pathway,0.007448171
UZ,S1,2095,592.5481,pathway,0.007448171
UZ,S1,2096,588.1347,pathway,0.007448171
UZ,S1,2097,583.7541,pathway,0.007448171
UZ,S1,2098,579.4062,pathway,0.007448171
UZ,S1,2099,575.0907,pathway,0.007448171
UZ,S1,2100,570.8073,pathway,0.007448171
VN,S1,2000,321.91,observed,0.004237369
VN,S1,2001,290.76,observed,0.004237369
VN,S1,2002,344.41,observed,0.004237369
VN,S1,2003,375.76,observed,0.004237369
VN,S1,2004,407.14,observed,0.004237369
VN,S1,2005,462.56,observed,0.004237369
VN,S1,2006,448.36,observed,0.004237369
VN,S1,2007,438.9,observed,0.004237369
VN,S1,2008,421.85,observed,0.004237369
VN,S1,2009,411.95,observed,0.004237369
VN,S1,2010,450.72,observed,0.004237369
VN,S1,2011,405.48,observed,0.004237369
VN,S1,2012,369.4,observed,0.004237369
VN,S1,2013,371.36,observed,0.004237369
VN,S1,2014,401.13,observed,0.004237369
VN,S1,2015,483.73,observed,0.004237369
VN,S1,2016,489.09,observed,0.004237369
VN,S1,2017,430.52,observed,0.004237369
VN,S1,2018,482.87,observed,0.004237369
VN,S1,2019,553.89,observed,0.004237369
VN,S1,2020,528.44,observed,0.004237369
VN,S1,2021,475.06,observed,0.004237369
VN,S1,2022,415.41,observed,0.004237369
VN,S1,2023,472.4,observed,0.004237369
VN,S1,2024,484.32,observed,0.004237369
VN,S1,2025,460.73,observed,0.004237369
VN,S1,2026,458.7777,pathway,0.004237369
VN,S1,2027,456.8337,pathway,0.004237369
VN,S1,2028,454.8979,pathway,0.004237369
VN,S1,2029,452.9704,pathway,0.004237369
VN,S1,2030,451.051,pathway,0.004237369
VN,S1,2031,449.1397,pathway,0.004237369
VN,S1,2032,447.2365,pathway,0.004237369
VN,S1,2033,445.3414,pathway,0.004237369
VN,S1,2034,443.4543,pathway,0.004237369
VN,S1,2035,441.5753,pathway,0.004237369
VN,S1,2036,439.7041,pathway,0.004237369
VN,S1,2037,437.841,pathway,0.004237369
VN,S1,2038,435.9857,pathway,0.004237369
VN,S1,2039,434.1382,pathway,0.004237369
VN,S1,2040,432.2986,pathway,0.004237369
VN,S1,2041,430.4668,pathway,0.004237369
VN,S1,2042,428.6428,pathway,0.004237369
VN,S1,2043,426.8265,pathway,0.004237369
VN,S1,2044,425.0178,pathway,0.004237369
VN,S1,2045,423.2169,pathway,0.004237369
VN,S1,2046,421.4235,pathway,0.004237369
VN,S1,2047,419.6378,pathway,0.004237369
VN,S1,2048,417.8597,pathway,0.004237369
VN,S1,2049,416.089,pathway,0.004237369
VN,S1,2050,414.3259,pathway,0.004237369
VN,S1,2051,412.5703,pathway,0.004237369
VN,S1,2052,410.822,pathway,0.004237369
VN,S1,2053,409.0812,pathway,0.004237369
VN,S1,2054,407.3478,pathway,0.004237369
VN,S1,2055,405.6217,pathway,0.004237369
VN,S1,2056,403.903,pathway,0.004237369
VN,S1,2057,402.1915,pathway,0.004237369
VN,S1,2058,400.4872,pathway,0.004237369
VN,S1,2059,398.7902,pathway,0.004237369
VN,S1,2060,397.1004,pathway,0.004237369
VN,S1,2061,395.4177,pathway,0.004237369
VN,S1,2062,393.7422,pathway,0.004237369
VN,S1,2063,392.0738,pathway,0.004237369
VN,S1,2064,390.4124,pathway,0.004237369
VN,S1,2065,388.7581,pathway,0.004237369
VN,S1,2066,387.1108,pathway,0.004237369
VN,S1,2067,385.4705,pathway,0.004237369
VN,S1,2068,383.8371,pathway,0.004237369
VN,S1,2069,382.2106,pathway,0.004237369
VN,S1,2070,380.5911,pathway,0.004237369
VN,S1,2071,378.9783,pathway,0.004237369
VN,S1,2072,377.3725,pathway,0.004237369
VN,S1,2073,375.7734,pathway,0.004237369
VN,S1,2074,374.1811,pathway,0.004237369
VN,S1,2075,372.5956,pathway,0.004237369
VN,S1,2076,371.0168,pathway,0.004237369
VN,S1,2077,369.4446,pathway,0.004237369
VN,S1,2078,367.8791,pathway,0.004237369
VN,S1,2079,366.3203,pathway,0.004237369
VN,S1,2080,364.7681,pathway,0.004237369
VN,S1,2081,363.2224,pathway,0.004237369
VN,S1,2082,361.6833,pathway,0.004237369
VN,S1,2083,360.1507,pathway,0.004237369
VN,S1,2084,358.6246,pathway,0.004237369
VN,S1,2085,357.105,pathway,0.004237369
VN,S1,2086,355.5918,pathway,0.004237369
VN,S1,2087,354.085,pathway,0.004237369
VN,S1,2088,352.5847,pathway,0.004237369
VN,S1,2089,351.0906,pathway,0.004237369
VN,S1,2090,349.6029,pathway,0.004237369
VN,S1,2091,348.1215,pathway,0.004237369
VN,S1,2092,346.6464,pathway,0.004237369
VN,S1,2093,345.1775,pathway,0.004237369
VN,S1,2094,343.7149,pathway,0.004237369
VN,S1,2095,342.2584,pathway,0.004237369
VN,S1,2096,340.8082,pathway,0.004237369
VN,S1,2097,339.364,pathway,0.004237369
VN,S1,2098,337.926,pathway,0.004237369
VN,S1,2099,336.4941,pathway,0.004237369
VN,S1,2100,335.0683,pathway,0.004237369
ZA,S1,2000,799.44,observed,0.011969983
ZA,S1,2001,806.27,observed,0.011969983
ZA,S1,2002,802.25,observed,0.011969983
ZA,S1,2003,807.63,observed,0.011969983
ZA,S1,2004,806.92,observed,0.011969983
ZA,S1,2005,812.68,observed,0.011969983
ZA,S1,2006,813.48,observed,0.011969983
ZA,S1,2007,810.05,observed,0.011969983
ZA,S1,2008,809.4,observed,0.011969983
ZA,S1,2009,807.9,observed,0.011969983
ZA,S1,2010,807.62,observed,0.011969983
ZA,S1,2011,803.57,observed,0.011969983
ZA,S1,2012,807.04,observed,0.011969983
ZA,S1,2013,799.69,observed,0.011969983
ZA,S1,2014,791.58,observed,0.011969983
ZA,S1,2015,790.96,observed,0.011969983
ZA,S1,2016,779.4,observed,0.011969983
ZA,S1,2017,768.91,observed,0.011969983
ZA,S1,2018,774.68,observed,0.011969983
ZA,S1,2019,764.26,observed,0.011969983
ZA,S1,2020,763.15,observed,0.011969983
ZA,S1,2021,741.51,observed,0.011969983
ZA,S1,2022,729.02,observed,0.011969983
ZA,S1,2023,714.4,observed,0.011969983
ZA,S1,2024,717.36,observed,0.011969983
ZA,S1,2025,699.29,observed,0.011969983
ZA,S1,2026,690.9195,pathway,0.011969983
ZA,S1,2027,682.6492,pathway,0.011969983
ZA,S1,2028,674.4779,pathway,0.011969983
ZA,S1,2029,666.4044,pathway,0.011969983
ZA,S1,2030,658.4276,pathway,0.011969983
ZA,S1,2031,650.5462,pathway,0.011969983
ZA,S1,2032,642.7592,pathway,0.011969983
ZA,S1,2033,635.0654,pathway,0.011969983
ZA,S1,2034,627.4636,pathway,0.011969983
ZA,S1,2035,619.9529,pathway,0.011969983
ZA,S1,2036,612.5321,pathway,0.011969983
ZA,S1,2037,605.2001,pathway,0.011969983
ZA,S1,2038,597.9559,pathway,0.011969983
ZA,S1,2039,590.7983,pathway,0.011969983
ZA,S1,2040,583.7265,pathway,0.011969983
ZA,S1,2041,576.7393,pathway,0.011969983
ZA,S1,2042,569.8357,pathway,0.011969983
ZA,S1,2043,563.0148,pathway,0.011969983
ZA,S1,2044,556.2755,pathway,0.011969983
ZA,S1,2045,549.6169,pathway,0.011969983
ZA,S1,2046,543.038,pathway,0.011969983
ZA,S1,2047,536.5379,pathway,0.011969983
ZA,S1,2048,530.1155,pathway,0.011969983
ZA,S1,2049,523.77,pathway,0.011969983
ZA,S1,2050,517.5005,pathway,0.011969983
ZA,S1,2051,511.306,pathway,0.011969983
ZA,S1,2052,505.1857,pathway,0.011969983
ZA,S1,2053,499.1387,pathway,0.011969983
ZA,S1,2054,493.164,pathway,0.011969983
ZA,S1,2055,487.2608,pathway,0.011969983
ZA,S1,2056,481.4283,pathway,0.011969983
ZA,S1,2057,475.6656,pathway,0.011969983
ZA,S1,2058,469.9719,pathway,0.011969983
ZA,S1,2059,464.3464,pathway,0.011969983
ZA,S1,2060,458.7881,pathway,0.011969983
ZA,S1,2061,453.2965,pathway,0.011969983
ZA,S1,2062,447.8705,pathway,0.011969983
ZA,S1,2063,442.5095,pathway,0.011969983
ZA,S1,2064,437.2127,pathway,0.011969983
ZA,S1,2065,431.9792,pathway,0.011969983
ZA,S1,2066,426.8085,pathway,0.011969983
ZA,S1,2067,421.6996,pathway,0.011969983
ZA,S1,2068,416.6518,pathway,0.011969983
ZA,S1,2069,411.6645,pathway,0.011969983
ZA,S1,2070,406.7369,pathway,0.011969983
ZA,S1,2071,401.8683,pathway,0.011969983
ZA,S1,2072,397.0579,pathway,0.011969983
ZA,S1,2073,392.3051,pathway,0.011969983
ZA,S1,2074,387.6092,pathway,0.011969983
ZA,S1,2075,382.9696,pathway,0.011969983
ZA,S1,2076,378.3854,pathway,0.011969983
ZA,S1,2077,373.8562,pathway,0.011969983
ZA,S1,2078,369.3811,pathway,0.011969983
ZA,S1,2079,364.9596,pathway,0.011969983
ZA,S1,2080,360.5911,pathway,0.011969983
ZA,S1,2081,356.2748,pathway,0.011969983
ZA,S1,2082,352.0102,pathway,0.011969983
ZA,S1,2083,347.7966,pathway,0.011969983
ZA,S1,2084,343.6335,pathway,0.011969983
ZA,S1,2085,339.5202,pathway,0.011969983
ZA,S1,2086,335.4562,pathway,0.011969983
ZA,S1,2087,331.4408,pathway,0.011969983
ZA,S1,2088,327.4734,pathway,0.011969983
ZA,S1,2089,323.5536,pathway,0.011969983
ZA,S1,2090,319.6806,pathway,0.011969983
ZA,S1,2091,315.8541,pathway,0.011969983
ZA,S1,2092,312.0733,pathway,0.011969983
ZA,S1,2093,308.3378,pathway,0.011969983
ZA,S1,2094,304.647,pathway,0.011969983
ZA,S1,2095,301.0004,pathway,0.011969983
ZA,S1,2096,297.3974,pathway,0.011969983
ZA,S1,2097,293.8376,pathway,0.011969983
ZA,S1,2098,290.3203,pathway,0.011969983
ZA,S1,2099,286.8452,pathway,0.011969983
ZA,S1,2100,283.4117,pathway,0.011969983
ZM,S1,2000,27.24,observed,-0.070900217
ZM,S1,2001,28.97,observed,-0.070900217
ZM,S1,2002,29.41,observed,-0.070900217
ZM,S1,2003,30.05,observed,-0.070900217
ZM,S1,2004,28.2,observed,-0.070900217
ZM,S1,2005,29.08,observed,-0.070900217
ZM,S1,2006,24.79,observed,-0.070900217
ZM,S1,2007,24.9,observed,-0.070900217
ZM,S1,2008,25.18,observed,-0.070900217
ZM,S1,2009,24.27,observed,-0.070900217
ZM,S1,2010,24.88,observed,-0.070900217
ZM,S1,2011,24.37,observed,-0.070900217
ZM,S1,2012,24.25,observed,-0.070900217
ZM,S1,2013,24.81,observed,-0.070900217
ZM,S1,2014,42.7,observed,-0.070900217
ZM,S1,2015,43.67,observed,-0.070900217
ZM,S1,2016,65.42,observed,-0.070900217
ZM,S1,2017,125.0,observed,-0.070900217
ZM,S1,2018,140.66,observed,-0.070900217
ZM,S1,2019,138.61,observed,-0.070900217
ZM,S1,2020,135.26,observed,-0.070900217
ZM,S1,2021,86.91,observed,-0.070900217
ZM,S1,2022,111.97,observed,-0.070900217
ZM,S1,2023,111.0,observed,-0.070900217
ZM,S1,2024,119.68,observed,-0.070900217
ZM,S1,2025,128.1653,pathway,-0.070900217
ZM,S1,2026,137.2523,pathway,-0.070900217
ZM,S1,2027,146.9835,pathway,-0.070900217
ZM,S1,2028,157.4047,pathway,-0.070900217
ZM,S1,2029,168.5647,pathway,-0.070900217
ZM,S1,2030,180.516,pathway,-0.070900217
ZM,S1,2031,193.3146,pathway,-0.070900217
ZM,S1,2032,207.0206,pathway,-0.070900217
ZM,S1,2033,221.6984,pathway,-0.070900217
ZM,S1,2034,237.4169,pathway,-0.070900217
ZM,S1,2035,254.2498,pathway,-0.070900217
ZM,S1,2036,272.2762,pathway,-0.070900217
ZM,S1,2037,291.5806,pathway,-0.070900217
ZM,S1,2038,312.2538,pathway,-0.070900217
ZM,S1,2039,334.3926,pathway,-0.070900217
ZM,S1,2040,358.1011,pathway,-0.070900217
ZM,S1,2041,383.4906,pathway,-0.070900217
ZM,S1,2042,410.6801,pathway,-0.070900217
ZM,S1,2043,439.7974,pathway,-0.070900217
ZM,S1,2044,470.9792,pathway,-0.070900217
ZM,S1,2045,504.3717,pathway,-0.070900217
ZM,S1,2046,540.1318,pathway,-0.070900217
ZM,S1,2047,578.4272,pathway,-0.070900217
ZM,S1,2048,619.4378,pathway,-0.070900217
ZM,S1,2049,663.3561,pathway,-0.070900217
ZM,S1,2050,710.3882,pathway,-0.070900217
ZM,S1,2051,760.7549,pathway,-0.070900217
ZM,S1,2052,814.6926,pathway,-0.070900217
ZM,S1,2053,872.4545,pathway,-0.070900217
ZM,S1,2054,934.3117,pathway,-0.070900217
ZM,S1,2055,1000.5546,pathway,-0.070900217
ZM,S1,2056,1071.4941,pathway,-0.070900217
ZM,S1,2057,1147.4633,pathway,-0.070900217
ZM,S1,2058,1228.8187,pathway,-0.070900217
ZM,S1,2059,1315.9422,pathway,-0.070900217
ZM,S1,2060,1409.2428,pathway,-0.070900217
ZM,S1,2061,1509.1584,pathway,-0.070900217
ZM,S1,2062,1616.1581,pathway,-0.070900217
ZM,S1,2063,1730.744,pathway,-0.070900217
ZM,S1,2064,1853.4541,pathway,-0.070900217
ZM,S1,2065,1984.8644,pathway,-0.070900217
ZM,S1,2066,2125.5918,pathway,-0.070900217
ZM,S1,2067,2276.2967,pathway,-0.070900217
ZM,S1,2068,2437.6866,pathway,-0.070900217
ZM,S1,2069,2610.5191,pathway,-0.070900217
ZM,S1,2070,2795.6055,pathway,-0.070900217
ZM,S1,2071,2993.8145,pathway,-0.070900217
ZM,S1,2072,3206.0766,pathway,-0.070900217
ZM,S1,2073,3433.3881,pathway,-0.070900217
ZM,S1,2074,3676.8161,pathway,-0.070900217
ZM,S1,2075,3937.5032,pathway,-0.070900217
ZM,S1,2076,4216.673,pathway,-0.070900217
ZM,S1,2077,4515.636,pathway,-0.070900217
ZM,S1,2078,4835.7956,pathway,-0.070900217
ZM,S1,2079,5178.6546,pathway,-0.070900217
ZM,S1,2080,5545.8223,pathway,-0.070900217
ZM,S1,2081,5939.0223,pathway,-0.070900217
ZM,S1,2082,6360.1003,pathway,-0.070900217
ZM,S1,2083,6811.0327,pathway,-0.070900217
ZM,S1,2084,7293.9364,pathway,-0.070900217
ZM,S1,2085,7811.0781,pathway,-0.070900217
ZM,S1,2086,8364.8853,pathway,-0.070900217
ZM,S1,2087,8957.9574,pathway,-0.070900217
ZM,S1,2088,9593.0786,pathway,-0.070900217
ZM,S1,2089,10273.2299,pathway,-0.070900217
ZM,S1,2090,11001.6041,pathway,-0.070900217
ZM,S1,2091,11781.6203,pathway,-0.070900217
ZM,S1,2092,12616.9397,pathway,-0.070900217
ZM,S1,2093,13511.4835,pathway,-0.070900217
ZM,S1,2094,14469.4506,pathway,-0.070900217
ZM,S1,2095,15495.3378,pathway,-0.070900217
ZM,S1,2096,16593.9606,pathway,-0.070900217
ZM,S1,2097,17770.476,pathway,-0.070900217
ZM,S1,2098,19030.4066,pathway,-0.070900217
ZM,S1,2099,20379.6665,pathway,-0.070900217
ZM,S1,2100,21824.5893,pathway,-0.070900217
ZM,S2,2000,27.24,observed,0.266362239
ZM,S2,2001,28.97,observed,0.266362239
ZM,S2,2002,29.41,observed,0.266362239
ZM,S2,2003,30.05,observed,0.266362239
ZM,S2,2004,28.2,observed,0.266362239
ZM,S2,2005,29.08,observed,0.266362239
ZM,S2,2006,24.79,observed,0.266362239
ZM,S2,2007,24.9,observed,0.266362239
ZM,S2,2008,25.18,observed,0.266362239
ZM,S2,2009,24.27,observed,0.266362239
ZM,S2,2010,24.88,observed,0.266362239
ZM,S2,2011,24.37,observed,0.266362239
ZM,S2,2012,24.25,observed,0.266362239
ZM,S2,2013,24.81,observed,0.266362239
ZM,S2,2014,42.7,observed,0.266362239
ZM,S2,2015,43.67,observed,0.266362239
ZM,S2,2016,65.42,observed,0.266362239
ZM,S2,2017,125.0,observed,0.266362239
ZM,S2,2018,140.66,observed,0.266362239
ZM,S2,2019,138.61,observed,0.266362239
ZM,S2,2020,135.26,observed,0.266362239
ZM,S2,2021,86.91,observed,0.266362239
ZM,S2,2022,111.97,observed,0.266362239
ZM,S2,2023,111.0,observed,0.266362239
ZM,S2,2024,119.68,observed,0.266362239
ZM,S2,2025,87.8018,pathway,0.266362239
ZM,S2,2026,64.4147,pathway,0.266362239
ZM,S2,2027,47.2571,pathway,0.266362239
ZM,S2,2028,34.6696,pathway,0.266362239
ZM,S2,2029,25.4349,pathway,0.266362239
ZM,S2,2030,18.66,pathway,0.266362239
ZM,S2,2031,13.6897,pathway,0.266362239
