gem_unit_id,scenario,dimension,variant,parameter,ti_lifetime_tco2,ti_remaining_tco2
G100000113713,S2,lifetime,central,40,28964124.415,23680530.452
G100000113713,S2,lifetime,low,30,19640852.491,14357258.528
G100000113713,S2,lifetime,high,50,39206328.924,33922734.961
G100000113713,S2,capacity_factor,central,0.53,28964124.415,23680530.452
G100000113713,S2,capacity_factor,low,0.53,28964124.415,23680530.452
G100000113713,S2,capacity_factor,high,0.5728,31303114.087,25592844.988
G100000113713,S2,efficiency,central,0.37,28964124.415,23680530.452
G100000113713,S2,efficiency,low,0.344,33227596.516,26771547.725
G100000113713,S2,efficiency,high,0.396,25260551.716,20995440.245
G100000113713,S2,emission_factor,central,94600.0,28964124.415,23680530.452
G100000113713,S2,emission_factor,low,89500.0,25922928.756,21475663.599
G100000113713,S2,emission_factor,high,99700.0,32005028.364,25885185.816
G100000113714,S1,lifetime,central,40,28964124.415,23680530.452
G100000113714,S1,lifetime,low,30,19640852.491,14357258.528
G100000113714,S1,lifetime,high,50,39206328.924,33922734.961
G100000113714,S1,capacity_factor,central,0.53,28964124.415,23680530.452
G100000113714,S1,capacity_factor,low,0.53,28964124.415,23680530.452
G100000113714,S1,capacity_factor,high,0.5728,31303114.087,25592844.988
G100000113714,S1,efficiency,central,0.37,28964124.415,23680530.452
G100000113714,S1,efficiency,low,0.344,33227596.516,26771547.725
G100000113714,S1,efficiency,high,0.396,25260551.716,20995440.245
G100000113714,S1,emission_factor,central,94600.0,28964124.415,23680530.452
G100000113714,S1,emission_factor,low,89500.0,25922928.756,21475663.599
G100000113714,S1,emission_factor,high,99700.0,32005028.364,25885185.816
G100000113714,S2,lifetime,central,40,28964124.415,23680530.452
G100000113714,S2,lifetime,low,30,19640852.491,14357258.528
G100000113714,S2,lifetime,high,50,39206328.924,33922734.961
G100000113714,S2,capacity_factor,central,0.53,28964124.415,23680530.452
G100000113714,S2,capacity_factor,low,0.53,28964124.415,23680530.452
G100000113714,S2,capacity_factor,high,0.5728,31303114.087,25592844.988
G100000113714,S2,efficiency,central,0.37,28964124.415,23680530.452
G100000113714,S2,efficiency,low,0.344,33227596.516,26771547.725
G100000113714,S2,efficiency,high,0.396,25260551.716,20995440.245
G100000113714,S2,emission_factor,central,94600.0,28964124.415,23680530.452
G100000113714,S2,emission_factor,low,89500.0,25922928.756,21475663.599
G100000113714,S2,emission_factor,high,99700.0,32005028.364,25885185.816
G100000108003,S1,capacity_factor,central,0.53,1034755.461,0
G100000108003,S1,capacity_factor,low,0.53,1034755.461,0
G100000108003,S1,capacity_factor,high,0.5728,1118316.845,0
G100000108003,S1,efficiency,central,0.35,1034755.461,0
G100000108003,S1,efficiency,low,0.325,1330133.81,0
G100000108003,S1,efficiency,high,0.374,788340.478,0
G100000108003,S1,emission_factor,central,94600.0,1034755.461,0
G100000108003,S1,emission_factor,low,89500.0,827732.903,0
G100000108003,S1,emission_factor,high,99700.0,1241763.968,0
G100000108003,S2,capacity_factor,central,0.53,1034755.461,0
G100000108003,S2,capacity_factor,low,0.53,1034755.461,0
G100000108003,S2,capacity_factor,high,0.5728,1118316.845,0
G100000108003,S2,efficiency,central,0.35,1034755.461,0
G100000108003,S2,efficiency,low,0.325,1330133.81,0
G100000108003,S2,efficiency,high,0.374,788340.478,0
G100000108003,S2,emission_factor,central,94600.0,1034755.461,0
G100000108003,S2,emission_factor,low,89500.0,827732.903,0
G100000108003,S2,emission_factor,high,99700.0,1241763.968,0
G100000108004,S1,capacity_factor,central,0.53,989597.499,0
G100000108004,S1,capacity_factor,low,0.53,989597.499,0
G100000108004,S1,capacity_factor,high,0.5728,1069512.164,0
G100000108004,S1,efficiency,central,0.35,989597.499,0
G100000108004,S1,efficiency,low,0.325,1267600.651,0
G100000108004,S1,efficiency,high,0.374,757677.515,0
G100000108004,S1,emission_factor,central,94600.0,989597.499,0
G100000108004,S1,emission_factor,low,89500.0,794752.738,0
G100000108004,S1,emission_factor,high,99700.0,1184429.035,0
G100000108004,S2,capacity_factor,central,0.53,989597.499,0
G100000108004,S2,capacity_factor,low,0.53,989597.499,0
G100000108004,S2,capacity_factor,high,0.5728,1069512.164,0
G100000108004,S2,efficiency,central,0.35,989597.499,0
G100000108004,S2,efficiency,low,0.325,1267600.651,0
G100000108004,S2,efficiency,high,0.374,757677.515,0
G100000108004,S2,emission_factor,central,94600.0,989597.499,0
G100000108004,S2,emission_factor,low,89500.0,794752.738,0
G100000108004,S2,emission_factor,high,99700.0,1184429.035,0
G100000108005,S1,lifetime,central,40,25658348.168,18015273.775
G100000108005,S1,lifetime,low,30,17043950.057,9400875.664
G100000108005,S1,lifetime,high,50,35222339.881,27579265.488
G100000108005,S1,capacity_factor,central,0.53,25658348.168,18015273.775
G100000108005,S1,capacity_factor,low,0.53,25658348.168,18015273.775
G100000108005,S1,capacity_factor,high,0.5728,27730380.812,19470092.108
G100000108005,S1,efficiency,central,0.35,25658348.168,18015273.775
G100000108005,S1,efficiency,low,0.325,29828395.417,20413050.941
G100000108005,S1,efficiency,high,0.374,22179548.379,16014963.895
G100000108005,S1,emission_factor,central,94600.0,25658348.168,18015273.775
G100000108005,S1,emission_factor,low,89500.0,22735676.784,16334737.727
G100000108005,S1,emission_factor,high,99700.0,28580821.211,19695695.776
G100000108005,S2,lifetime,central,40,25658348.168,18015273.775
G100000108005,S2,lifetime,low,30,17043950.057,9400875.664
G100000108005,S2,lifetime,high,50,35222339.881,27579265.488
G100000108005,S2,capacity_factor,central,0.53,25658348.168,18015273.775
G100000108005,S2,capacity_factor,low,0.53,25658348.168,18015273.775
G100000108005,S2,capacity_factor,high,0.5728,27730380.812,19470092.108
G100000108005,S2,efficiency,central,0.35,25658348.168,18015273.775
G100000108005,S2,efficiency,low,0.325,29828395.417,20413050.941
G100000108005,S2,efficiency,high,0.374,22179548.379,16014963.895
G100000108005,S2,emission_factor,central,94600.0,25658348.168,18015273.775
G100000108005,S2,emission_factor,low,89500.0,22735676.784,16334737.727
G100000108005,S2,emission_factor,high,99700.0,28580821.211,19695695.776
G100000108006,S1,lifetime,central,40,25658348.168,18015273.775
G100000108006,S1,lifetime,low,30,17043950.057,9400875.664
G100000108006,S1,lifetime,high,50,35222339.881,27579265.488
G100000108006,S1,capacity_factor,central,0.53,25658348.168,18015273.775
G100000108006,S1,capacity_factor,low,0.53,25658348.168,18015273.775
G100000108006,S1,capacity_factor,high,0.5728,27730380.812,19470092.108
G100000108006,S1,efficiency,central,0.35,25658348.168,18015273.775
G100000108006,S1,efficiency,low,0.325,29828395.417,20413050.941
G100000108006,S1,efficiency,high,0.374,22179548.379,16014963.895
G100000108006,S1,emission_factor,central,94600.0,25658348.168,18015273.775
G100000108006,S1,emission_factor,low,89500.0,22735676.784,16334737.727
G100000108006,S1,emission_factor,high,99700.0,28580821.211,19695695.776
G100000108006,S2,lifetime,central,40,25658348.168,18015273.775
G100000108006,S2,lifetime,low,30,17043950.057,9400875.664
G100000108006,S2,lifetime,high,50,35222339.881,27579265.488
G100000108006,S2,capacity_factor,central,0.53,25658348.168,18015273.775
G100000108006,S2,capacity_factor,low,0.53,25658348.168,18015273.775
G100000108006,S2,capacity_factor,high,0.5728,27730380.812,19470092.108
G100000108006,S2,efficiency,central,0.35,25658348.168,18015273.775
G100000108006,S2,efficiency,low,0.325,29828395.417,20413050.941
G100000108006,S2,efficiency,high,0.374,22179548.379,16014963.895
G100000108006,S2,emission_factor,central,94600.0,25658348.168,18015273.775
G100000108006,S2,emission_factor,low,89500.0,22735676.784,16334737.727
G100000108006,S2,emission_factor,high,99700.0,28580821.211,19695695.776
G100000109043,S1,capacity_factor,central,0.53,894638.079,0
G100000109043,S1,capacity_factor,low,0.53,894638.079,0
G100000109043,S1,capacity_factor,high,0.5728,966884.323,0
G100000109043,S1,efficiency,central,0.35,894638.079,0
G100000109043,S1,efficiency,low,0.325,1190016.428,0
G100000109043,S1,efficiency,high,0.374,648223.096,0
G100000109043,S1,emission_factor,central,94600.0,894638.079,0
G100000109043,S1,emission_factor,low,89500.0,687615.521,0
G100000109043,S1,emission_factor,high,99700.0,1101646.586,0
G100000109043,S2,capacity_factor,central,0.53,894638.079,0
G100000109043,S2,capacity_factor,low,0.53,894638.079,0
G100000109043,S2,capacity_factor,high,0.5728,966884.323,0
G100000109043,S2,efficiency,central,0.35,894638.079,0
G100000109043,S2,efficiency,low,0.325,1190016.428,0
G100000109043,S2,efficiency,high,0.374,648223.096,0
G100000109043,S2,emission_factor,central,94600.0,894638.079,0
G100000109043,S2,emission_factor,low,89500.0,687615.521,0
G100000109043,S2,emission_factor,high,99700.0,1101646.586,0
G100000109044,S1,capacity_factor,central,0.53,894638.079,0
G100000109044,S1,capacity_factor,low,0.53,894638.079,0
G100000109044,S1,capacity_factor,high,0.5728,966884.323,0
G100000109044,S1,efficiency,central,0.35,894638.079,0
G100000109044,S1,efficiency,low,0.325,1190016.428,0
G100000109044,S1,efficiency,high,0.374,648223.096,0
G100000109044,S1,emission_factor,central,94600.0,894638.079,0
G100000109044,S1,emission_factor,low,89500.0,687615.521,0
G100000109044,S1,emission_factor,high,99700.0,1101646.586,0
G100000109044,S2,capacity_factor,central,0.53,894638.079,0
G100000109044,S2,capacity_factor,low,0.53,894638.079,0
G100000109044,S2,capacity_factor,high,0.5728,966884.323,0
G100000109044,S2,efficiency,central,0.35,894638.079,0
G100000109044,S2,efficiency,low,0.325,1190016.428,0
G100000109044,S2,efficiency,high,0.374,648223.096,0
G100000109044,S2,emission_factor,central,94600.0,894638.079,0
G100000109044,S2,emission_factor,low,89500.0,687615.521,0
G100000109044,S2,emission_factor,high,99700.0,1101646.586,0
G100000109045,S1,capacity_factor,central,0.53,1789276.156,0
G100000109045,S1,capacity_factor,low,0.53,1789276.156,0
G100000109045,S1,capacity_factor,high,0.5728,1933768.645,0
G100000109045,S1,efficiency,central,0.35,1789276.156,0
G100000109045,S1,efficiency,low,0.325,2380032.849,0
G100000109045,S1,efficiency,high,0.374,1296446.185,0
G100000109045,S1,emission_factor,central,94600.0,1789276.156,0
G100000109045,S1,emission_factor,low,89500.0,1375231.041,0
G100000109045,S1,emission_factor,high,99700.0,2203293.17,0
G100000109045,S2,capacity_factor,central,0.53,1789276.156,0
G100000109045,S2,capacity_factor,low,0.53,1789276.156,0
G100000109045,S2,capacity_factor,high,0.5728,1933768.645,0
G100000109045,S2,efficiency,central,0.35,1789276.156,0
G100000109045,S2,efficiency,low,0.325,2380032.849,0
G100000109045,S2,efficiency,high,0.374,1296446.185,0
G100000109045,S2,emission_factor,central,94600.0,1789276.156,0
G100000109045,S2,emission_factor,low,89500.0,1375231.041,0
G100000109045,S2,emission_factor,high,99700.0,2203293.17,0
G100000109046,S1,capacity_factor,central,0.53,1789276.156,0
G100000109046,S1,capacity_factor,low,0.53,1789276.156,0
G100000109046,S1,capacity_factor,high,0.5728,1933768.645,0
G100000109046,S1,efficiency,central,0.35,1789276.156,0
G100000109046,S1,efficiency,low,0.325,2380032.849,0
G100000109046,S1,efficiency,high,0.374,1296446.185,0
G100000109046,S1,emission_factor,central,94600.0,1789276.156,0
G100000109046,S1,emission_factor,low,89500.0,1375231.041,0
G100000109046,S1,emission_factor,high,99700.0,2203293.17,0
G100000109046,S2,capacity_factor,central,0.53,1789276.156,0
G100000109046,S2,capacity_factor,low,0.53,1789276.156,0
G100000109046,S2,capacity_factor,high,0.5728,1933768.645,0
G100000109046,S2,efficiency,central,0.35,1789276.156,0
G100000109046,S2,efficiency,low,0.325,2380032.849,0
G100000109046,S2,efficiency,high,0.374,1296446.185,0
G100000109046,S2,emission_factor,central,94600.0,1789276.156,0
G100000109046,S2,emission_factor,low,89500.0,1375231.041,0
G100000109046,S2,emission_factor,high,99700.0,2203293.17,0
G100000109047,S1,lifetime,central,40,28286904.996,23860540.726
G100000109047,S1,lifetime,low,30,19058501.391,14632137.121
G100000109047,S1,lifetime,high,50,38469341.509,34042977.239
G100000109047,S1,capacity_factor,central,0.53,28286904.996,23860540.726
G100000109047,S1,capacity_factor,low,0.53,28286904.996,23860540.726
G100000109047,S1,capacity_factor,high,0.5728,30571206.006,25787391.941
G100000109047,S1,efficiency,central,0.39,28286904.996,23860540.726
G100000109047,S1,efficiency,low,0.363,32508656.223,27026854.145
G100000109047,S1,efficiency,high,0.417,24611827.314,21104232.464
G100000109047,S1,emission_factor,central,94600.0,28286904.996,23860540.726
G100000109047,S1,emission_factor,low,89500.0,25227106.662,21565691.975
G100000109047,S1,emission_factor,high,99700.0,31347051.739,26155650.782
G100000109047,S2,lifetime,central,40,28286904.996,23860540.726
G100000109047,S2,lifetime,low,30,19058501.391,14632137.121
G100000109047,S2,lifetime,high,50,38469341.509,34042977.239
G100000109047,S2,capacity_factor,central,0.53,28286904.996,23860540.726
G100000109047,S2,capacity_factor,low,0.53,28286904.996,23860540.726
G100000109047,S2,capacity_factor,high,0.5728,30571206.006,25787391.941
G100000109047,S2,efficiency,central,0.39,28286904.996,23860540.726
G100000109047,S2,efficiency,low,0.363,32508656.223,27026854.145
G100000109047,S2,efficiency,high,0.417,24611827.314,21104232.464
G100000109047,S2,emission_factor,central,94600.0,28286904.996,23860540.726
G100000109047,S2,emission_factor,low,89500.0,25227106.662,21565691.975
G100000109047,S2,emission_factor,high,99700.0,31347051.739,26155650.782
G100000109048,S1,lifetime,central,40,28286904.996,23860540.726
G100000109048,S1,lifetime,low,30,19058501.391,14632137.121
G100000109048,S1,lifetime,high,50,38469341.509,34042977.239
G100000109048,S1,capacity_factor,central,0.53,28286904.996,23860540.726
G100000109048,S1,capacity_factor,low,0.53,28286904.996,23860540.726
G100000109048,S1,capacity_factor,high,0.5728,30571206.006,25787391.941
G100000109048,S1,efficiency,central,0.39,28286904.996,23860540.726
G100000109048,S1,efficiency,low,0.363,32508656.223,27026854.145
G100000109048,S1,efficiency,high,0.417,24611827.314,21104232.464
G100000109048,S1,emission_factor,central,94600.0,28286904.996,23860540.726
G100000109048,S1,emission_factor,low,89500.0,25227106.662,21565691.975
G100000109048,S1,emission_factor,high,99700.0,31347051.739,26155650.782
G100000109048,S2,lifetime,central,40,28286904.996,23860540.726
G100000109048,S2,lifetime,low,30,19058501.391,14632137.121
G100000109048,S2,lifetime,high,50,38469341.509,34042977.239
G100000109048,S2,capacity_factor,central,0.53,28286904.996,23860540.726
G100000109048,S2,capacity_factor,low,0.53,28286904.996,23860540.726
G100000109048,S2,capacity_factor,high,0.5728,30571206.006,25787391.941
G100000109048,S2,efficiency,central,0.39,28286904.996,23860540.726
G100000109048,S2,efficiency,low,0.363,32508656.223,27026854.145
G100000109048,S2,efficiency,high,0.417,24611827.314,21104232.464
G100000109048,S2,emission_factor,central,94600.0,28286904.996,23860540.726
G100000109048,S2,emission_factor,low,89500.0,25227106.662,21565691.975
G100000109048,S2,emission_factor,high,99700.0,31347051.739,26155650.782
G100000106344,S1,lifetime,central,40,5458121.225,2089986.18
G100000106344,S1,lifetime,low,30,3160281.996,0
G100000106344,S1,lifetime,high,50,8182794.417,4814659.372
G100000106344,S1,capacity_factor,central,0.53,5458121.225,2089986.18
G100000106344,S1,capacity_factor,low,0.53,5458121.225,2089986.18
G100000106344,S1,capacity_factor,high,0.5728,5898890.259,2258762.423
G100000106344,S1,efficiency,central,0.35,5458121.225,2089986.18
G100000106344,S1,efficiency,low,0.325,6674385.008,2402739.725
G100000106344,S1,efficiency,high,0.374,4443471.288,1829076.197
G100000106344,S1,emission_factor,central,94600.0,5458121.225,2089986.18
G100000106344,S1,emission_factor,low,89500.0,4605675.401,1870785.826
G100000106344,S1,emission_factor,high,99700.0,6310509.195,2309171.658
G100000106344,S2,lifetime,central,40,5458121.225,2089986.18
G100000106344,S2,lifetime,low,30,3160281.996,0
G100000106344,S2,lifetime,high,50,8182794.417,4814659.372
G100000106344,S2,capacity_factor,central,0.53,5458121.225,2089986.18
G100000106344,S2,capacity_factor,low,0.53,5458121.225,2089986.18
