gem_unit_id,gem_location_id,country,plant_name,unit_name,fuel_type,fuel_id,technology,status,capacity_mw,start_year,end_year,lifetime_years,lifetime_source,capacity_factor,cf_source,cf_low,cf_high,heat_rate_mj_per_kwh,heat_rate_source,ef_kgco2_per_tj,ef_basis,intensity_gco2_per_kwh,biogenic,biogenic_intensity_gco2_per_kwh,biogenic_lifetime_tco2,scenario,years_counted,years_dropped,e_prod_lifetime_tco2,e_ref_lifetime_tco2,ti_lifetime_tco2,ti_remaining_tco2,analysis_year,crossover_year,direction,layer1_tier,layer2_tier,tier,latitude,longitude,matched_companies,wiki_url
G100000402258,L100000401554,US,Elwood Energy power station,GT3,gas,natural_gas,gas turbine,operating,192.0,1999,2025,27,retired_year,0.3753,country_implied,0.3406,0.3909,10.0,default,56100.0,ipcc_default,561.0,no,0.0,0.0,S1,26,1,9207041.662,8499262.175,707779.492,0,2026,2011,liability,A,C,C,41.4388,-88.1236,jpower,https://www.gem.wiki/Elwood_Energy_power_station
G100000402258,L100000401554,US,Elwood Energy power station,GT3,gas,natural_gas,gas turbine,operating,192.0,1999,2025,27,retired_year,0.3753,country_implied,0.3406,0.3909,10.0,default,56100.0,ipcc_default,561.0,no,0.0,0.0,S2,26,1,9207041.662,8499262.175,707779.492,0,2026,2011,liability,A,C,C,41.4388,-88.1236,jpower,https://www.gem.wiki/Elwood_Energy_power_station
G100000402259,L100000401554,US,Elwood Energy power station,GT4,gas,natural_gas,gas turbine,operating,192.0,1999,2025,27,retired_year,0.3753,country_implied,0.3406,0.3909,10.0,default,56100.0,ipcc_default,561.0,no,0.0,0.0,S1,26,1,9207041.662,8499262.175,707779.492,0,2026,2011,liability,A,C,C,41.4388,-88.1236,jpower,https://www.gem.wiki/Elwood_Energy_power_station
G100000402259,L100000401554,US,Elwood Energy power station,GT4,gas,natural_gas,gas turbine,operating,192.0,1999,2025,27,retired_year,0.3753,country_implied,0.3406,0.3909,10.0,default,56100.0,ipcc_default,561.0,no,0.0,0.0,S2,26,1,9207041.662,8499262.175,707779.492,0,2026,2011,liability,A,C,C,41.4388,-88.1236,jpower,https://www.gem.wiki/Elwood_Energy_power_station
G100000402260,L100000401554,US,Elwood Energy power station,GT5,gas,natural_gas,gas turbine,operating,192.0,2001,2025,25,retired_year,0.3753,country_implied,0.3406,0.3909,10.0,default,56100.0,ipcc_default,561.0,no,0.0,0.0,S1,25,0,8852924.675,8115780.621,737144.059,0,2026,2011,liability,A,C,C,41.4388,-88.1236,jpower,https://www.gem.wiki/Elwood_Energy_power_station
G100000402260,L100000401554,US,Elwood Energy power station,GT5,gas,natural_gas,gas turbine,operating,192.0,2001,2025,25,retired_year,0.3753,country_implied,0.3406,0.3909,10.0,default,56100.0,ipcc_default,561.0,no,0.0,0.0,S2,25,0,8852924.675,8115780.621,737144.059,0,2026,2011,liability,A,C,C,41.4388,-88.1236,jpower,https://www.gem.wiki/Elwood_Energy_power_station
G100000402261,L100000401554,US,Elwood Energy power station,GT6,gas,natural_gas,gas turbine,operating,192.0,2001,2025,25,retired_year,0.3753,country_implied,0.3406,0.3909,10.0,default,56100.0,ipcc_default,561.0,no,0.0,0.0,S1,25,0,8852924.675,8115780.621,737144.059,0,2026,2011,liability,A,C,C,41.4388,-88.1236,jpower,https://www.gem.wiki/Elwood_Energy_power_station
G100000402261,L100000401554,US,Elwood Energy power station,GT6,gas,natural_gas,gas turbine,operating,192.0,2001,2025,25,retired_year,0.3753,country_implied,0.3406,0.3909,10.0,default,56100.0,ipcc_default,561.0,no,0.0,0.0,S2,25,0,8852924.675,8115780.621,737144.059,0,2026,2011,liability,A,C,C,41.4388,-88.1236,jpower,https://www.gem.wiki/Elwood_Energy_power_station
G100000402262,L100000401554,US,Elwood Energy power station,GT7,gas,natural_gas,gas turbine,operating,192.0,2001,2025,25,retired_year,0.3753,country_implied,0.3406,0.3909,10.0,default,56100.0,ipcc_default,561.0,no,0.0,0.0,S1,25,0,8852924.675,8115780.621,737144.059,0,2026,2011,liability,A,C,C,41.4388,-88.1236,jpower,https://www.gem.wiki/Elwood_Energy_power_station
G100000402262,L100000401554,US,Elwood Energy power station,GT7,gas,natural_gas,gas turbine,operating,192.0,2001,2025,25,retired_year,0.3753,country_implied,0.3406,0.3909,10.0,default,56100.0,ipcc_default,561.0,no,0.0,0.0,S2,25,0,8852924.675,8115780.621,737144.059,0,2026,2011,liability,A,C,C,41.4388,-88.1236,jpower,https://www.gem.wiki/Elwood_Energy_power_station
G100000402263,L100000401554,US,Elwood Energy power station,GT8,gas,natural_gas,gas turbine,retired,192.0,2001,2025,25,retired_year,0.3753,country_implied,0.3406,0.3909,10.0,default,56100.0,ipcc_default,561.0,no,0.0,0.0,S1,25,0,8852924.675,8115780.621,737144.059,0,2026,2011,liability,A,C,C,41.4388,-88.1236,jpower,https://www.gem.wiki/Elwood_Energy_power_station
G100000402263,L100000401554,US,Elwood Energy power station,GT8,gas,natural_gas,gas turbine,retired,192.0,2001,2025,25,retired_year,0.3753,country_implied,0.3406,0.3909,10.0,default,56100.0,ipcc_default,561.0,no,0.0,0.0,S2,25,0,8852924.675,8115780.621,737144.059,0,2026,2011,liability,A,C,C,41.4388,-88.1236,jpower,https://www.gem.wiki/Elwood_Energy_power_station
G100000402264,L100000401554,US,Elwood Energy power station,GT9,gas,natural_gas,gas turbine,retired,192.0,2001,2025,25,retired_year,0.3753,country_implied,0.3406,0.3909,10.0,default,56100.0,ipcc_default,561.0,no,0.0,0.0,S1,25,0,8852924.675,8115780.621,737144.059,0,2026,2011,liability,A,C,C,41.4388,-88.1236,jpower,https://www.gem.wiki/Elwood_Energy_power_station
G100000402264,L100000401554,US,Elwood Energy power station,GT9,gas,natural_gas,gas turbine,retired,192.0,2001,2025,25,retired_year,0.3753,country_implied,0.3406,0.3909,10.0,default,56100.0,ipcc_default,561.0,no,0.0,0.0,S2,25,0,8852924.675,8115780.621,737144.059,0,2026,2011,liability,A,C,C,41.4388,-88.1236,jpower,https://www.gem.wiki/Elwood_Energy_power_station
G100001055519,L100001048361,US,Fairhaven power station,--,bioenergy,wood,,operating,18.8,1986,2015,30,default,0.5425,country_implied,0.5369,0.6024,13.4328,default,112000.0,ipcc_default,0.0,yes,1504.478,2150638.47,S1,16,14,0.0,822254.43,-822254.43,0,2026,,contribution,A,C,C,40.7995,-124.2028,kepco,https://www.gem.wiki/Fairhaven_power_station
G100001055519,L100001048361,US,Fairhaven power station,--,bioenergy,wood,,operating,18.8,1986,2015,30,default,0.5425,country_implied,0.5369,0.6024,13.4328,default,112000.0,ipcc_default,0.0,yes,1504.478,2150638.47,S2,16,14,0.0,822254.43,-822254.43,0,2026,,contribution,A,C,C,40.7995,-124.2028,kepco,https://www.gem.wiki/Fairhaven_power_station
G100000402913,L100000401960,US,Freeport Pretreatment Facility power station,65GTG,gas,natural_gas,gas turbine,operating,87.0,2019,2048,30,default,0.3753,country_implied,0.3406,0.3909,10.0,default,56100.0,ipcc_default,561.0,no,0.0,0.0,S1,30,0,4813777.8,2649136.731,2164641.064,1855569.644,2026,2019,liability,A,C,C,28.979167,-95.30694,osaka_gas,https://www.gem.wiki/Freeport_Pretreatment_Facility_power_station
G100000402913,L100000401960,US,Freeport Pretreatment Facility power station,65GTG,gas,natural_gas,gas turbine,operating,87.0,2019,2048,30,default,0.3753,country_implied,0.3406,0.3909,10.0,default,56100.0,ipcc_default,561.0,no,0.0,0.0,S2,30,0,4813777.8,2295461.068,2518316.726,2209245.306,2026,2019,liability,A,C,C,28.979167,-95.30694,osaka_gas,https://www.gem.wiki/Freeport_Pretreatment_Facility_power_station
G100000805265,L100000804580,US,Happy solar farm,--,solar,,PV,operating,95.0,2023,2047,25,default,0.2098,country_implied,0.1949,0.2098,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S1,25,0,0.0,1287735.001,-1287735.001,-1085017.334,2026,,contribution,A,B,B,35.1677,-91.6603,jera,https://www.gem.wiki/Happy_Solar_1
G100000805265,L100000804580,US,Happy solar farm,--,solar,,PV,operating,95.0,2023,2047,25,default,0.2098,country_implied,0.1949,0.2098,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S2,25,0,0.0,1085157.047,-1085157.047,-882439.38,2026,,contribution,A,B,B,35.1677,-91.6603,jera,https://www.gem.wiki/Happy_Solar_1
G100000401766,L100000401672,US,Hermiston generating plant,CC1,gas,natural_gas,combined cycle,operating,311.0,1996,2025,30,default,0.3753,country_implied,0.3406,0.3909,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S1,26,4,9761556.662,13767034.038,-4005477.368,0,2026,,contribution,A,C,C,45.8042,-119.37,sumitomo_corp,https://www.gem.wiki/Hermiston_generating_plant
G100000401766,L100000401672,US,Hermiston generating plant,CC1,gas,natural_gas,combined cycle,operating,311.0,1996,2025,30,default,0.3753,country_implied,0.3406,0.3909,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S2,26,4,9761556.662,13767034.038,-4005477.368,0,2026,,contribution,A,C,C,45.8042,-119.37,sumitomo_corp,https://www.gem.wiki/Hermiston_generating_plant
G100000401767,L100000401672,US,Hermiston generating plant,CC2,gas,natural_gas,combined cycle,operating,311.0,1996,2025,30,default,0.3753,country_implied,0.3406,0.3909,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S1,26,4,9761556.662,13767034.038,-4005477.368,0,2026,,contribution,A,C,C,45.8042,-119.37,sumitomo_corp,https://www.gem.wiki/Hermiston_generating_plant
G100000401767,L100000401672,US,Hermiston generating plant,CC2,gas,natural_gas,combined cycle,operating,311.0,1996,2025,30,default,0.3753,country_implied,0.3406,0.3909,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S2,26,4,9761556.662,13767034.038,-4005477.368,0,2026,,contribution,A,C,C,45.8042,-119.37,sumitomo_corp,https://www.gem.wiki/Hermiston_generating_plant
G100000402108,L100000402410,US,Hickory Run Energy Station,HRES,gas,natural_gas,combined cycle,operating,1034.0,2020,2049,30,default,0.3753,country_implied,0.3406,0.3909,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S1,30,0,37447871.4,30655799.412,6792071.98,7484769.216,2026,2027,liability,A,C,C,40.994444,-80.43,itochu;kansai,https://www.gem.wiki/Hickory_Run_Energy_Station
G100000402108,L100000402410,US,Hickory Run Energy Station,HRES,gas,natural_gas,combined cycle,operating,1034.0,2020,2049,30,default,0.3753,country_implied,0.3406,0.3909,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S2,30,0,37447871.4,26191855.749,11256015.642,11948712.878,2026,2026,liability,A,C,C,40.994444,-80.43,itochu;kansai,https://www.gem.wiki/Hickory_Run_Energy_Station
G100000805206,L100000804525,US,Ho'Ohana Solar,--,solar,,PV,operating,52.0,2025,2049,25,default,0.2098,country_implied,0.1949,0.2098,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S1,25,0,0.0,668538.351,-668538.351,-631801.975,2026,,contribution,A,B,B,21.4188,-158.0329,hanwha_energy,https://www.gem.wiki/Ho'Ohana_Solar
G100000805206,L100000804525,US,Ho'Ohana Solar,--,solar,,PV,operating,52.0,2025,2049,25,default,0.2098,country_implied,0.1949,0.2098,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S2,25,0,0.0,543042.769,-543042.769,-506306.393,2026,,contribution,A,B,B,21.4188,-158.0329,hanwha_energy,https://www.gem.wiki/Ho'Ohana_Solar
G100000401930,L100000402411,US,Indeck Niles energy center,CC_set,gas,natural_gas,combined cycle,operating,1174.0,2022,2051,30,default,0.3753,country_implied,0.3406,0.3909,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S1,30,0,42518182.8,33028390.325,9489792.469,9886026.733,2026,2027,liability,A,C,C,41.862114,-86.22139,kepco;kospo;dl_enc,https://www.gem.wiki/Indeck_Niles_energy_center
G100000401930,L100000402411,US,Indeck Niles energy center,CC_set,gas,natural_gas,combined cycle,operating,1174.0,2022,2051,30,default,0.3753,country_implied,0.3406,0.3909,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S2,30,0,42518182.8,27366189.582,15151993.216,15548227.48,2026,2026,liability,A,C,C,41.862114,-86.22139,kepco;kospo;dl_enc,https://www.gem.wiki/Indeck_Niles_energy_center
G100000409539,L100000407441,US,Indigo energy facility,CTG3,gas,natural_gas,gas turbine,operating,50.0,2001,2030,30,default,0.3753,country_implied,0.3406,0.3909,10.0,default,56100.0,ipcc_default,561.0,no,0.0,0.0,S1,30,0,2766538.95,2404048.319,362490.641,170526.042,2026,2011,liability,A,C,C,33.910873,-116.553,mitsubishi_corp,https://www.gem.wiki/Indigo_energy_facility
G100000409539,L100000407441,US,Indigo energy facility,CTG3,gas,natural_gas,gas turbine,operating,50.0,2001,2030,30,default,0.3753,country_implied,0.3406,0.3909,10.0,default,56100.0,ipcc_default,561.0,no,0.0,0.0,S2,30,0,2766538.95,2386963.486,379575.474,187610.875,2026,2011,liability,A,C,C,33.910873,-116.553,mitsubishi_corp,https://www.gem.wiki/Indigo_energy_facility
G100000409540,L100000407441,US,Indigo energy facility,CTG2,gas,natural_gas,gas turbine,operating,50.0,2001,2030,30,default,0.3753,country_implied,0.3406,0.3909,10.0,default,56100.0,ipcc_default,561.0,no,0.0,0.0,S1,30,0,2766538.95,2404048.319,362490.641,170526.042,2026,2011,liability,A,C,C,33.910873,-116.553,mitsubishi_corp,https://www.gem.wiki/Indigo_energy_facility
G100000409540,L100000407441,US,Indigo energy facility,CTG2,gas,natural_gas,gas turbine,operating,50.0,2001,2030,30,default,0.3753,country_implied,0.3406,0.3909,10.0,default,56100.0,ipcc_default,561.0,no,0.0,0.0,S2,30,0,2766538.95,2386963.486,379575.474,187610.875,2026,2011,liability,A,C,C,33.910873,-116.553,mitsubishi_corp,https://www.gem.wiki/Indigo_energy_facility
G100000409541,L100000407441,US,Indigo energy facility,CTG1,gas,natural_gas,gas turbine,operating,50.0,2001,2030,30,default,0.3753,country_implied,0.3406,0.3909,10.0,default,56100.0,ipcc_default,561.0,no,0.0,0.0,S1,30,0,2766538.95,2404048.319,362490.641,170526.042,2026,2011,liability,A,C,C,33.910873,-116.553,mitsubishi_corp,https://www.gem.wiki/Indigo_energy_facility
G100000409541,L100000407441,US,Indigo energy facility,CTG1,gas,natural_gas,gas turbine,operating,50.0,2001,2030,30,default,0.3753,country_implied,0.3406,0.3909,10.0,default,56100.0,ipcc_default,561.0,no,0.0,0.0,S2,30,0,2766538.95,2386963.486,379575.474,187610.875,2026,2011,liability,A,C,C,33.910873,-116.553,mitsubishi_corp,https://www.gem.wiki/Indigo_energy_facility
G100000909808,L100000907281,US,Ironwood wind farm,1,wind,,Onshore,operating,167.9,2012,2036,25,default,0.3338,country_implied,0.325,0.3504,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S1,25,0,0.0,4883441.722,-4883441.722,-1760034.174,2026,,contribution,A,B,B,37.8386,-99.774,sumitomo_corp,https://www.gem.wiki/Ironwood_wind_farm
G100000909808,L100000907281,US,Ironwood wind farm,1,wind,,Onshore,operating,167.9,2012,2036,25,default,0.3338,country_implied,0.325,0.3504,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S2,25,0,0.0,4690006.187,-4690006.187,-1566598.639,2026,,contribution,A,B,B,37.8386,-99.774,sumitomo_corp,https://www.gem.wiki/Ironwood_wind_farm
G100000403818,L100000402412,US,Jackson Generation power station,1,gas,natural_gas,combined cycle,operating,644.0,2022,2051,30,default,0.3753,country_implied,0.3406,0.3909,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S1,30,0,23323432.47,18117788.221,5205644.25,5422999.332,2026,2027,liability,A,C,C,41.438536,-88.11063,jpower,https://www.gem.wiki/Jackson_Generation_power_station
G100000403818,L100000402412,US,Jackson Generation power station,1,gas,natural_gas,combined cycle,operating,644.0,2022,2051,30,default,0.3753,country_implied,0.3406,0.3909,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S2,30,0,23323432.47,15011776.91,8311655.561,8529010.643,2026,2026,liability,A,C,C,41.438536,-88.11063,jpower,https://www.gem.wiki/Jackson_Generation_power_station
G100000403819,L100000402412,US,Jackson Generation power station,2,gas,natural_gas,combined cycle,operating,644.0,2022,2051,30,default,0.3753,country_implied,0.3406,0.3909,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S1,30,0,23323432.47,18117788.221,5205644.25,5422999.332,2026,2027,liability,A,C,C,41.438536,-88.11063,jpower,https://www.gem.wiki/Jackson_Generation_power_station
G100000403819,L100000402412,US,Jackson Generation power station,2,gas,natural_gas,combined cycle,operating,644.0,2022,2051,30,default,0.3753,country_implied,0.3406,0.3909,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S2,30,0,23323432.47,15011776.91,8311655.561,8529010.643,2026,2026,liability,A,C,C,41.438536,-88.11063,jpower,https://www.gem.wiki/Jackson_Generation_power_station
G100000805856,L100000805079,US,Kellam Solar,--,solar,,PV,operating,59.0,2020,2044,25,default,0.2098,country_implied,0.1949,0.2098,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S1,25,0,0.0,865630.373,-865630.373,-604635.318,2026,,contribution,A,B,B,32.4744,-95.7156,hanwha_energy,https://www.gem.wiki/Kellam_Solar
G100000805856,L100000805079,US,Kellam Solar,--,solar,,PV,operating,59.0,2020,2044,25,default,0.2098,country_implied,0.1949,0.2098,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S2,25,0,0.0,764226.945,-764226.945,-503231.89,2026,,contribution,A,B,B,32.4744,-95.7156,hanwha_energy,https://www.gem.wiki/Kellam_Solar
G100000401944,L100000401619,US,Kiamichi energy facility,STG1,gas,natural_gas,combined cycle,operating,685.0,2003,2032,30,default,0.3753,country_implied,0.3406,0.3909,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S1,30,0,24808309.38,31651032.943,-6842723.559,366121.643,2026,2027,contribution,A,C,C,34.6831,-95.9349,itochu,https://www.gem.wiki/Kiamichi_energy_facility
G100000401944,L100000401619,US,Kiamichi energy facility,STG1,gas,natural_gas,combined cycle,operating,685.0,2003,2032,30,default,0.3753,country_implied,0.3406,0.3909,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S2,30,0,24808309.38,31235457.279,-6427147.894,781697.308,2026,2026,contribution,A,C,C,34.6831,-95.9349,itochu,https://www.gem.wiki/Kiamichi_energy_facility
G100000401945,L100000401619,US,Kiamichi energy facility,STG2,gas,natural_gas,combined cycle,operating,685.0,2003,2032,30,default,0.3753,country_implied,0.3406,0.3909,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S1,30,0,24808309.38,31651032.943,-6842723.559,366121.643,2026,2027,contribution,A,C,C,34.6831,-95.9349,itochu,https://www.gem.wiki/Kiamichi_energy_facility
G100000401945,L100000401619,US,Kiamichi energy facility,STG2,gas,natural_gas,combined cycle,operating,685.0,2003,2032,30,default,0.3753,country_implied,0.3406,0.3909,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S2,30,0,24808309.38,31235457.279,-6427147.894,781697.308,2026,2026,contribution,A,C,C,34.6831,-95.9349,itochu,https://www.gem.wiki/Kiamichi_energy_facility
G100000409537,L100000407429,US,Larkspur energy facility,CTG2,gas,natural_gas,gas turbine,operating,50.0,2001,2030,30,default,0.3753,country_implied,0.3406,0.3909,10.0,default,56100.0,ipcc_default,561.0,no,0.0,0.0,S1,30,0,2766538.95,2404048.319,362490.641,170526.042,2026,2011,liability,A,C,C,32.567041,-116.9442,mitsubishi_corp,https://www.gem.wiki/Larkspur_energy_facility
G100000409537,L100000407429,US,Larkspur energy facility,CTG2,gas,natural_gas,gas turbine,operating,50.0,2001,2030,30,default,0.3753,country_implied,0.3406,0.3909,10.0,default,56100.0,ipcc_default,561.0,no,0.0,0.0,S2,30,0,2766538.95,2386963.486,379575.474,187610.875,2026,2011,liability,A,C,C,32.567041,-116.9442,mitsubishi_corp,https://www.gem.wiki/Larkspur_energy_facility
G100000409538,L100000407429,US,Larkspur energy facility,CTG1,gas,natural_gas,gas turbine,operating,50.0,2001,2030,30,default,0.3753,country_implied,0.3406,0.3909,10.0,default,56100.0,ipcc_default,561.0,no,0.0,0.0,S1,30,0,2766538.95,2404048.319,362490.641,170526.042,2026,2011,liability,A,C,C,32.567041,-116.9442,mitsubishi_corp,https://www.gem.wiki/Larkspur_energy_facility
G100000409538,L100000407429,US,Larkspur energy facility,CTG1,gas,natural_gas,gas turbine,operating,50.0,2001,2030,30,default,0.3753,country_implied,0.3406,0.3909,10.0,default,56100.0,ipcc_default,561.0,no,0.0,0.0,S2,30,0,2766538.95,2386963.486,379575.474,187610.875,2026,2011,liability,A,C,C,32.567041,-116.9442,mitsubishi_corp,https://www.gem.wiki/Larkspur_energy_facility
G100000401698,L100000402481,US,Linden cogeneration plant,CC1,gas,natural_gas,combined cycle,operating,974.0,2002,2031,30,default,0.3753,country_implied,0.3406,0.3909,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S1,30,0,35274880.8,45917359.07,-10642478.285,355336.785,2026,2027,contribution,A,C,C,40.6322,-74.2156,jera,https://www.gem.wiki/Linden_cogeneration_plant
G100000401698,L100000402481,US,Linden cogeneration plant,CC1,gas,natural_gas,combined cycle,operating,974.0,2002,2031,30,default,0.3753,country_implied,0.3406,0.3909,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S2,30,0,35274880.8,45462966.028,-10188085.241,809729.829,2026,2026,contribution,A,C,C,40.6322,-74.2156,jera,https://www.gem.wiki/Linden_cogeneration_plant
G100000409513,L100000407419,US,Mariposa Energy Project,CTG4,gas,natural_gas,gas turbine,operating,50.0,2012,2041,30,default,0.3753,country_implied,0.3406,0.3909,10.0,default,56100.0,ipcc_default,561.0,no,0.0,0.0,S1,30,0,2766538.95,1848202.677,918336.286,673064.442,2026,2012,liability,A,C,C,37.789167,-121.6019,mitsubishi_corp,https://www.gem.wiki/Mariposa_Energy_Project
