gem_unit_id,scenario,t,calendar_year,generation_gwh,grid_gco2_per_kwh,grid_basis,e_prod_tco2,e_ref_tco2,ti_tco2,cumulative_ti_tco2
G100001001606,S2,2,2029,197.363,16.723,pathway,0.0,3300.577,-3300.577,-11337.881
G100001001606,S2,3,2030,197.363,14.687,pathway,0.0,2898.727,-2898.727,-14236.608
G100001001606,S2,4,2031,197.363,12.899,pathway,0.0,2545.783,-2545.783,-16782.39
G100001001606,S2,5,2032,197.363,11.329,pathway,0.0,2235.824,-2235.824,-19018.215
G100001001606,S2,6,2033,197.363,9.949,pathway,0.0,1963.602,-1963.602,-20981.817
G100001001606,S2,7,2034,197.363,8.738,pathway,0.0,1724.536,-1724.536,-22706.353
G100001001606,S2,8,2035,197.363,7.674,pathway,0.0,1514.562,-1514.562,-24220.915
G100001001606,S2,9,2036,197.363,6.74,pathway,0.0,1330.166,-1330.166,-25551.081
G100001001606,S2,10,2037,197.363,5.919,pathway,0.0,1168.21,-1168.21,-26719.292
G100001001606,S2,11,2038,197.363,5.198,pathway,0.0,1025.971,-1025.971,-27745.262
G100001001606,S2,12,2039,197.363,4.566,pathway,0.0,901.06,-901.06,-28646.322
G100001001606,S2,13,2040,197.363,4.01,pathway,0.0,791.346,-791.346,-29437.668
G100001001606,S2,14,2041,197.363,3.521,pathway,0.0,694.993,-694.993,-30132.662
G100001001606,S2,15,2042,197.363,3.093,pathway,0.0,610.384,-610.384,-30743.045
G100001001606,S2,16,2043,197.363,2.716,pathway,0.0,536.057,-536.057,-31279.103
G100001001606,S2,17,2044,197.363,2.385,pathway,0.0,470.789,-470.789,-31749.892
G100001001606,S2,18,2045,197.363,2.095,pathway,0.0,413.475,-413.475,-32163.367
G100001001606,S2,19,2046,197.363,1.84,pathway,0.0,363.128,-363.128,-32526.495
G100001001606,S2,20,2047,197.363,1.616,pathway,0.0,318.919,-318.919,-32845.413
G100001001606,S2,21,2048,197.363,1.419,pathway,0.0,280.097,-280.097,-33125.511
G100001001606,S2,22,2049,197.363,1.246,pathway,0.0,245.993,-245.993,-33371.503
G100001001606,S2,23,2050,197.363,1.095,pathway,0.0,216.033,-216.033,-33587.537
G100001001606,S2,24,2051,197.363,0.961,pathway,0.0,189.725,-189.725,-33777.262
G100000912690,S1,0,2012,36.841,32.15,observed,0.0,1184.44,-1184.44,-1184.44
G100000912690,S1,1,2013,36.841,33.95,observed,0.0,1250.754,-1250.754,-2435.194
G100000912690,S1,2,2014,36.841,33.93,observed,0.0,1250.017,-1250.017,-3685.211
G100000912690,S1,3,2015,36.841,33.64,observed,0.0,1239.333,-1239.333,-4924.544
G100000912690,S1,4,2016,36.841,33.1,observed,0.0,1219.439,-1219.439,-6143.983
G100000912690,S1,5,2017,36.841,32.98,observed,0.0,1215.018,-1215.018,-7359.001
G100000912690,S1,6,2018,36.841,33.1,observed,0.0,1219.439,-1219.439,-8578.44
G100000912690,S1,7,2019,36.841,33.48,observed,0.0,1233.439,-1233.439,-9811.878
G100000912690,S1,8,2020,36.841,30.39,observed,0.0,1119.6,-1119.6,-10931.478
G100000912690,S1,9,2021,36.841,26.92,observed,0.0,991.761,-991.761,-11923.239
G100000912690,S1,10,2022,36.841,29.64,observed,0.0,1091.969,-1091.969,-13015.208
G100000912690,S1,11,2023,36.841,30.46,observed,0.0,1122.179,-1122.179,-14137.387
G100000912690,S1,12,2024,36.841,29.66,observed,0.0,1092.706,-1092.706,-15230.093
G100000912690,S1,13,2025,36.841,28.11,observed,0.0,1035.602,-1035.602,-16265.695
G100000912690,S1,14,2026,36.841,27.635,pathway,0.0,1018.092,-1018.092,-17283.786
G100000912690,S1,15,2027,36.841,27.168,pathway,0.0,1000.879,-1000.879,-18284.666
G100000912690,S1,16,2028,36.841,26.708,pathway,0.0,983.958,-983.958,-19268.624
G100000912690,S1,17,2029,36.841,26.257,pathway,0.0,967.321,-967.321,-20235.945
G100000912690,S1,18,2030,36.841,25.813,pathway,0.0,950.967,-950.967,-21186.912
G100000912690,S1,19,2031,36.841,25.376,pathway,0.0,934.886,-934.886,-22121.798
G100000912690,S1,20,2032,36.841,24.947,pathway,0.0,919.081,-919.081,-23040.879
G100000912690,S1,21,2033,36.841,24.525,pathway,0.0,903.542,-903.542,-23944.421
G100000912690,S1,22,2034,36.841,24.111,pathway,0.0,888.264,-888.264,-24832.684
G100000912690,S1,23,2035,36.841,23.703,pathway,0.0,873.247,-873.247,-25705.932
G100000912690,S1,24,2036,36.841,23.302,pathway,0.0,858.481,-858.481,-26564.413
G100000912690,S2,0,2012,36.841,32.15,observed,0.0,1184.44,-1184.44,-1184.44
G100000912690,S2,1,2013,36.841,33.95,observed,0.0,1250.754,-1250.754,-2435.194
G100000912690,S2,2,2014,36.841,33.93,observed,0.0,1250.017,-1250.017,-3685.211
G100000912690,S2,3,2015,36.841,33.64,observed,0.0,1239.333,-1239.333,-4924.544
G100000912690,S2,4,2016,36.841,33.1,observed,0.0,1219.439,-1219.439,-6143.983
G100000912690,S2,5,2017,36.841,32.98,observed,0.0,1215.018,-1215.018,-7359.001
G100000912690,S2,6,2018,36.841,33.1,observed,0.0,1219.439,-1219.439,-8578.44
G100000912690,S2,7,2019,36.841,33.48,observed,0.0,1233.439,-1233.439,-9811.878
G100000912690,S2,8,2020,36.841,30.39,observed,0.0,1119.6,-1119.6,-10931.478
G100000912690,S2,9,2021,36.841,26.92,observed,0.0,991.761,-991.761,-11923.239
G100000912690,S2,10,2022,36.841,29.64,observed,0.0,1091.969,-1091.969,-13015.208
G100000912690,S2,11,2023,36.841,30.46,observed,0.0,1122.179,-1122.179,-14137.387
G100000912690,S2,12,2024,36.841,29.66,observed,0.0,1092.706,-1092.706,-15230.093
G100000912690,S2,13,2025,36.841,28.11,observed,0.0,1035.602,-1035.602,-16265.695
G100000912690,S2,14,2026,36.841,24.688,pathway,0.0,909.514,-909.514,-17175.208
G100000912690,S2,15,2027,36.841,21.682,pathway,0.0,798.777,-798.777,-17973.985
G100000912690,S2,16,2028,36.841,19.042,pathway,0.0,701.52,-701.52,-18675.505
G100000912690,S2,17,2029,36.841,16.723,pathway,0.0,616.108,-616.108,-19291.613
G100000912690,S2,18,2030,36.841,14.687,pathway,0.0,541.096,-541.096,-19832.708
G100000912690,S2,19,2031,36.841,12.899,pathway,0.0,475.213,-475.213,-20307.921
G100000912690,S2,20,2032,36.841,11.329,pathway,0.0,417.354,-417.354,-20725.275
G100000912690,S2,21,2033,36.841,9.949,pathway,0.0,366.539,-366.539,-21091.814
G100000912690,S2,22,2034,36.841,8.738,pathway,0.0,321.913,-321.913,-21413.727
G100000912690,S2,23,2035,36.841,7.674,pathway,0.0,282.718,-282.718,-21696.446
G100000912690,S2,24,2036,36.841,6.74,pathway,0.0,248.298,-248.298,-21944.743
G100000918907,S1,0,2011,157.89,38.36,observed,0.0,6056.67,-6056.67,-6056.67
G100000918907,S1,1,2012,157.89,32.15,observed,0.0,5076.171,-5076.171,-11132.841
G100000918907,S1,2,2013,157.89,33.95,observed,0.0,5360.374,-5360.374,-16493.214
G100000918907,S1,3,2014,157.89,33.93,observed,0.0,5357.216,-5357.216,-21850.43
G100000918907,S1,4,2015,157.89,33.64,observed,0.0,5311.428,-5311.428,-27161.858
G100000918907,S1,5,2016,157.89,33.1,observed,0.0,5226.167,-5226.167,-32388.025
G100000918907,S1,6,2017,157.89,32.98,observed,0.0,5207.22,-5207.22,-37595.245
G100000918907,S1,7,2018,157.89,33.1,observed,0.0,5226.167,-5226.167,-42821.412
G100000918907,S1,8,2019,157.89,33.48,observed,0.0,5286.165,-5286.165,-48107.577
G100000918907,S1,9,2020,157.89,30.39,observed,0.0,4798.284,-4798.284,-52905.862
G100000918907,S1,10,2021,157.89,26.92,observed,0.0,4250.405,-4250.405,-57156.267
G100000918907,S1,11,2022,157.89,29.64,observed,0.0,4679.867,-4679.867,-61836.134
G100000918907,S1,12,2023,157.89,30.46,observed,0.0,4809.337,-4809.337,-66645.47
G100000918907,S1,13,2024,157.89,29.66,observed,0.0,4683.025,-4683.025,-71328.495
G100000918907,S1,14,2025,157.89,28.11,observed,0.0,4438.295,-4438.295,-75766.789
G100000918907,S1,15,2026,157.89,27.635,pathway,0.0,4363.249,-4363.249,-80130.039
G100000918907,S1,16,2027,157.89,27.168,pathway,0.0,4289.483,-4289.483,-84419.522
G100000918907,S1,17,2028,157.89,26.708,pathway,0.0,4216.964,-4216.964,-88636.486
G100000918907,S1,18,2029,157.89,26.257,pathway,0.0,4145.661,-4145.661,-92782.147
G100000918907,S1,19,2030,157.89,25.813,pathway,0.0,4075.573,-4075.573,-96857.72
G100000918907,S1,20,2031,157.89,25.376,pathway,0.0,4006.654,-4006.654,-100864.375
G100000918907,S1,21,2032,157.89,24.947,pathway,0.0,3938.919,-3938.919,-104803.294
G100000918907,S1,22,2033,157.89,24.525,pathway,0.0,3872.321,-3872.321,-108675.615
G100000918907,S1,23,2034,157.89,24.111,pathway,0.0,3806.844,-3806.844,-112482.46
G100000918907,S1,24,2035,157.89,23.703,pathway,0.0,3742.488,-3742.488,-116224.948
G100000918907,S2,0,2011,157.89,38.36,observed,0.0,6056.67,-6056.67,-6056.67
G100000918907,S2,1,2012,157.89,32.15,observed,0.0,5076.171,-5076.171,-11132.841
G100000918907,S2,2,2013,157.89,33.95,observed,0.0,5360.374,-5360.374,-16493.214
G100000918907,S2,3,2014,157.89,33.93,observed,0.0,5357.216,-5357.216,-21850.43
G100000918907,S2,4,2015,157.89,33.64,observed,0.0,5311.428,-5311.428,-27161.858
G100000918907,S2,5,2016,157.89,33.1,observed,0.0,5226.167,-5226.167,-32388.025
G100000918907,S2,6,2017,157.89,32.98,observed,0.0,5207.22,-5207.22,-37595.245
G100000918907,S2,7,2018,157.89,33.1,observed,0.0,5226.167,-5226.167,-42821.412
G100000918907,S2,8,2019,157.89,33.48,observed,0.0,5286.165,-5286.165,-48107.577
G100000918907,S2,9,2020,157.89,30.39,observed,0.0,4798.284,-4798.284,-52905.862
G100000918907,S2,10,2021,157.89,26.92,observed,0.0,4250.405,-4250.405,-57156.267
G100000918907,S2,11,2022,157.89,29.64,observed,0.0,4679.867,-4679.867,-61836.134
G100000918907,S2,12,2023,157.89,30.46,observed,0.0,4809.337,-4809.337,-66645.47
G100000918907,S2,13,2024,157.89,29.66,observed,0.0,4683.025,-4683.025,-71328.495
G100000918907,S2,14,2025,157.89,28.11,observed,0.0,4438.295,-4438.295,-75766.789
G100000918907,S2,15,2026,157.89,24.688,pathway,0.0,3897.915,-3897.915,-79664.705
G100000918907,S2,16,2027,157.89,21.682,pathway,0.0,3423.329,-3423.329,-83088.034
G100000918907,S2,17,2028,157.89,19.042,pathway,0.0,3006.514,-3006.514,-86094.548
G100000918907,S2,18,2029,157.89,16.723,pathway,0.0,2640.462,-2640.462,-88735.01
G100000918907,S2,19,2030,157.89,14.687,pathway,0.0,2318.981,-2318.981,-91053.991
G100000918907,S2,20,2031,157.89,12.899,pathway,0.0,2036.626,-2036.626,-93090.617
G100000918907,S2,21,2032,157.89,11.329,pathway,0.0,1788.66,-1788.66,-94879.277
G100000918907,S2,22,2033,157.89,9.949,pathway,0.0,1570.882,-1570.882,-96450.158
G100000918907,S2,23,2034,157.89,8.738,pathway,0.0,1379.629,-1379.629,-97829.787
G100000918907,S2,24,2035,157.89,7.674,pathway,0.0,1211.65,-1211.65,-99041.437
G100000604925,S1,0,2026,722.237,24.336,pathway,0.0,17576.443,-17576.443,-17576.443
G100000604925,S1,1,2027,722.237,24.374,pathway,0.0,17603.961,-17603.961,-35180.404
G100000604925,S1,2,2028,722.237,24.412,pathway,0.0,17631.55,-17631.55,-52811.954
G100000604925,S1,3,2029,722.237,24.451,pathway,0.0,17659.14,-17659.14,-70471.094
G100000604925,S1,4,2030,722.237,24.489,pathway,0.0,17686.801,-17686.801,-88157.895
G100000604925,S1,5,2031,722.237,24.527,pathway,0.0,17714.535,-17714.535,-105872.43
G100000604925,S1,6,2032,722.237,24.566,pathway,0.0,17742.269,-17742.269,-123614.699
G100000604925,S1,7,2033,722.237,24.604,pathway,0.0,17770.075,-17770.075,-141384.774
G100000604925,S1,8,2034,722.237,24.643,pathway,0.0,17797.954,-17797.954,-159182.728
G100000604925,S1,9,2035,722.237,24.681,pathway,0.0,17825.832,-17825.832,-177008.56
G100000604925,S1,10,2036,722.237,24.72,pathway,0.0,17853.783,-17853.783,-194862.342
G100000604925,S1,11,2037,722.237,24.759,pathway,0.0,17881.733,-17881.733,-212744.075
G100000604925,S1,12,2038,722.237,24.798,pathway,0.0,17909.756,-17909.756,-230653.831
G100000604925,S1,13,2039,722.237,24.836,pathway,0.0,17937.779,-17937.779,-248591.61
G100000604925,S1,14,2040,722.237,24.875,pathway,0.0,17965.874,-17965.874,-266557.484
G100000604925,S1,15,2041,722.237,24.914,pathway,0.0,17994.041,-17994.041,-284551.525
G100000604925,S1,16,2042,722.237,24.953,pathway,0.0,18022.208,-18022.208,-302573.733
G100000604925,S1,17,2043,722.237,24.992,pathway,0.0,18050.448,-18050.448,-320624.181
G100000604925,S1,18,2044,722.237,25.032,pathway,0.0,18078.76,-18078.76,-338702.94
G100000604925,S1,19,2045,722.237,25.071,pathway,0.0,18107.071,-18107.071,-356810.012
G100000604925,S1,20,2046,722.237,25.11,pathway,0.0,18135.455,-18135.455,-374945.467
G100000604925,S1,21,2047,722.237,25.149,pathway,0.0,18163.839,-18163.839,-393109.306
G100000604925,S1,22,2048,722.237,25.189,pathway,0.0,18192.295,-18192.295,-411301.601
G100000604925,S1,23,2049,722.237,25.228,pathway,0.0,18220.824,-18220.824,-429522.425
G100000604925,S1,24,2050,722.237,25.268,pathway,0.0,18249.352,-18249.352,-447771.777
G100000604925,S1,25,2051,722.237,25.307,pathway,0.0,18277.953,-18277.953,-466049.729
G100000604925,S1,26,2052,722.237,25.347,pathway,0.0,18306.625,-18306.625,-484356.355
G100000604925,S1,27,2053,722.237,25.387,pathway,0.0,18335.298,-18335.298,-502691.653
G100000604925,S1,28,2054,722.237,25.427,pathway,0.0,18363.971,-18363.971,-521055.624
G100000604925,S1,29,2055,722.237,25.466,pathway,0.0,18392.788,-18392.788,-539448.412
G100000604925,S1,30,2056,722.237,25.506,pathway,0.0,18421.606,-18421.606,-557870.018
G100000604925,S1,31,2057,722.237,25.546,pathway,0.0,18450.423,-18450.423,-576320.441
G100000604925,S1,32,2058,722.237,25.586,pathway,0.0,18479.385,-18479.385,-594799.826
G100000604925,S1,33,2059,722.237,25.626,pathway,0.0,18508.346,-18508.346,-613308.172
G100000604925,S1,34,2060,722.237,25.666,pathway,0.0,18537.308,-18537.308,-631845.48
G100000604925,S1,35,2061,722.237,25.707,pathway,0.0,18566.342,-18566.342,-650411.822
G100000604925,S1,36,2062,722.237,25.747,pathway,0.0,18595.448,-18595.448,-669007.27
G100000604925,S1,37,2063,722.237,25.787,pathway,0.0,18624.554,-18624.554,-687631.825
G100000604925,S1,38,2064,722.237,25.828,pathway,0.0,18653.733,-18653.733,-706285.557
G100000604925,S1,39,2065,722.237,25.868,pathway,0.0,18682.983,-18682.983,-724968.541
G100000604925,S1,40,2066,722.237,25.909,pathway,0.0,18712.234,-18712.234,-743680.775
G100000604925,S1,41,2067,722.237,25.949,pathway,0.0,18741.557,-18741.557,-762422.332
G100000604925,S1,42,2068,722.237,25.99,pathway,0.0,18770.952,-18770.952,-781193.283
G100000604925,S1,43,2069,722.237,26.031,pathway,0.0,18800.347,-18800.347,-799993.63
G100000604925,S1,44,2070,722.237,26.072,pathway,0.0,18829.814,-18829.814,-818823.445
G100000604925,S1,45,2071,722.237,26.112,pathway,0.0,18859.282,-18859.282,-837682.726
G100000604925,S1,46,2072,722.237,26.153,pathway,0.0,18888.821,-18888.821,-856571.547
G100000604925,S1,47,2073,722.237,26.194,pathway,0.0,18918.433,-18918.433,-875489.98
G100000604925,S1,48,2074,722.237,26.235,pathway,0.0,18948.045,-18948.045,-894438.025
G100000604925,S1,49,2075,722.237,26.276,pathway,0.0,18977.801,-18977.801,-913415.825
G100000604925,S1,50,2076,722.237,26.317,pathway,0.0,19007.485,-19007.485,-932423.31
G100000604925,S1,51,2077,722.237,26.359,pathway,0.0,19037.313,-19037.313,-951460.623
G100000604925,S1,52,2078,722.237,26.4,pathway,0.0,19067.069,-19067.069,-970527.692
G100000604925,S1,53,2079,722.237,26.441,pathway,0.0,19096.97,-19096.97,-989624.662
G100000604925,S1,54,2080,722.237,26.483,pathway,0.0,19126.871,-19126.871,-1008751.533
G100000604925,S1,55,2081,722.237,26.524,pathway,0.0,19156.843,-19156.843,-1027908.376
G100000604925,S1,56,2082,722.237,26.566,pathway,0.0,19186.888,-19186.888,-1047095.265
G100000604925,S1,57,2083,722.237,26.608,pathway,0.0,19216.934,-19216.934,-1066312.198
G100000604925,S1,58,2084,722.237,26.649,pathway,0.0,19247.051,-19247.051,-1085559.249
G100000604925,S1,59,2085,722.237,26.691,pathway,0.0,19277.168,-19277.168,-1104836.417
G100000804621,S1,0,2020,144.593,565.18,observed,0.0,81720.823,-81720.823,-81720.823
G100000804621,S1,1,2021,144.593,559.27,observed,0.0,80866.281,-80866.281,-162587.104
G100000804621,S1,2,2022,144.593,545.28,observed,0.0,78843.431,-78843.431,-241430.535
G100000804621,S1,3,2023,144.593,542.44,observed,0.0,78432.788,-78432.788,-319863.323
G100000804621,S1,4,2024,144.593,542.77,observed,0.0,78480.504,-78480.504,-398343.827
G100000804621,S1,5,2025,144.593,544.47,observed,0.0,78726.311,-78726.311,-477070.138
G100000804621,S1,6,2026,144.593,541.435,pathway,0.0,78287.502,-78287.502,-555357.64
G100000804621,S1,7,2027,144.593,538.417,pathway,0.0,77851.15,-77851.15,-633208.79
G100000804621,S1,8,2028,144.593,535.416,pathway,0.0,77417.228,-77417.228,-710626.018
G100000804621,S1,9,2029,144.593,532.432,pathway,0.0,76985.72,-76985.72,-787611.739
G100000804621,S1,10,2030,144.593,529.464,pathway,0.0,76556.613,-76556.613,-864168.352
G100000804621,S1,11,2031,144.593,526.513,pathway,0.0,76129.906,-76129.906,-940298.257
G100000804621,S1,12,2032,144.593,523.579,pathway,0.0,75705.585,-75705.585,-1016003.842
G100000804621,S1,13,2033,144.593,520.66,pathway,0.0,75283.606,-75283.606,-1091287.448
G100000804621,S1,14,2034,144.593,517.758,pathway,0.0,74863.998,-74863.998,-1166151.446
G100000804621,S1,15,2035,144.593,514.872,pathway,0.0,74446.718,-74446.718,-1240598.164
G100000804621,S1,16,2036,144.593,512.003,pathway,0.0,74031.781,-74031.781,-1314629.945
G100000804621,S1,17,2037,144.593,509.149,pathway,0.0,73619.143,-73619.143,-1388249.088
G100000804621,S1,18,2038,144.593,506.311,pathway,0.0,73208.804,-73208.804,-1461457.892
G100000804621,S1,19,2039,144.593,503.489,pathway,0.0,72800.749,-72800.749,-1534258.641
G100000804621,S1,20,2040,144.593,500.683,pathway,0.0,72394.979,-72394.979,-1606653.62
G100000804621,S1,21,2041,144.593,497.892,pathway,0.0,71991.464,-71991.464,-1678645.084
G100000804621,S1,22,2042,144.593,495.117,pathway,0.0,71590.206,-71590.206,-1750235.29
G100000804621,S1,23,2043,144.593,492.357,pathway,0.0,71191.174,-71191.174,-1821426.463
G100000804621,S1,24,2044,144.593,489.613,pathway,0.0,70794.368,-70794.368,-1892220.831
G100000804621,S2,0,2020,144.593,565.18,observed,0.0,81720.823,-81720.823,-81720.823
G100000804621,S2,1,2021,144.593,559.27,observed,0.0,80866.281,-80866.281,-162587.104
G100000804621,S2,2,2022,144.593,545.28,observed,0.0,78843.431,-78843.431,-241430.535
G100000804621,S2,3,2023,144.593,542.44,observed,0.0,78432.788,-78432.788,-319863.323
G100000804621,S2,4,2024,144.593,542.77,observed,0.0,78480.504,-78480.504,-398343.827
G100000804621,S2,5,2025,144.593,544.47,observed,0.0,78726.311,-78726.311,-477070.138
G100000804621,S2,6,2026,144.593,540.364,pathway,0.0,78132.614,-78132.614,-555202.752
G100000804621,S2,7,2027,144.593,536.289,pathway,0.0,77543.399,-77543.399,-632746.152
G100000804621,S2,8,2028,144.593,532.245,pathway,0.0,76958.638,-76958.638,-709704.79
G100000804621,S2,9,2029,144.593,528.231,pathway,0.0,76378.273,-76378.273,-786083.063
G100000804621,S2,10,2030,144.593,524.247,pathway,0.0,75802.288,-75802.288,-861885.351
G100000804621,S2,11,2031,144.593,520.294,pathway,0.0,75230.641,-75230.641,-937115.992
G100000804621,S2,12,2032,144.593,516.37,pathway,0.0,74663.318,-74663.318,-1011779.31
G100000804621,S2,13,2033,144.593,512.476,pathway,0.0,74100.26,-74100.26,-1085879.57
G100000804621,S2,14,2034,144.593,508.612,pathway,0.0,73541.453,-73541.453,-1159421.024
G100000804621,S2,15,2035,144.593,504.776,pathway,0.0,72986.869,-72986.869,-1232407.892
G100000804621,S2,16,2036,144.593,500.969,pathway,0.0,72436.462,-72436.462,-1304844.355
G100000804621,S2,17,2037,144.593,497.192,pathway,0.0,71890.206,-71890.206,-1376734.561
G100000804621,S2,18,2038,144.593,493.442,pathway,0.0,71348.056,-71348.056,-1448082.617
G100000804621,S2,19,2039,144.593,489.721,pathway,0.0,70810.013,-70810.013,-1518892.63
G100000804621,S2,20,2040,144.593,486.028,pathway,0.0,70276.018,-70276.018,-1589168.649
G100000804621,S2,21,2041,144.593,482.363,pathway,0.0,69746.058,-69746.058,-1658914.706
G100000804621,S2,22,2042,144.593,478.725,pathway,0.0,69220.088,-69220.088,-1728134.794
G100000804621,S2,23,2043,144.593,475.115,pathway,0.0,68698.08,-68698.08,-1796832.874
