gem_unit_id,gem_location_id,country,country_name,plant_name,unit_name,gem_type,fuel_type,fuel_detail,technology,capacity_mw,status,start_year,retired_year,operator,owner,parent,latitude,longitude,capacity_factor,heat_rate_mj_per_kwh,gem_emission_factor_kgco2_per_tj,wiki_url,matched_companies,source_id,source_file
G100000109052,L100000101511,CN,China,Shanxi Ruiguang power station,Phase I Unit 2,coal,coal,coal: bituminous,subcritical,330.0,operating,2012,,,Shanxi Ruiguang Power Co Ltd [100%],Shanxi State-Owned Capital Investment and Operation Co Ltd [42.3%]; KEPCO Shanxi International [34.0%]; Electric Power Development Co Ltd [7.0%]; Shanxi Gemeng International Energy Group Co Ltd [4.7%]; KEPCO Woori Sprott Global Private Equity Fund [4.0%]; Korea Electric Power Corp [4.0%]; unknown [4.0%],37.784571,112.719866,,,,https://www.gem.wiki/Shanxi_Ruiguang_power_station,kepco;jpower,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000109053,L100000101511,CN,China,Shanxi Ruiguang power station,Phase II Unit 3,coal,coal,coal: bituminous,unknown,600.0,cancelled,,,,Shanxi Ruiguang Power Co Ltd [100%],Shanxi State-Owned Capital Investment and Operation Co Ltd [42.3%]; KEPCO Shanxi International [34.0%]; Electric Power Development Co Ltd [7.0%]; Shanxi Gemeng International Energy Group Co Ltd [4.7%]; KEPCO Woori Sprott Global Private Equity Fund [4.0%]; Korea Electric Power Corp [4.0%]; unknown [4.0%],37.784571,112.719866,,,,https://www.gem.wiki/Shanxi_Ruiguang_power_station,kepco;jpower,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000109054,L100000101511,CN,China,Shanxi Ruiguang power station,Phase II Unit 4,coal,coal,coal: bituminous,unknown,600.0,cancelled,,,,Shanxi Ruiguang Power Co Ltd [100%],Shanxi State-Owned Capital Investment and Operation Co Ltd [42.3%]; KEPCO Shanxi International [34.0%]; Electric Power Development Co Ltd [7.0%]; Shanxi Gemeng International Energy Group Co Ltd [4.7%]; KEPCO Woori Sprott Global Private Equity Fund [4.0%]; Korea Electric Power Corp [4.0%]; unknown [4.0%],37.784571,112.719866,,,,https://www.gem.wiki/Shanxi_Ruiguang_power_station,kepco;jpower,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000109057,L100000101514,CN,China,Shanxi Yuguang power station,Phase I Unit 1,coal,coal,coal: waste coal,subcritical,300.0,operating,2012,,,Shanxi Yuguang Power Generation Co Ltd [100%],Shanxi State-Owned Capital Investment and Operation Co Ltd [25.4%]; China National Coal Group [24.0%]; KEPCO Shanxi International [20.4%]; Beijing Ward Financial Investment Holding Co Ltd [15.5%]; Electric Power Development Co Ltd [4.2%]; unknown [2.9%]; Shanxi Gemeng International Energy Group Co Ltd [2.8%]; KEPCO Woori Sprott Global Private Equity Fund [2.4%]; Korea Electric Power Corp [2.4%],39.6158712,112.7989912,,,,https://www.gem.wiki/Shanxi_Yuguang_power_station,kepco;jpower,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000109058,L100000101514,CN,China,Shanxi Yuguang power station,Phase I Unit 2,coal,coal,coal: waste coal,subcritical,300.0,operating,2012,,,Shanxi Yuguang Power Generation Co Ltd [100%],Shanxi State-Owned Capital Investment and Operation Co Ltd [25.4%]; China National Coal Group [24.0%]; KEPCO Shanxi International [20.4%]; Beijing Ward Financial Investment Holding Co Ltd [15.5%]; Electric Power Development Co Ltd [4.2%]; unknown [2.9%]; Shanxi Gemeng International Energy Group Co Ltd [2.8%]; KEPCO Woori Sprott Global Private Equity Fund [2.4%]; Korea Electric Power Corp [2.4%],39.6158712,112.7989912,,,,https://www.gem.wiki/Shanxi_Yuguang_power_station,kepco;jpower,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000109059,L100000101514,CN,China,Shanxi Yuguang power station,Phase II Unit 3,coal,coal,coal: waste coal,supercritical,350.0,operating,2019,,,Shanxi Yuguang Power Generation Co Ltd [100%],Shanxi State-Owned Capital Investment and Operation Co Ltd [25.4%]; China National Coal Group [24.0%]; KEPCO Shanxi International [20.4%]; Beijing Ward Financial Investment Holding Co Ltd [15.5%]; Electric Power Development Co Ltd [4.2%]; unknown [2.9%]; Shanxi Gemeng International Energy Group Co Ltd [2.8%]; KEPCO Woori Sprott Global Private Equity Fund [2.4%]; Korea Electric Power Corp [2.4%],39.6158712,112.7989912,,,,https://www.gem.wiki/Shanxi_Yuguang_power_station,kepco;jpower,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000109060,L100000101514,CN,China,Shanxi Yuguang power station,Phase II Unit 4,coal,coal,coal: waste coal,supercritical,350.0,operating,2019,,,Shanxi Yuguang Power Generation Co Ltd [100%],Shanxi State-Owned Capital Investment and Operation Co Ltd [25.4%]; China National Coal Group [24.0%]; KEPCO Shanxi International [20.4%]; Beijing Ward Financial Investment Holding Co Ltd [15.5%]; Electric Power Development Co Ltd [4.2%]; unknown [2.9%]; Shanxi Gemeng International Energy Group Co Ltd [2.8%]; KEPCO Woori Sprott Global Private Equity Fund [2.4%]; Korea Electric Power Corp [2.4%],39.6158712,112.7989912,,,,https://www.gem.wiki/Shanxi_Yuguang_power_station,kepco;jpower,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000109061,L100000101515,CN,China,Shanxi Zhaoguang power station,Unit 1,coal,coal,coal: bituminous,subcritical,300.0,operating,2005,,,Shanxi Zhaoguang Power Generation Co Ltd [100%],Shanxi State-Owned Capital Investment and Operation Co Ltd [42.3%]; KEPCO Shanxi International [34.0%]; Electric Power Development Co Ltd [7.0%]; Shanxi Gemeng International Energy Group Co Ltd [4.7%]; KEPCO Woori Sprott Global Private Equity Fund [4.0%]; Korea Electric Power Corp [4.0%]; unknown [4.0%],36.5537987,111.6917736,,,,https://www.gem.wiki/Shanxi_Zhaoguang_power_station,kepco;jpower,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000109062,L100000101515,CN,China,Shanxi Zhaoguang power station,Unit 2,coal,coal,coal: bituminous,subcritical,300.0,operating,2005,,,Shanxi Zhaoguang Power Generation Co Ltd [100%],Shanxi State-Owned Capital Investment and Operation Co Ltd [42.3%]; KEPCO Shanxi International [34.0%]; Electric Power Development Co Ltd [7.0%]; Shanxi Gemeng International Energy Group Co Ltd [4.7%]; KEPCO Woori Sprott Global Private Equity Fund [4.0%]; Korea Electric Power Corp [4.0%]; unknown [4.0%],36.5537987,111.6917736,,,,https://www.gem.wiki/Shanxi_Zhaoguang_power_station,kepco;jpower,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000109063,L100000101515,CN,China,Shanxi Zhaoguang power station,Unit 3,coal,coal,coal: bituminous,supercritical,600.0,operating,2009,,,Shanxi Zhaoguang Power Generation Co Ltd [100%],Shanxi State-Owned Capital Investment and Operation Co Ltd [42.3%]; KEPCO Shanxi International [34.0%]; Electric Power Development Co Ltd [7.0%]; Shanxi Gemeng International Energy Group Co Ltd [4.7%]; KEPCO Woori Sprott Global Private Equity Fund [4.0%]; Korea Electric Power Corp [4.0%]; unknown [4.0%],36.5537987,111.6917736,,,,https://www.gem.wiki/Shanxi_Zhaoguang_power_station,kepco;jpower,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000109064,L100000101515,CN,China,Shanxi Zhaoguang power station,Unit 4,coal,coal,coal: bituminous,supercritical,600.0,operating,2009,,,Shanxi Zhaoguang Power Generation Co Ltd [100%],Shanxi State-Owned Capital Investment and Operation Co Ltd [42.3%]; KEPCO Shanxi International [34.0%]; Electric Power Development Co Ltd [7.0%]; Shanxi Gemeng International Energy Group Co Ltd [4.7%]; KEPCO Woori Sprott Global Private Equity Fund [4.0%]; Korea Electric Power Corp [4.0%]; unknown [4.0%],36.5537987,111.6917736,,,,https://www.gem.wiki/Shanxi_Zhaoguang_power_station,kepco;jpower,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000604115,L100000604076,CN,China,Shuifeng hydroelectric plant,,hydropower,hydro,,conventional storage,630.0,operating,1941,,,China-Korea Hydropower Company [100%],,40.4615,124.9629,,,,https://www.gem.wiki/Shuifeng_hydroelectric_plant,khnp,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000105223,L100000101488,CN,China,Xinguang power station,Unit 1,coal,coal,coal: waste coal,ultra-supercritical,660.0,cancelled,,,,Shanxi Zhaozhuang Xinguang Power Generation Co Ltd [100%],Shanxi State-Owned Capital Investment and Operation Co Ltd [52.7%]; KEPCO Shanxi International [17.0%]; China Development Bank Corp [8.1%]; China Cinda Asset Management Co Ltd [6.8%]; Jinneng Holding Group Co Ltd [3.5%]; Electric Power Development Co Ltd [3.5%]; Shanxi Gemeng International Energy Group Co Ltd [2.4%]; KEPCO Woori Sprott Global Private Equity Fund [2.0%]; Korea Electric Power Corp [2.0%]; unknown [2.0%],35.998745,112.89852,,,,https://www.gem.wiki/Xinguang_power_station,kepco;jpower,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000105224,L100000101488,CN,China,Xinguang power station,Unit 2,coal,coal,coal: waste coal,ultra-supercritical,660.0,cancelled,,,,Shanxi Zhaozhuang Xinguang Power Generation Co Ltd [100%],Shanxi State-Owned Capital Investment and Operation Co Ltd [52.7%]; KEPCO Shanxi International [17.0%]; China Development Bank Corp [8.1%]; China Cinda Asset Management Co Ltd [6.8%]; Jinneng Holding Group Co Ltd [3.5%]; Electric Power Development Co Ltd [3.5%]; Shanxi Gemeng International Energy Group Co Ltd [2.4%]; KEPCO Woori Sprott Global Private Equity Fund [2.0%]; Korea Electric Power Corp [2.0%]; unknown [2.0%],35.998745,112.89852,,,,https://www.gem.wiki/Xinguang_power_station,kepco;jpower,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000111277,L100000101543,CN,China,Yangcheng power station,Phase I Unit 1,coal,coal,coal: anthracite,subcritical,350.0,operating,2001,,,Yangcheng International Power Generating Co Ltd [100%],China Datang Corp Ltd [38.7%]; Jiangsu Guoxin Investment Group Ltd [26.7%]; Shanxi State-Owned Capital Investment and Operation Co Ltd [9.0%]; KEPCO Shanxi International [7.3%]; China Energy Construction Group Co Ltd [6.7%]; Power Construction Corporation of China Ltd [6.7%]; Electric Power Development Co Ltd [1.5%]; Shanxi Gemeng International Energy Group Co Ltd [1.0%]; KEPCO Woori Sprott Global Private Equity Fund [0.9%]; Korea Electric Power Corp [0.9%]; unknown [0.9%],35.466123,112.5742039,,,,https://www.gem.wiki/Yangcheng_power_station,kepco;jpower,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000111278,L100000101543,CN,China,Yangcheng power station,Phase I Unit 2,coal,coal,coal: anthracite,subcritical,350.0,operating,2001,,,Yangcheng International Power Generating Co Ltd [100%],China Datang Corp Ltd [38.7%]; Jiangsu Guoxin Investment Group Ltd [26.7%]; Shanxi State-Owned Capital Investment and Operation Co Ltd [9.0%]; KEPCO Shanxi International [7.3%]; China Energy Construction Group Co Ltd [6.7%]; Power Construction Corporation of China Ltd [6.7%]; Electric Power Development Co Ltd [1.5%]; Shanxi Gemeng International Energy Group Co Ltd [1.0%]; KEPCO Woori Sprott Global Private Equity Fund [0.9%]; Korea Electric Power Corp [0.9%]; unknown [0.9%],35.466123,112.5742039,,,,https://www.gem.wiki/Yangcheng_power_station,kepco;jpower,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000111279,L100000101543,CN,China,Yangcheng power station,Phase I Unit 3,coal,coal,coal: anthracite,subcritical,350.0,operating,2001,,,Yangcheng International Power Generating Co Ltd [100%],China Datang Corp Ltd [38.7%]; Jiangsu Guoxin Investment Group Ltd [26.7%]; Shanxi State-Owned Capital Investment and Operation Co Ltd [9.0%]; KEPCO Shanxi International [7.3%]; China Energy Construction Group Co Ltd [6.7%]; Power Construction Corporation of China Ltd [6.7%]; Electric Power Development Co Ltd [1.5%]; Shanxi Gemeng International Energy Group Co Ltd [1.0%]; KEPCO Woori Sprott Global Private Equity Fund [0.9%]; Korea Electric Power Corp [0.9%]; unknown [0.9%],35.466123,112.5742039,,,,https://www.gem.wiki/Yangcheng_power_station,kepco;jpower,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000111280,L100000101543,CN,China,Yangcheng power station,Phase I Unit 4,coal,coal,coal: anthracite,subcritical,350.0,operating,2002,,,Yangcheng International Power Generating Co Ltd [100%],China Datang Corp Ltd [38.7%]; Jiangsu Guoxin Investment Group Ltd [26.7%]; Shanxi State-Owned Capital Investment and Operation Co Ltd [9.0%]; KEPCO Shanxi International [7.3%]; China Energy Construction Group Co Ltd [6.7%]; Power Construction Corporation of China Ltd [6.7%]; Electric Power Development Co Ltd [1.5%]; Shanxi Gemeng International Energy Group Co Ltd [1.0%]; KEPCO Woori Sprott Global Private Equity Fund [0.9%]; Korea Electric Power Corp [0.9%]; unknown [0.9%],35.466123,112.5742039,,,,https://www.gem.wiki/Yangcheng_power_station,kepco;jpower,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000111281,L100000101543,CN,China,Yangcheng power station,Phase I Unit 5,coal,coal,coal: anthracite,subcritical,350.0,operating,2002,,,Yangcheng International Power Generating Co Ltd [100%],China Datang Corp Ltd [38.7%]; Jiangsu Guoxin Investment Group Ltd [26.7%]; Shanxi State-Owned Capital Investment and Operation Co Ltd [9.0%]; KEPCO Shanxi International [7.3%]; China Energy Construction Group Co Ltd [6.7%]; Power Construction Corporation of China Ltd [6.7%]; Electric Power Development Co Ltd [1.5%]; Shanxi Gemeng International Energy Group Co Ltd [1.0%]; KEPCO Woori Sprott Global Private Equity Fund [0.9%]; Korea Electric Power Corp [0.9%]; unknown [0.9%],35.466123,112.5742039,,,,https://www.gem.wiki/Yangcheng_power_station,kepco;jpower,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000111282,L100000101543,CN,China,Yangcheng power station,Phase I Unit 6,coal,coal,coal: anthracite,subcritical,350.0,operating,2002,,,Yangcheng International Power Generating Co Ltd [100%],China Datang Corp Ltd [38.7%]; Jiangsu Guoxin Investment Group Ltd [26.7%]; Shanxi State-Owned Capital Investment and Operation Co Ltd [9.0%]; KEPCO Shanxi International [7.3%]; China Energy Construction Group Co Ltd [6.7%]; Power Construction Corporation of China Ltd [6.7%]; Electric Power Development Co Ltd [1.5%]; Shanxi Gemeng International Energy Group Co Ltd [1.0%]; KEPCO Woori Sprott Global Private Equity Fund [0.9%]; Korea Electric Power Corp [0.9%]; unknown [0.9%],35.466123,112.5742039,,,,https://www.gem.wiki/Yangcheng_power_station,kepco;jpower,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000111283,L100000101543,CN,China,Yangcheng power station,Phase II Unit 7,coal,coal,coal: anthracite,subcritical,600.0,operating,2007,,,Datang Yangcheng Power Generation Co Ltd [100%],China Datang Corp Ltd [41.0%]; Jiangsu Guoxin Investment Group Ltd [30.0%]; Shanxi State-Owned Capital Investment and Operation Co Ltd [12.3%]; KEPCO Shanxi International [9.9%]; Electric Power Development Co Ltd [2.0%]; Shanxi Gemeng International Energy Group Co Ltd [1.4%]; KEPCO Woori Sprott Global Private Equity Fund [1.2%]; Korea Electric Power Corp [1.2%]; unknown [1.2%],35.466123,112.5742039,,,,https://www.gem.wiki/Yangcheng_power_station,kepco;jpower,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000111284,L100000101543,CN,China,Yangcheng power station,Phase II Unit 8,coal,coal,coal: anthracite,subcritical,600.0,operating,2007,,,Datang Yangcheng Power Generation Co Ltd [100%],China Datang Corp Ltd [41.0%]; Jiangsu Guoxin Investment Group Ltd [30.0%]; Shanxi State-Owned Capital Investment and Operation Co Ltd [12.3%]; KEPCO Shanxi International [9.9%]; Electric Power Development Co Ltd [2.0%]; Shanxi Gemeng International Energy Group Co Ltd [1.4%]; KEPCO Woori Sprott Global Private Equity Fund [1.2%]; Korea Electric Power Corp [1.2%]; unknown [1.2%],35.466123,112.5742039,,,,https://www.gem.wiki/Yangcheng_power_station,kepco;jpower,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100001000272,L100000101543,CN,China,Yangcheng power station,Phase III Unit 9,coal,coal,coal: anthracite,ultra-supercritical,1000.0,pre-construction,,,,Yangcheng International Power Generating Co Ltd [100%],China Datang Corp Ltd [38.7%]; Jiangsu Guoxin Investment Group Ltd [26.7%]; Shanxi State-Owned Capital Investment and Operation Co Ltd [9.0%]; KEPCO Shanxi International [7.3%]; China Energy Construction Group Co Ltd [6.7%]; Power Construction Corporation of China Ltd [6.7%]; Electric Power Development Co Ltd [1.5%]; Shanxi Gemeng International Energy Group Co Ltd [1.0%]; KEPCO Woori Sprott Global Private Equity Fund [0.9%]; Korea Electric Power Corp [0.9%]; unknown [0.9%],35.466123,112.5742039,,,,https://www.gem.wiki/Yangcheng_power_station,kepco;jpower,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100001000273,L100000101543,CN,China,Yangcheng power station,Phase III Unit 10,coal,coal,coal: anthracite,ultra-supercritical,1000.0,pre-construction,,,,Yangcheng International Power Generating Co Ltd [100%],China Datang Corp Ltd [38.7%]; Jiangsu Guoxin Investment Group Ltd [26.7%]; Shanxi State-Owned Capital Investment and Operation Co Ltd [9.0%]; KEPCO Shanxi International [7.3%]; China Energy Construction Group Co Ltd [6.7%]; Power Construction Corporation of China Ltd [6.7%]; Electric Power Development Co Ltd [1.5%]; Shanxi Gemeng International Energy Group Co Ltd [1.0%]; KEPCO Woori Sprott Global Private Equity Fund [0.9%]; Korea Electric Power Corp [0.9%]; unknown [0.9%],35.466123,112.5742039,,,,https://www.gem.wiki/Yangcheng_power_station,kepco;jpower,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000111447,L100000101548,CN,China,Youyu power station,Unit 1,coal,coal,coal: unknown,subcritical,330.0,operating,2011,,,Shanxi Jingyu Power Generation Co Ltd [100%],Beijing Jingneng Power Co Ltd [51.0%]; Shanxi State-Owned Capital Investment and Operation Co Ltd [20.7%]; KEPCO Shanxi International [16.7%]; Electric Power Development Co Ltd [3.4%]; Shanxi Gemeng International Energy Group Co Ltd [2.3%]; KEPCO Woori Sprott Global Private Equity Fund [2.0%]; Korea Electric Power Corp [2.0%]; unknown [2.0%],39.866092,112.511718,,,,https://www.gem.wiki/Youyu_power_station,kepco;jpower,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000111448,L100000101548,CN,China,Youyu power station,Unit 2,coal,coal,coal: unknown,subcritical,330.0,operating,2012,,,Shanxi Jingyu Power Generation Co Ltd [100%],Beijing Jingneng Power Co Ltd [51.0%]; Shanxi State-Owned Capital Investment and Operation Co Ltd [20.7%]; KEPCO Shanxi International [16.7%]; Electric Power Development Co Ltd [3.4%]; Shanxi Gemeng International Energy Group Co Ltd [2.3%]; KEPCO Woori Sprott Global Private Equity Fund [2.0%]; Korea Electric Power Corp [2.0%]; unknown [2.0%],39.866092,112.511718,,,,https://www.gem.wiki/Youyu_power_station,kepco;jpower,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
