company,destination,model,powertrain,scenario,cohort_year,units,lifetime_years,vkt_km,vkt_tier,real_world_factor,e_prod_year0_kgco2e,e_ref_year0_kgco2e,ti_per_vehicle_kgco2e,ti_tco2e
kia,NL,EV6,BEV,S1,2024,2717,16,13187.663,A,1.0,557.283,1524.4863,13796.913,37486.2125
kia,NL,EV9,BEV,S1,2024,1044,16,13187.663,A,1.0,724.633,1524.4863,12316.3532,12858.2727
kia,NL,NIRO,BEV,S1,2024,5373,16,13187.663,A,1.0,535.6386,1524.4863,13988.403,75159.6896
kia,NL,NIRO,HEV,S1,2024,4977,16,13187.663,A,1.211,1610.3516,1524.4863,-7038.382,-35030.0271
kia,NL,PICANTO,ICE,S1,2024,8373,16,13187.663,A,1.191,1768.4757,1524.4863,-9568.3677,-80115.9429
kia,NL,PROCEED,ICE,S1,2024,669,16,13187.663,A,1.191,2146.6491,1524.4863,-15619.1422,-10449.2062
kia,NL,RIO,HEV,S1,2024,10,16,13187.663,A,1.211,1873.3115,1524.4863,-11245.7405,-112.4574
kia,NL,SORENTO,HEV,S1,2024,56,16,13187.663,A,1.211,2428.9056,1524.4863,-20135.247,-1127.5738
kia,NL,SOUL,BEV,S1,2024,90,16,13187.663,A,1.0,519.1065,1524.4863,14134.6635,1272.1197
kia,NL,SPORTAGE,HEV,S1,2024,2615,16,13187.663,A,1.211,2103.4397,1524.4863,-14927.7925,-39036.1773
kia,NL,STONIC,HEV,S1,2024,2628,16,13187.663,A,1.211,1946.9918,1524.4863,-12424.6267,-32651.9191
kia,NL,XCEED,ICE,S1,2024,206,16,13187.663,A,1.191,2221.4796,1524.4863,-16816.4304,-3464.1847
kia,PL,CEED,HEV,S1,2024,16,24,12059.225,C,1.211,1718.6755,1537.7658,-265.6954,-4.2511
kia,PL,CEED,ICE,S1,2024,5111,24,12059.225,C,1.191,1908.2398,1537.7658,-4815.2369,-24610.676
kia,PL,EV3,BEV,S1,2024,107,24,12059.225,C,1.0,1130.3548,1537.7658,21758.9847,2328.2114
kia,PL,EV6,BEV,S1,2024,427,24,12059.225,C,1.0,1315.2913,1537.7658,18613.8372,7948.1085
kia,PL,NIRO,BEV,S1,2024,374,24,12059.225,C,1.0,1188.1371,1537.7658,20776.3015,7770.3368
kia,PL,NIRO,HEV,S1,2024,869,24,12059.225,C,1.211,1484.7736,1537.7658,5347.952,4647.3703
kia,PL,PICANTO,ICE,S1,2024,1446,24,12059.225,C,1.191,1692.7141,1537.7658,357.3793,516.7704
kia,PL,PROCEED,ICE,S1,2024,1393,24,12059.225,C,1.191,1993.5058,1537.7658,-6861.6228,-9558.2405
kia,PL,RIO,ICE,S1,2024,51,24,12059.225,C,1.191,1732.7985,1537.7658,-604.6465,-30.837
kia,PL,SORENTO,HEV,S1,2024,1216,24,12059.225,C,1.211,2419.4497,1537.7658,-17084.2763,-20774.48
kia,PL,SORENTO,ICE,S1,2024,263,24,12059.225,C,1.191,2485.5922,1537.7658,-18671.6961,-4910.6561
kia,PL,SOUL,BEV,S1,2024,12,24,12059.225,C,1.0,1150.2436,1537.7658,21420.7426,257.0489
kia,PL,SPORTAGE,HEV,S1,2024,5406,24,12059.225,C,1.211,2038.7672,1537.7658,-7947.8957,-42966.3242
kia,PL,SPORTAGE,ICE,S1,2024,8384,24,12059.225,C,1.191,2269.6515,1537.7658,-13489.1181,-113092.7658
kia,PL,STONIC,HEV,S1,2024,85,24,12059.225,C,1.211,1865.8402,1537.7658,-3797.6464,-322.7999
kia,PL,STONIC,ICE,S1,2024,2947,24,12059.225,C,1.191,1877.1894,1537.7658,-4070.0281,-11994.3727
kia,PL,XCEED,ICE,S1,2024,4119,24,12059.225,C,1.191,2038.3715,1537.7658,-7938.3994,-32698.2673
kia,PT,CEED,HEV,S1,2024,139,21,12059.225,C,1.211,1752.4466,1651.9341,-8359.7791,-1162.0093
kia,PT,CEED,ICE,S1,2024,314,21,12059.225,C,1.191,1829.806,1651.9341,-9984.3246,-3135.0779
kia,PT,EV3,BEV,S1,2024,237,21,12059.225,C,1.0,201.8914,1651.9341,26942.0778,6385.2724
kia,PT,EV6,BEV,S1,2024,275,21,12059.225,C,1.0,221.1431,1651.9341,26799.0886,7369.7494
kia,PT,EV9,BEV,S1,2024,129,21,12059.225,C,1.0,281.0991,1651.9341,26353.773,3399.6367
kia,PT,NIRO,BEV,S1,2024,337,21,12059.225,C,1.0,216.1457,1651.9341,26836.2059,9043.8014
kia,PT,NIRO,HEV,S1,2024,166,21,12059.225,C,1.211,1533.3908,1651.9341,-3759.6067,-624.0947
kia,PT,PICANTO,ICE,S1,2024,832,21,12059.225,C,1.191,1686.2869,1651.9341,-6970.4237,-5799.3925
kia,PT,PROCEED,ICE,S1,2024,14,21,12059.225,C,1.191,1918.4242,1651.9341,-11845.3088,-165.8343
kia,PT,SORENTO,HEV,S1,2024,30,21,12059.225,C,1.211,2227.5539,1651.9341,-18337.0318,-550.111
kia,PT,SORENTO,ICE,S1,2024,6,21,12059.225,C,1.191,2427.2688,1651.9341,-22531.0453,-135.1863
kia,PT,SPORTAGE,HEV,S1,2024,162,21,12059.225,C,1.211,1938.6894,1651.9341,-12270.8764,-1987.882
kia,PT,SPORTAGE,ICE,S1,2024,410,21,12059.225,C,1.191,2239.0492,1651.9341,-18578.4333,-7617.1577
kia,PT,STONIC,HEV,S1,2024,46,21,12059.225,C,1.211,1874.674,1651.9341,-10926.5527,-502.6214
kia,PT,STONIC,ICE,S1,2024,2541,21,12059.225,C,1.191,1896.1939,1651.9341,-11378.4717,-28912.6966
kia,PT,XCEED,HEV,S1,2024,75,21,12059.225,C,1.211,2015.3136,1651.9341,-13879.9861,-1040.999
kia,PT,XCEED,ICE,S1,2024,687,21,12059.225,C,1.191,1970.3017,1651.9341,-12934.736,-8886.1636
kia,RO,CEED,HEV,S1,2024,24,25,12059.225,C,1.211,1887.5311,1367.31,-15210.7865,-365.0589
kia,RO,CEED,ICE,S1,2024,632,25,12059.225,C,1.191,1896.0819,1367.31,-15424.5567,-9748.3198
kia,RO,EV3,BEV,S1,2024,3,25,12059.225,C,1.0,469.781,1367.31,24841.3307,74.524
kia,RO,EV6,BEV,S1,2024,26,25,12059.225,C,1.0,529.6984,1367.31,23931.1619,622.2102
kia,RO,EV9,BEV,S1,2024,13,25,12059.225,C,1.0,691.0327,1367.31,21480.4297,279.2456
