company,market,cohort_year,powertrain,scenario,t,calendar_year,units,e_ref_tco2e,e_prod_tco2e,ti_tco2e,cumulative_ti_tco2e,e_ref_kgco2e_per_vehicle,e_prod_kgco2e_per_vehicle,gap_kgco2e_per_vehicle,direction
hyundai,KR,2024,HEV,S2,7,2031,146067,163147.1457,264574.2874,-101427.1417,-127808.0656,1116.9336,1811.3214,-694.3878,liability
hyundai,KR,2024,HEV,S2,8,2032,146067,145986.7742,264574.2874,-118587.5132,-246395.5788,999.4508,1811.3214,-811.8707,liability
hyundai,KR,2024,HEV,S2,9,2033,146067,130631.3891,264574.2874,-133942.8983,-380338.4771,894.3251,1811.3214,-916.9963,liability
hyundai,KR,2024,HEV,S2,10,2034,146067,116891.1353,264574.2874,-147683.1521,-528021.6292,800.257,1811.3214,-1011.0645,liability
hyundai,KR,2024,ICE,S1,0,2024,350565,1409562.2743,1154324.4094,255237.8649,255237.8649,4020.83,3292.7543,728.0757,contribution
hyundai,KR,2024,ICE,S1,1,2025,350565,1412423.8492,1154324.4094,258099.4398,513337.3047,4028.9928,3292.7543,736.2385,contribution
hyundai,KR,2024,ICE,S1,2,2026,350565,1415291.2337,1154324.4094,260966.8243,774304.129,4037.1721,3292.7543,744.4178,contribution
hyundai,KR,2024,ICE,S1,3,2027,350565,1418164.4387,1154324.4094,263840.0293,1038144.1583,4045.368,3292.7543,752.6137,contribution
hyundai,KR,2024,ICE,S1,4,2028,350565,1421043.4773,1154324.4094,266719.0679,1304863.2262,4053.5806,3292.7543,760.8263,contribution
hyundai,KR,2024,ICE,S1,5,2029,350565,1423928.3604,1154324.4094,269603.951,1574467.1772,4061.8098,3292.7543,769.0555,contribution
hyundai,KR,2024,ICE,S1,6,2030,350565,1426819.0999,1154324.4094,272494.6905,1846961.8677,4070.0558,3292.7543,777.3015,contribution
hyundai,KR,2024,ICE,S1,7,2031,350565,1429715.7083,1154324.4094,275391.2989,2122353.1666,4078.3185,3292.7543,785.5642,contribution
hyundai,KR,2024,ICE,S1,8,2032,350565,1432618.1971,1154324.4094,278293.7877,2400646.9543,4086.5979,3292.7543,793.8436,contribution
hyundai,KR,2024,ICE,S1,9,2033,350565,1435526.5783,1154324.4094,281202.1689,2681849.1232,4094.8942,3292.7543,802.1399,contribution
hyundai,KR,2024,ICE,S1,10,2034,350565,1438440.8637,1154324.4094,284116.4543,2965965.5775,4103.2073,3292.7543,810.453,contribution
hyundai,KR,2024,ICE,S1,11,2035,111373,846624.947,597697.6636,248927.2834,3214892.8609,7601.7073,5366.6298,2235.0775,contribution
hyundai,KR,2024,ICE,S1,12,2036,111373,848343.6939,597697.6636,250646.0303,3465538.8912,7617.1396,5366.6298,2250.5098,contribution
hyundai,KR,2024,ICE,S2,0,2024,350565,1409562.2743,1154324.4094,255237.8649,255237.8649,4020.83,3292.7543,728.0757,contribution
hyundai,KR,2024,ICE,S2,1,2025,350565,1261299.722,1154324.4094,106975.3126,362213.1775,3597.9054,3292.7543,305.1511,contribution
hyundai,KR,2024,ICE,S2,2,2026,350565,1128631.9288,1154324.4094,-25692.4806,336520.6969,3219.4655,3292.7543,-73.2888,liability
hyundai,KR,2024,ICE,S2,3,2027,350565,1009918.5849,1154324.4094,-144405.8245,192114.8724,2880.8312,3292.7543,-411.9231,liability
hyundai,KR,2024,ICE,S2,4,2028,350565,903691.9147,1154324.4094,-250632.4947,-58517.6223,2577.8156,3292.7543,-714.9387,liability
hyundai,KR,2024,ICE,S2,5,2029,350565,808638.5266,1154324.4094,-345685.8828,-404203.5051,2306.6722,3292.7543,-986.0821,liability
hyundai,KR,2024,ICE,S2,6,2030,350565,723583.1767,1154324.4094,-430741.2327,-834944.7378,2064.0485,3292.7543,-1228.7058,liability
hyundai,KR,2024,ICE,S2,7,2031,350565,647474.2381,1154324.4094,-506850.1713,-1341794.9091,1846.9449,3292.7543,-1445.8094,liability
hyundai,KR,2024,ICE,S2,8,2032,350565,579370.6966,1154324.4094,-574953.7128,-1916748.6219,1652.677,3292.7543,-1640.0773,liability
hyundai,KR,2024,ICE,S2,9,2033,350565,518430.5167,1154324.4094,-635893.8927,-2552642.5146,1478.8428,3292.7543,-1813.9115,liability
hyundai,KR,2024,ICE,S2,10,2034,350565,463900.2323,1154324.4094,-690424.1771,-3243066.6917,1323.2931,3292.7543,-1969.4612,liability
hyundai,KR,2024,ICE,S2,11,2035,111373,243824.2501,597697.6636,-353873.4135,-3596940.1052,2189.2582,5366.6298,-3177.3717,liability
hyundai,KR,2024,ICE,S2,12,2036,111373,218177.9864,597697.6636,-379519.6772,-3976459.7824,1958.9846,5366.6298,-3407.6453,liability
hyundai,KR,2025,BEV,S1,0,2025,40115,97542.9626,41337.656,56205.3066,56205.3066,2431.5833,1030.4788,1401.1045,contribution
hyundai,KR,2025,BEV,S1,1,2026,40115,97740.986,40436.7422,57304.2438,113509.5504,2436.5197,1008.0205,1428.4992,contribution
hyundai,KR,2025,BEV,S1,2,2027,40115,97939.4116,39555.463,58383.9486,171893.499,2441.4661,986.0517,1455.4144,contribution
hyundai,KR,2025,BEV,S1,3,2028,40115,98138.24,38693.3905,59444.8495,231338.3485,2446.4225,964.5616,1481.8609,contribution
hyundai,KR,2025,BEV,S1,4,2029,40115,98337.472,37850.1058,60487.3662,291825.7147,2451.3891,943.54,1507.8491,contribution
hyundai,KR,2025,BEV,S1,5,2030,40115,98537.1085,37025.2,61511.9085,353337.6232,2456.3657,922.9764,1533.3892,contribution
hyundai,KR,2025,BEV,S1,6,2031,40115,98737.1501,36218.272,62518.8781,415856.5013,2461.3524,902.8611,1558.4913,contribution
hyundai,KR,2025,BEV,S1,7,2032,40115,98937.5981,35428.9301,63508.668,479365.1693,2466.3492,883.1841,1583.1651,contribution
hyundai,KR,2025,BEV,S1,8,2033,40115,99138.4528,34656.7915,64481.6613,543846.8306,2471.3562,863.936,1607.4202,contribution
hyundai,KR,2025,BEV,S1,9,2034,40115,99339.7155,33901.4805,65438.235,609285.0656,2476.3733,845.1073,1631.266,contribution
hyundai,KR,2025,BEV,S1,10,2035,40115,99541.3866,33162.6309,66378.7557,675663.8213,2481.4006,826.689,1654.7116,contribution
hyundai,KR,2025,BEV,S2,0,2025,40115,97542.9626,41337.656,56205.3066,56205.3066,2431.5833,1030.4788,1401.1045,contribution
hyundai,KR,2025,BEV,S2,1,2026,40115,87283.0621,38151.3511,49131.711,105337.0176,2175.8211,951.0495,1224.7716,contribution
hyundai,KR,2025,BEV,S2,2,2027,40115,78102.3329,35210.6467,42891.6862,148228.7038,1946.9608,877.7427,1069.2182,contribution
hyundai,KR,2025,BEV,S2,3,2028,40115,69887.2637,32496.6115,37390.6522,185619.356,1742.1728,810.0863,932.0866,contribution
hyundai,KR,2025,BEV,S2,4,2029,40115,62536.284,29991.774,32544.51,218163.866,1558.9252,747.6449,811.2803,contribution
hyundai,KR,2025,BEV,S2,5,2030,40115,55958.5049,27680.0092,28278.4957,246442.3617,1394.9521,690.0164,704.9357,contribution
hyundai,KR,2025,BEV,S2,6,2031,40115,50072.5991,25546.4352,24526.1639,270968.5256,1248.2263,636.83,611.3963,contribution
hyundai,KR,2025,BEV,S2,7,2032,40115,44805.7928,23577.3171,21228.4757,292197.0013,1116.9336,587.7432,529.1905,contribution
hyundai,KR,2025,BEV,S2,8,2033,40115,40092.9673,21759.9786,18332.9887,310529.99,999.4508,542.44,457.0108,contribution
hyundai,KR,2025,BEV,S2,9,2034,40115,35875.8528,20082.7202,15793.1326,326323.1226,894.3251,500.6287,393.6964,contribution
hyundai,KR,2025,BEV,S2,10,2035,40115,32102.3085,18534.7448,13567.5637,339890.6863,800.257,462.0403,338.2167,contribution
hyundai,KR,2025,HEV,S1,0,2025,177726,432155.5666,332193.2748,99962.2918,99962.2918,2431.5833,1869.1316,562.4517,contribution
hyundai,KR,2025,HEV,S1,1,2026,177726,433032.8927,332193.2748,100839.6179,200801.9097,2436.5197,1869.1316,567.3881,contribution
hyundai,KR,2025,HEV,S1,2,2027,177726,433911.9998,332193.2748,101718.725,302520.6347,2441.4661,1869.1316,572.3345,contribution
hyundai,KR,2025,HEV,S1,3,2028,177726,434792.8913,332193.2748,102599.6165,405120.2512,2446.4225,1869.1316,577.291,contribution
hyundai,KR,2025,HEV,S1,4,2029,177726,435675.5713,332193.2748,103482.2965,508602.5477,2451.3891,1869.1316,582.2575,contribution
hyundai,KR,2025,HEV,S1,5,2030,177726,436560.0433,332193.2748,104366.7685,612969.3162,2456.3657,1869.1316,587.2341,contribution
hyundai,KR,2025,HEV,S1,6,2031,177726,437446.3107,332193.2748,105253.0359,718222.3521,2461.3524,1869.1316,592.2208,contribution
hyundai,KR,2025,HEV,S1,7,2032,177726,438334.3775,332193.2748,106141.1027,824363.4548,2466.3492,1869.1316,597.2176,contribution
hyundai,KR,2025,HEV,S1,8,2033,177726,439224.2472,332193.2748,107030.9724,931394.4272,2471.3562,1869.1316,602.2246,contribution
hyundai,KR,2025,HEV,S1,9,2034,177726,440115.9234,332193.2748,107922.6486,1039317.0758,2476.3733,1869.1316,607.2418,contribution
hyundai,KR,2025,HEV,S1,10,2035,177726,441009.4098,332193.2748,108816.135,1148133.2108,2481.4006,1869.1316,612.2691,contribution
hyundai,KR,2025,HEV,S2,0,2025,177726,432155.5666,332193.2748,99962.2918,99962.2918,2431.5833,1869.1316,562.4517,contribution
hyundai,KR,2025,HEV,S2,1,2026,177726,386699.975,332193.2748,54506.7002,154468.992,2175.8211,1869.1316,306.6895,contribution
hyundai,KR,2025,HEV,S2,2,2027,177726,346025.5569,332193.2748,13832.2821,168301.2741,1946.9608,1869.1316,77.8293,contribution
hyundai,KR,2025,HEV,S2,3,2028,177726,309629.4121,332193.2748,-22563.8627,145737.4114,1742.1729,1869.1316,-126.9587,liability
hyundai,KR,2025,HEV,S2,4,2029,177726,277061.538,332193.2748,-55131.7368,90605.6746,1558.9252,1869.1316,-310.2064,liability
hyundai,KR,2025,HEV,S2,5,2030,177726,247919.2634,332193.2748,-84274.0114,6331.6632,1394.9521,1869.1316,-474.1794,liability
hyundai,KR,2025,HEV,S2,6,2031,177726,221842.2723,332193.2748,-110351.0025,-104019.3393,1248.2263,1869.1316,-620.9052,liability
hyundai,KR,2025,HEV,S2,7,2032,177726,198508.1477,332193.2748,-133685.1271,-237704.4664,1116.9336,1869.1316,-752.1979,liability
hyundai,KR,2025,HEV,S2,8,2033,177726,177628.3859,332193.2748,-154564.8889,-392269.3553,999.4508,1869.1316,-869.6808,liability
hyundai,KR,2025,HEV,S2,9,2034,177726,158944.8284,332193.2748,-173248.4464,-565517.8017,894.3251,1869.1316,-974.8064,liability
hyundai,KR,2025,HEV,S2,10,2035,177726,142226.4708,332193.2748,-189966.804,-755484.6057,800.257,1869.1316,-1068.8746,liability
hyundai,KR,2025,ICE,S1,0,2025,327776,1272979.6907,1050914.2622,222065.4285,222065.4285,3883.6879,3206.1965,677.4914,contribution
hyundai,KR,2025,ICE,S1,1,2026,327776,1275563.9872,1050914.2622,224649.725,446715.1535,3891.5723,3206.1965,685.3758,contribution
hyundai,KR,2025,ICE,S1,2,2027,327776,1278153.5301,1050914.2622,227239.2679,673954.4214,3899.4726,3206.1965,693.2761,contribution
hyundai,KR,2025,ICE,S1,3,2028,327776,1280748.3299,1050914.2622,229834.0677,903788.4891,3907.389,3206.1965,701.1925,contribution
hyundai,KR,2025,ICE,S1,4,2029,327776,1283348.3975,1050914.2622,232434.1353,1136222.6244,3915.3214,3206.1965,709.1249,contribution
hyundai,KR,2025,ICE,S1,5,2030,327776,1285953.7437,1050914.2622,235039.4815,1371262.1059,3923.27,3206.1965,717.0735,contribution
hyundai,KR,2025,ICE,S1,6,2031,327776,1288564.3789,1050914.2622,237650.1167,1608912.2226,3931.2347,3206.1965,725.0382,contribution
hyundai,KR,2025,ICE,S1,7,2032,327776,1291180.3142,1050914.2622,240266.052,1849178.2746,3939.2155,3206.1965,733.019,contribution
hyundai,KR,2025,ICE,S1,8,2033,327776,1293801.5601,1050914.2622,242887.2979,2092065.5725,3947.2126,3206.1965,741.0161,contribution
hyundai,KR,2025,ICE,S1,9,2034,327776,1296428.1274,1050914.2622,245513.8652,2337579.4377,3955.2259,3206.1965,749.0294,contribution
hyundai,KR,2025,ICE,S1,10,2035,327776,1299060.0267,1050914.2622,248145.7645,2585725.2022,3963.2555,3206.1965,757.059,contribution
hyundai,KR,2025,ICE,S1,11,2036,95147,723279.6444,510618.7281,212660.9163,2798386.1185,7601.7073,5366.6298,2235.0775,contribution
hyundai,KR,2025,ICE,S1,12,2037,95147,724747.986,510618.7281,214129.2579,3012515.3764,7617.1396,5366.6298,2250.5098,contribution
hyundai,KR,2025,ICE,S2,0,2025,327776,1272979.6907,1050914.2622,222065.4285,222065.4285,3883.6879,3206.1965,677.4914,contribution
hyundai,KR,2025,ICE,S2,1,2026,327776,1139083.3588,1050914.2622,88169.0966,310234.5251,3475.1884,3206.1965,268.9919,contribution
hyundai,KR,2025,ICE,S2,2,2027,327776,1019270.6979,1050914.2622,-31643.5643,278590.9608,3109.6563,3206.1965,-96.5402,liability
hyundai,KR,2025,ICE,S2,3,2028,327776,912060.3405,1050914.2622,-138853.9217,139737.0391,2782.5721,3206.1965,-423.6244,liability
hyundai,KR,2025,ICE,S2,4,2029,327776,816126.7331,1050914.2622,-234787.5291,-95050.49,2489.8917,3206.1965,-716.3048,liability
hyundai,KR,2025,ICE,S2,5,2030,327776,730283.7482,1050914.2622,-320630.514,-415681.004,2227.9964,3206.1965,-978.2001,liability
hyundai,KR,2025,ICE,S2,6,2031,327776,653470.0207,1050914.2622,-397444.2415,-813125.2455,1993.6482,3206.1965,-1212.5483,liability
hyundai,KR,2025,ICE,S2,7,2032,327776,584735.8223,1050914.2622,-466178.4399,-1279303.6854,1783.9495,3206.1965,-1422.247,liability
hyundai,KR,2025,ICE,S2,8,2033,327776,523231.3203,1050914.2622,-527682.9419,-1806986.6273,1596.3076,3206.1965,-1609.8889,liability
hyundai,KR,2025,ICE,S2,9,2034,327776,468196.071,1050914.2622,-582718.1912,-2389704.8185,1428.4025,3206.1965,-1777.794,liability
hyundai,KR,2025,ICE,S2,10,2035,327776,418949.6165,1050914.2622,-631964.6457,-3021669.4642,1278.1583,3206.1965,-1928.0382,liability
hyundai,KR,2025,ICE,S2,11,2036,95147,208301.347,510618.7281,-302317.3811,-3323986.8453,2189.2582,5366.6298,-3177.3717,liability
hyundai,KR,2025,ICE,S2,12,2037,95147,186391.5031,510618.7281,-324227.225,-3648214.0703,1958.9846,5366.6298,-3407.6453,liability
hyundai,US,2024,BEV,S1,0,2024,60771,235663.8186,79427.2645,156236.5541,156236.5541,3877.8993,1306.9929,2570.9064,contribution
hyundai,US,2024,BEV,S1,1,2025,60771,233054.7835,77102.3645,155952.419,312188.9731,3834.9671,1268.7361,2566.2309,contribution
hyundai,US,2024,BEV,S1,2,2026,60771,230474.6331,74845.5163,155629.1168,467818.0899,3792.5101,1231.5992,2560.9109,contribution
hyundai,US,2024,BEV,S1,3,2027,60771,227923.0476,72654.7278,155268.3198,623086.4097,3750.5232,1195.5493,2554.9739,contribution
hyundai,US,2024,BEV,S1,4,2028,60771,225399.7105,70528.0653,154871.6452,777958.0549,3709.0012,1160.5546,2548.4465,contribution
hyundai,US,2024,BEV,S1,5,2029,60771,222904.3095,68463.652,154440.6575,932398.7124,3667.9388,1126.5843,2541.3546,contribution
hyundai,US,2024,BEV,S1,6,2030,60771,220436.5349,66459.6659,153976.869,1086375.5814,3627.331,1093.6082,2533.7228,contribution
hyundai,US,2024,BEV,S1,7,2031,60771,217996.0812,64514.338,153481.7432,1239857.3246,3587.1728,1061.5974,2525.5754,contribution
hyundai,US,2024,BEV,S1,8,2032,60771,215582.6457,62625.9514,152956.6943,1392814.0189,3547.4592,1030.5236,2516.9356,contribution
hyundai,US,2024,BEV,S1,9,2033,60771,213195.9293,60792.8393,152403.09,1545217.1089,3508.1853,1000.3594,2507.8259,contribution
hyundai,US,2024,BEV,S1,10,2034,60771,210835.6364,59013.384,151822.2524,1697039.3613,3469.3462,971.078,2498.2681,contribution
hyundai,US,2024,BEV,S1,11,2035,60771,208501.4742,57286.0149,151215.4593,1848254.8206,3430.937,942.6538,2488.2832,contribution
hyundai,US,2024,BEV,S1,12,2036,60771,206193.1536,55609.2069,150583.9467,1998838.7673,3392.9531,915.0616,2477.8915,contribution
hyundai,US,2024,BEV,S2,0,2024,60771,235663.8186,79427.2645,156236.5541,156236.5541,3877.8993,1306.9929,2570.9064,contribution
hyundai,US,2024,BEV,S2,1,2025,60771,220098.0564,75984.3424,144113.714,300350.2681,3621.7613,1250.3389,2371.4225,contribution
hyundai,US,2024,BEV,S2,2,2026,60771,205560.4237,72690.6601,132869.7636,433220.0317,3382.5414,1196.1406,2186.4008,contribution
hyundai,US,2024,BEV,S2,3,2027,60771,191983.0119,69539.7486,122443.2633,555663.295,3159.1221,1144.2917,2014.8305,contribution
hyundai,US,2024,BEV,S2,4,2028,60771,179302.3979,66525.4192,112776.9787,668440.2737,2950.4599,1094.6902,1855.7697,contribution
hyundai,US,2024,BEV,S2,5,2029,60771,167459.3475,63641.7515,103817.596,772257.8697,2755.5799,1047.2388,1708.3411,contribution
hyundai,US,2024,BEV,S2,6,2030,60771,156398.5387,60883.0817,95515.457,867773.3267,2573.5719,1001.8443,1571.7276,contribution
hyundai,US,2024,BEV,S2,7,2031,60771,146068.3044,58243.9915,87824.3129,955597.6396,2403.5857,958.4175,1445.1681,contribution
hyundai,US,2024,BEV,S2,8,2032,60771,136420.3893,55719.2977,80701.0916,1036298.7312,2244.8271,916.8731,1327.954,contribution
hyundai,US,2024,BEV,S2,9,2033,60771,127409.7258,53304.0414,74105.6844,1110404.4156,2096.5547,877.1296,1219.4251,contribution
hyundai,US,2024,BEV,S2,10,2034,60771,118994.2232,50993.4789,68000.7443,1178405.1599,1958.0758,839.1088,1118.967,contribution
hyundai,US,2024,BEV,S2,11,2035,60771,111134.5703,48783.0719,62351.4984,1240756.6583,1828.7435,802.736,1026.0074,contribution
hyundai,US,2024,BEV,S2,12,2036,60771,103794.0531,46668.4791,57125.574,1297882.2323,1707.9537,767.94,940.0137,contribution
hyundai,US,2024,HEV,S1,0,2024,111141,430993.6065,280521.5722,150472.0343,150472.0343,3877.8993,2524.0152,1353.8841,contribution
hyundai,US,2024,HEV,S1,1,2025,111141,426222.0747,280521.5722,145700.5025,296172.5368,3834.9671,2524.0152,1310.9519,contribution
hyundai,US,2024,HEV,S1,2,2026,111141,421503.3684,280521.5722,140981.7962,437154.333,3792.5101,2524.0152,1268.4949,contribution
hyundai,US,2024,HEV,S1,3,2027,111141,416836.9029,280521.5722,136315.3307,573469.6637,3750.5232,2524.0152,1226.508,contribution
hyundai,US,2024,HEV,S1,4,2028,111141,412222.0997,280521.5722,131700.5275,705170.1912,3709.0012,2524.0152,1184.986,contribution
hyundai,US,2024,HEV,S1,5,2029,111141,407658.3875,280521.5722,127136.8153,832307.0065,3667.9388,2524.0152,1143.9236,contribution
hyundai,US,2024,HEV,S1,6,2030,111141,403145.1997,280521.5722,122623.6275,954930.634,3627.331,2524.0152,1103.3159,contribution
hyundai,US,2024,HEV,S1,7,2031,111141,398681.9776,280521.5722,118160.4054,1073091.0394,3587.1728,2524.0152,1063.1577,contribution
hyundai,US,2024,HEV,S1,8,2032,111141,394268.1678,280521.5722,113746.5956,1186837.635,3547.4592,2524.0152,1023.4441,contribution
hyundai,US,2024,HEV,S1,9,2033,111141,389903.2233,280521.5722,109381.6511,1296219.2861,3508.1853,2524.0152,984.1701,contribution
hyundai,US,2024,HEV,S1,10,2034,111141,385586.6032,280521.5722,105065.031,1401284.3171,3469.3462,2524.0152,945.331,contribution
hyundai,US,2024,HEV,S1,11,2035,111141,381317.7723,280521.5722,100796.2001,1502080.5172,3430.937,2524.0152,906.9218,contribution
hyundai,US,2024,HEV,S1,12,2036,111141,377096.2018,280521.5722,96574.6296,1598655.1468,3392.9531,2524.0152,868.9379,contribution
hyundai,US,2024,HEV,S2,0,2024,111141,430993.6065,280521.5722,150472.0343,150472.0343,3877.8993,2524.0152,1353.8841,contribution
hyundai,US,2024,HEV,S2,1,2025,111141,402526.1732,280521.5722,122004.601,272476.6353,3621.7613,2524.0152,1097.7461,contribution
hyundai,US,2024,HEV,S2,2,2026,111141,375939.0341,280521.5722,95417.4619,367894.0972,3382.5414,2524.0152,858.5262,contribution
hyundai,US,2024,HEV,S2,3,2027,111141,351107.9944,280521.5722,70586.4222,438480.5194,3159.1221,2524.0152,635.107,contribution
hyundai,US,2024,HEV,S2,4,2028,111141,327917.0625,280521.5722,47395.4903,485876.0097,2950.4599,2524.0152,426.4447,contribution
hyundai,US,2024,HEV,S2,5,2029,111141,306257.908,280521.5722,25736.3358,511612.3455,2755.5799,2524.0152,231.5647,contribution
hyundai,US,2024,HEV,S2,6,2030,111141,286029.356,280521.5722,5507.7838,517120.1293,2573.5719,2524.0152,49.5567,contribution
hyundai,US,2024,HEV,S2,7,2031,111141,267136.9143,280521.5722,-13384.6579,503735.4714,2403.5857,2524.0152,-120.4295,liability
hyundai,US,2024,HEV,S2,8,2032,111141,249492.3318,280521.5722,-31029.2404,472706.231,2244.8271,2524.0152,-279.1881,liability
hyundai,US,2024,HEV,S2,9,2033,111141,233013.1863,280521.5722,-47508.3859,425197.8451,2096.5547,2524.0152,-427.4605,liability
hyundai,US,2024,HEV,S2,10,2034,111141,217622.5001,280521.5722,-62899.0721,362298.773,1958.0758,2524.0152,-565.9394,liability
hyundai,US,2024,HEV,S2,11,2035,111141,203248.3796,280521.5722,-77273.1926,285025.5804,1828.7435,2524.0152,-695.2717,liability
hyundai,US,2024,HEV,S2,12,2036,111141,189823.68,280521.5722,-90697.8922,194327.6882,1707.9537,2524.0152,-816.0615,liability
hyundai,US,2024,ICE,S1,0,2024,656314,2545119.6038,2539535.0605,5584.5433,5584.5433,3877.8993,3869.3904,8.509,contribution
hyundai,US,2024,ICE,S1,1,2025,656314,2516942.5748,2539535.0605,-22592.4857,-17007.9424,3834.9671,3869.3904,-34.4233,liability
hyundai,US,2024,ICE,S1,2,2026,656314,2489077.4935,2539535.0605,-50457.567,-67465.5094,3792.5101,3869.3904,-76.8802,liability
hyundai,US,2024,ICE,S1,3,2027,656314,2461520.9064,2539535.0605,-78014.1541,-145479.6635,3750.5232,3869.3904,-118.8671,liability
hyundai,US,2024,ICE,S1,4,2028,656314,2434269.3985,2539535.0605,-105265.662,-250745.3255,3709.0012,3869.3904,-160.3892,liability
hyundai,US,2024,ICE,S1,5,2029,656314,2407319.5927,2539535.0605,-132215.4678,-382960.7933,3667.9388,3869.3904,-201.4515,liability
hyundai,US,2024,ICE,S1,6,2030,656314,2380668.1475,2539535.0605,-158866.913,-541827.7063,3627.331,3869.3904,-242.0593,liability
hyundai,US,2024,ICE,S1,7,2031,656314,2354311.7613,2539535.0605,-185223.2992,-727051.0055,3587.1728,3869.3904,-282.2175,liability
hyundai,US,2024,ICE,S1,8,2032,656314,2328247.1663,2539535.0605,-211287.8942,-938338.8997,3547.4592,3869.3904,-321.9311,liability
hyundai,US,2024,ICE,S1,9,2033,656314,2302471.1324,2539535.0605,-237063.9281,-1175402.8278,3508.1853,3869.3904,-361.205,liability
hyundai,US,2024,ICE,S1,10,2034,656314,2276980.4655,2539535.0605,-262554.595,-1437957.4228,3469.3462,3869.3904,-400.0442,liability
hyundai,US,2024,ICE,S1,11,2035,656314,2251772.0052,2539535.0605,-287763.0553,-1725720.4781,3430.937,3869.3904,-438.4533,liability
hyundai,US,2024,ICE,S1,12,2036,656314,2226842.6285,2539535.0605,-312692.432,-2038412.9101,3392.9531,3869.3904,-476.4372,liability
