market,company,destination,model,powertrain,scenario,units,ti_per_vehicle_kgco2e,crossover_year,crossover_calendar_year,reason
EU27,toyota,BE,PROACE CITY VERSO,ICE,S1,923,-12489.3673,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,BE,PROACE CITY VERSO ELECTRIC,BEV,S1,5,19670.2926,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
EU27,toyota,BE,TOYOTA AYGO X,ICE,S1,2879,-3296.5788,1.685,2025.7,within lifetime
EU27,toyota,BE,TOYOTA BZ4X,BEV,S1,804,20285.252,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
EU27,toyota,BE,TOYOTA C-HR,HEV,S1,2189,-3592.3604,1.302,2025.3,within lifetime
EU27,toyota,BE,TOYOTA CAMRY,HEV,S1,153,-7450.9154,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,BE,TOYOTA COROLLA,HEV,S1,5169,-3581.0261,1.317,2025.3,within lifetime
EU27,toyota,BE,TOYOTA GR 86,ICE,S1,54,-25002.4476,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,BE,TOYOTA GR YARIS,ICE,S1,185,-23391.1701,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,BE,TOYOTA HIGHLANDER,HEV,S1,68,-15701.7948,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,BE,TOYOTA LAND CRUISER,ICE,S1,37,-43893.4411,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,BE,TOYOTA LAND CRUISER (150 SERIES),ICE,S1,59,-36730.1765,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,BE,TOYOTA RAV4,HEV,S1,1426,-8760.5804,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,BE,TOYOTA SUPRA,ICE,S1,19,-19122.5759,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,BE,TOYOTA YARIS,HEV,S1,3355,1246.3534,8.169,2032.2,within lifetime
EU27,toyota,BE,TOYOTA YARIS,ICE,S1,360,-5734.3385,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,BE,TOYOTA YARIS CROSS,HEV,S1,4445,-2273.8936,3.042,2027.0,within lifetime
EU27,toyota,BE,TOYOTA YARIS CROSS,ICE,S1,38,-8941.4181,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,BG,PROACE,ICE,S1,40,-8102.6872,,,"r_fleet <= 0: benchmark non-declining, no crossover"
EU27,toyota,BG,PROACE CITY VERSO,ICE,S1,34,4241.493,,,"r_fleet <= 0: benchmark non-declining, no crossover"
EU27,toyota,BG,TOYOTA AYGO X,ICE,S1,156,15231.0015,,,"r_fleet <= 0: benchmark non-declining, no crossover"
EU27,toyota,BG,TOYOTA BZ4X,BEV,S1,28,38619.6675,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
EU27,toyota,BG,TOYOTA C-HR,HEV,S1,724,14225.4269,,,"r_fleet <= 0: benchmark non-declining, no crossover"
EU27,toyota,BG,TOYOTA CAMRY,HEV,S1,109,11413.3444,,,"r_fleet <= 0: benchmark non-declining, no crossover"
EU27,toyota,BG,TOYOTA COROLLA,HEV,S1,1487,15938.6144,,,"r_fleet <= 0: benchmark non-declining, no crossover"
EU27,toyota,BG,TOYOTA COROLLA,ICE,S1,318,9423.0944,,,"r_fleet <= 0: benchmark non-declining, no crossover"
EU27,toyota,BG,TOYOTA GR YARIS,ICE,S1,4,-8989.5739,,,"r_fleet <= 0: benchmark non-declining, no crossover"
EU27,toyota,BG,TOYOTA HIGHLANDER,HEV,S1,120,1212.3554,,,"r_fleet <= 0: benchmark non-declining, no crossover"
EU27,toyota,BG,TOYOTA LAND CRUISER,ICE,S1,63,-30732.9246,,,"r_fleet <= 0: benchmark non-declining, no crossover"
EU27,toyota,BG,TOYOTA LAND CRUISER (150 SERIES),ICE,S1,84,-24069.895,,,"r_fleet <= 0: benchmark non-declining, no crossover"
EU27,toyota,BG,TOYOTA LAND CRUISER 150 SERIES,ICE,S1,1,-24339.5359,,,"r_fleet <= 0: benchmark non-declining, no crossover"
EU27,toyota,BG,TOYOTA RAV4,HEV,S1,388,9085.6703,,,"r_fleet <= 0: benchmark non-declining, no crossover"
EU27,toyota,BG,TOYOTA RAV4,ICE,S1,18,553.9273,,,"r_fleet <= 0: benchmark non-declining, no crossover"
EU27,toyota,BG,TOYOTA YARIS,HEV,S1,501,20682.226,,,"r_fleet <= 0: benchmark non-declining, no crossover"
EU27,toyota,BG,TOYOTA YARIS,ICE,S1,227,11340.2978,,,"r_fleet <= 0: benchmark non-declining, no crossover"
EU27,toyota,BG,TOYOTA YARIS CROSS,HEV,S1,454,16368.0003,,,"r_fleet <= 0: benchmark non-declining, no crossover"
EU27,toyota,BG,TOYOTA YARIS CROSS,ICE,S1,205,8654.6412,,,"r_fleet <= 0: benchmark non-declining, no crossover"
EU27,toyota,CY,PROACE,ICE,S1,1,-22947.8686,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,CY,TOYOTA RAV4,HEV,S1,6,-3996.3737,4.212,2028.2,within lifetime
EU27,toyota,CZ,C-HR,HEV,S1,1,5262.2904,56.349,2080.3,after lifetime
EU27,toyota,CZ,GR YARIS,ICE,S1,2,-8423.2708,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,CZ,PROACE,BEV,S1,13,13195.207,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
EU27,toyota,CZ,PROACE,ICE,S1,1202,-11068.3574,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,CZ,PROACE CITY VERSO,ICE,S1,2046,-1922.9347,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,CZ,PROACE CITY VERSO ELECTRIC,BEV,S1,70,16734.616,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
EU27,toyota,CZ,TOYOTA AYGO X,ICE,S1,885,5713.7503,61.057,2085.1,after lifetime
EU27,toyota,CZ,TOYOTA BZ4X,BEV,S1,100,19383.7754,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
EU27,toyota,CZ,TOYOTA C-HR,HEV,S1,1126,5350.5525,57.262,2081.3,after lifetime
EU27,toyota,CZ,TOYOTA CAMRY,HEV,S1,470,3093.2648,34.955,2059.0,after lifetime
EU27,toyota,CZ,TOYOTA COROLLA,HEV,S1,3997,6140.4263,65.595,2089.6,after lifetime
EU27,toyota,CZ,TOYOTA COROLLA,ICE,S1,837,1544.9931,20.79,2044.8,after lifetime
EU27,toyota,CZ,TOYOTA GR 86,ICE,S1,63,-12314.3348,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,CZ,TOYOTA GR YARIS,ICE,S1,205,-12427.1603,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,CZ,TOYOTA HIGHLANDER,HEV,S1,397,-4431.8093,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,CZ,TOYOTA LAND CRUISER,ICE,S1,302,-27940.5071,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,CZ,TOYOTA LAND CRUISER (150 SERIES),ICE,S1,79,-22895.7941,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,CZ,TOYOTA RAV4,HEV,S1,2724,1130.2047,17.135,2041.1,after lifetime
EU27,toyota,CZ,TOYOTA RAV4,ICE,S1,12,-4747.3969,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,CZ,TOYOTA SUPRA,ICE,S1,14,-8726.7828,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,CZ,TOYOTA YARIS,HEV,S1,800,9109.0983,99.843,2123.8,after lifetime
EU27,toyota,CZ,TOYOTA YARIS,ICE,S1,727,2872.9187,32.886,2056.9,after lifetime
EU27,toyota,CZ,TOYOTA YARIS CROSS,HEV,S1,1822,6091.6867,65.072,2089.1,after lifetime
EU27,toyota,CZ,TOYOTA YARIS CROSS,ICE,S1,534,1054.9427,16.478,2040.5,after lifetime
EU27,toyota,DE,,HEV,S1,2,-37473.5648,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,DE,FJ CRUISER,ICE,S1,9,-35081.7777,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,DE,LAND CRUISER,ICE,S1,19,-42369.2412,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,DE,LAND CRUISER I-FORCE MAX,HEV,S1,2,-30692.6051,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,DE,PROACE,BEV,S1,28,10655.0506,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
EU27,toyota,DE,PROACE,ICE,S1,2756,-18891.906,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,DE,PROACE CITY VERSO,ICE,S1,2944,-8884.4493,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,DE,PROACE CITY VERSO ELECTRIC,BEV,S1,67,13635.2582,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
EU27,toyota,DE,PROACE VERSO,ICE,S1,14,-18086.6601,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,DE,TOYOTA AYGO,HEV,S1,1,2337.2306,10.828,2034.8,within lifetime
EU27,toyota,DE,TOYOTA AYGO X,HEV,S1,2,2337.2306,10.828,2034.8,within lifetime
EU27,toyota,DE,TOYOTA AYGO X,ICE,S1,18051,-1003.3829,5.129,2029.1,within lifetime
EU27,toyota,DE,TOYOTA BZ4X,BEV,S1,1550,15661.5797,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
EU27,toyota,DE,TOYOTA C-HR,HEV,S1,10014,-1201.2711,4.817,2028.8,within lifetime
EU27,toyota,DE,TOYOTA CAMRY,HEV,S1,52,-4363.8013,0.155,2024.2,within lifetime
EU27,toyota,DE,TOYOTA CARMY,HEV,S1,1,-725.1383,5.572,2029.6,within lifetime
EU27,toyota,DE,TOYOTA COROLLA,HEV,S1,17111,-754.1871,5.525,2029.5,within lifetime
EU27,toyota,DE,TOYOTA COROLLA,ICE,S1,4,-1844.4907,3.82,2027.8,within lifetime
EU27,toyota,DE,TOYOTA GR 86,ICE,S1,553,-20293.3793,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,DE,TOYOTA GR YARIS,ICE,S1,2100,-19597.7412,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,DE,TOYOTA HIGHLANDER,HEV,S1,90,-12085.0613,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,DE,TOYOTA HIGHLANDER,ICE,S1,1,-11094.9978,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,DE,TOYOTA LAND CRUISER,ICE,S1,972,-36663.8081,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,DE,TOYOTA LAND CRUISER (150 SERIES),ICE,S1,538,-31388.2224,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,DE,TOYOTA LAND CRUISER 150,ICE,S1,2,-32177.5488,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,DE,TOYOTA LAND CRUISER 250,HEV,S1,1,-37692.3054,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,DE,TOYOTA LANDCRUISER 300,ICE,S1,2,-41858.312,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,DE,TOYOTA RAV4,HEV,S1,5201,-5603.9732,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,DE,TOYOTA RAV4,ICE,S1,6,-11740.382,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,DE,TOYOTA SUPRA,ICE,S1,219,-17117.5942,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,DE,TOYOTA YARIS,HEV,S1,13344,2718.1455,11.537,2035.5,within lifetime
EU27,toyota,DE,TOYOTA YARIS,ICE,S1,1073,-4559.5575,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,DE,TOYOTA YARIS CROSS,HEV,S1,16507,167.1266,7.029,2031.0,within lifetime
EU27,toyota,DE,TOYOTA YARIS CROSS,ICE,S1,1,-6147.0521,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,DE,YARIS CROSS,HEV,S1,5,-4006.2478,0.654,2024.7,within lifetime
EU27,toyota,DK,COROLLA CROSS,ICE,S1,1,-2955.6554,3.407,2027.4,within lifetime
EU27,toyota,DK,LAND CRUISER 150,ICE,S1,13,-34111.3171,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,DK,LAND CRUISER 250,ICE,S1,8,-38125.9192,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,DK,PROACE,BEV,S1,41,18364.6259,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
EU27,toyota,DK,PROACE,ICE,S1,58,-20116.4174,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,DK,PROACE CITY VERSO,ICE,S1,57,-10511.1114,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,DK,PROACE CITY VERSO ELECTRIC,BEV,S1,8,19014.5505,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
EU27,toyota,DK,RAV 4,HEV,S1,1,-6653.9184,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,DK,SIENNA,ICE,S1,1,-65001.8175,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,DK,TOYOTA AYGO X,ICE,S1,2540,-2211.64,4.18,2028.2,within lifetime
EU27,toyota,DK,TOYOTA BZ4X,BEV,S1,1792,19622.3664,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
EU27,toyota,DK,TOYOTA C-HR,HEV,S1,796,-2292.0568,4.095,2028.1,within lifetime
EU27,toyota,DK,TOYOTA CAMRY,HEV,S1,6,-5777.695,0.673,2024.7,within lifetime
EU27,toyota,DK,TOYOTA COROLLA,HEV,S1,2081,-2665.1307,3.706,2027.7,within lifetime
EU27,toyota,DK,TOYOTA GR 86,ICE,S1,6,-21303.8043,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,DK,TOYOTA GR YARIS,ICE,S1,5,-22732.8696,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,DK,TOYOTA RAV4,HEV,S1,470,-6664.1702,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,DK,TOYOTA RAV4,ICE,S1,21,-12865.8063,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,DK,TOYOTA SUPRA,ICE,S1,1,-21052.4527,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,DK,TOYOTA YARIS,HEV,S1,2208,1753.1377,8.757,2032.8,within lifetime
EU27,toyota,DK,TOYOTA YARIS,ICE,S1,355,-4908.5583,1.483,2025.5,within lifetime
EU27,toyota,DK,TOYOTA YARIS CROSS,HEV,S1,2224,-953.9323,5.544,2029.5,within lifetime
EU27,toyota,EE,COROLLA,HEV,S1,5,4923.8621,16.72,2040.7,within lifetime
EU27,toyota,EE,PROACE,ICE,S1,126,-14331.4502,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,EE,PROACE CITY VERSO,ICE,S1,97,-4590.6236,6.002,2030.0,within lifetime
EU27,toyota,EE,RAV4,HEV,S1,2,-766.0515,9.855,2033.9,within lifetime
EU27,toyota,EE,TOYOTA BZ4X,BEV,S1,81,21266.863,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
EU27,toyota,EE,TOYOTA C-HR,HEV,S1,382,3297.2124,14.589,2038.6,within lifetime
EU27,toyota,EE,TOYOTA CAMRY,HEV,S1,136,1508.9692,12.411,2036.4,within lifetime
EU27,toyota,EE,TOYOTA COROLLA,HEV,S1,1245,2999.7266,14.215,2038.2,within lifetime
EU27,toyota,EE,TOYOTA COROLLA,ICE,S1,38,-897.4278,9.714,2033.7,within lifetime
EU27,toyota,EE,TOYOTA GR YARIS,ICE,S1,46,-14847.7762,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,EE,TOYOTA HIGHLANDER,HEV,S1,161,-7172.1213,3.66,2027.7,within lifetime
EU27,toyota,EE,TOYOTA LAND CRUISER,ICE,S1,237,-31923.5962,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,EE,TOYOTA LAND CRUISER (150 SERIES),ICE,S1,8,-27924.1017,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,EE,TOYOTA RAV4,HEV,S1,839,-1370.6639,9.211,2033.2,within lifetime
EU27,toyota,EE,TOYOTA RAV4,ICE,S1,62,-7439.1276,3.428,2027.4,within lifetime
EU27,toyota,EE,TOYOTA YARIS,HEV,S1,203,6990.6106,19.671,2043.7,within lifetime
EU27,toyota,EE,TOYOTA YARIS,ICE,S1,51,462.4286,11.208,2035.2,within lifetime
EU27,toyota,EE,TOYOTA YARIS CROSS,HEV,S1,516,4055.431,15.563,2039.6,within lifetime
EU27,toyota,EE,TOYOTA YARIS CROSS,ICE,S1,39,-1783.973,8.779,2032.8,within lifetime
EU27,toyota,EE,YARIS CROSS,HEV,S1,1,4709.1484,16.43,2040.4,within lifetime
EU27,toyota,ES,LAND CRUISER,ICE,S1,1,-47598.284,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,ES,PROACE,BEV,S1,59,28110.6776,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
EU27,toyota,ES,PROACE,ICE,S1,1236,-25568.5701,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,ES,PROACE CITY VERSO,ICE,S1,3949,-10866.0684,,,crossover before sale year (product already above benchmark at t=0)
