company,market,cohort_year,destination,scenario,t,calendar_year,units,e_ref_tco2e,e_prod_tco2e,ti_tco2e,cumulative_ti_tco2e,e_ref_kgco2e_per_vehicle,e_prod_kgco2e_per_vehicle,gap_kgco2e_per_vehicle,direction
nissan,EU27,2024,ES,S1,18,2042,32631,42090.6319,63626.419,21535.7871,216343.513,1289.8971,1949.8765,659.9794,liability
nissan,EU27,2024,ES,S1,19,2043,32631,41125.7147,63624.0972,22498.3825,238841.8955,1260.3265,1949.8053,689.4788,liability
nissan,EU27,2024,ES,S1,20,2044,32631,40182.9178,63621.9646,23439.0468,262280.9423,1231.4338,1949.74,718.3061,liability
nissan,EU27,2024,ES,S2,0,2024,32631,63897.1157,63729.4914,-167.6243,-167.6243,1958.1722,1953.0352,-5.137,contribution
nissan,EU27,2024,ES,S2,1,2025,32631,55264.5077,63718.229,8453.7213,8286.097,1693.6198,1952.69,259.0702,liability
nissan,EU27,2024,ES,S2,2,2026,32631,47798.1795,63707.9307,15909.7512,24195.8482,1464.8089,1952.3745,487.5655,liability
nissan,EU27,2024,ES,S2,3,2027,32631,41340.565,63698.5139,22357.9489,46553.7971,1266.9108,1952.0859,685.1751,liability
nissan,EU27,2024,ES,S2,4,2028,32631,35755.3849,63689.9031,27934.5182,74488.3153,1095.749,1951.822,856.073,liability
nissan,EU27,2024,ES,S2,5,2029,32631,30924.7719,63682.0295,32757.2576,107245.5729,947.7114,1951.5807,1003.8693,liability
nissan,EU27,2024,ES,S2,6,2030,32631,26746.7833,63674.8298,36928.0465,144173.6194,819.674,1951.3601,1131.686,liability
nissan,EU27,2024,ES,S2,7,2031,32631,23133.2476,63668.2463,40534.9987,184708.6181,708.9347,1951.1583,1242.2236,liability
nissan,EU27,2024,ES,S2,8,2032,32631,20007.9069,63662.2265,43654.3196,228362.9377,613.1564,1950.9738,1337.8174,liability
nissan,EU27,2024,ES,S2,9,2033,32631,17304.805,63656.722,46351.917,274714.8547,530.3179,1950.8051,1420.4872,liability
nissan,EU27,2024,ES,S2,10,2034,32631,14966.8966,63651.6886,48684.792,323399.6467,458.6711,1950.6509,1491.9798,liability
nissan,EU27,2024,ES,S2,11,2035,32631,12944.8437,63647.0862,50702.2425,374101.8892,396.7039,1950.5098,1553.806,liability
nissan,EU27,2024,ES,S2,12,2036,32631,11195.9734,63642.8776,52446.9042,426548.7934,343.1085,1950.3809,1607.2724,liability
nissan,EU27,2024,ES,S2,13,2037,32631,9683.3785,63639.0294,53955.6509,480504.4443,296.754,1950.2629,1653.509,liability
nissan,EU27,2024,ES,S2,14,2038,32631,8375.1378,63635.5105,55260.3727,535764.817,256.662,1950.1551,1693.4931,liability
nissan,EU27,2024,ES,S2,15,2039,32631,7243.6425,63632.2928,56388.6503,592153.4673,221.9865,1950.0565,1728.0699,liability
nissan,EU27,2024,ES,S2,16,2040,32631,6265.0143,63629.3506,57364.3363,649517.8036,191.9958,1949.9663,1757.9705,liability
nissan,EU27,2024,ES,S2,17,2041,32631,5418.6004,63626.6602,58208.0598,707725.8634,166.0568,1949.8839,1783.827,liability
nissan,EU27,2024,ES,S2,18,2042,32631,4686.5382,63624.2001,58937.6619,766663.5253,143.6223,1949.8085,1806.1862,liability
nissan,EU27,2024,ES,S2,19,2043,32631,4053.3789,63621.9506,59568.5717,826232.097,124.2187,1949.7395,1825.5209,liability
nissan,EU27,2024,ES,S2,20,2044,32631,3505.7606,63619.8937,60114.1331,886346.2301,107.4365,1949.6765,1842.24,liability
nissan,EU27,2024,FI,S1,0,2024,2955,3909.5446,4310.5822,401.0376,401.0376,1323.0269,1458.7419,135.7149,liability
nissan,EU27,2024,FI,S1,1,2025,2955,3546.9491,4304.5656,757.6165,1158.6541,1200.3212,1456.7058,256.3846,liability
nissan,EU27,2024,FI,S1,2,2026,2955,3217.9831,4299.2021,1081.219,2239.8731,1088.996,1454.8907,365.8948,liability
nissan,EU27,2024,FI,S1,3,2027,2955,2919.5275,4294.421,1374.8935,3614.7666,987.9958,1453.2728,465.277,liability
nissan,EU27,2024,FI,S1,4,2028,2955,2648.7524,4290.159,1641.4066,5256.1732,896.3629,1451.8305,555.4675,liability
nissan,EU27,2024,FI,S1,5,2029,2955,2403.0907,4286.3597,1883.269,7139.4422,813.2287,1450.5447,637.3161,liability
nissan,EU27,2024,FI,S1,6,2030,2955,2180.2132,4282.973,2102.7598,9242.202,737.8048,1449.3986,711.5938,liability
nissan,EU27,2024,FI,S1,7,2031,2955,1978.0066,4279.9539,2301.9473,11544.1493,669.3762,1448.377,779.0008,liability
nissan,EU27,2024,FI,S1,8,2032,2955,1794.5541,4277.2628,2482.7087,14026.858,607.2941,1447.4663,840.1721,liability
nissan,EU27,2024,FI,S1,9,2033,2955,1628.1161,4274.8637,2646.7476,16673.6056,550.9699,1446.6544,895.6845,liability
nissan,EU27,2024,FI,S1,10,2034,2955,1477.1145,4272.7252,2795.6107,19469.2163,499.8695,1445.9307,946.0612,liability
nissan,EU27,2024,FI,S1,11,2035,2955,1340.1177,4270.8188,2930.7011,22399.9174,453.5085,1445.2855,991.777,liability
nissan,EU27,2024,FI,S1,12,2036,2955,1215.8271,4269.1194,3053.2923,25453.2097,411.4474,1444.7105,1033.263,liability
nissan,EU27,2024,FI,S1,13,2037,2955,1103.0637,4267.6047,3164.541,28617.7507,373.2872,1444.1979,1070.9107,liability
nissan,EU27,2024,FI,S1,14,2038,2955,1000.7586,4266.2543,3265.4957,31883.2464,338.6662,1443.7409,1105.0747,liability
nissan,EU27,2024,FI,S1,15,2039,2955,907.942,4265.0505,3357.1085,35240.3549,307.2562,1443.3335,1136.0773,liability
nissan,EU27,2024,FI,S1,16,2040,2955,823.734,4263.9775,3440.2435,38680.5984,278.7594,1442.9704,1164.211,liability
nissan,EU27,2024,FI,S1,17,2041,2955,747.3358,4263.0208,3515.685,42196.2834,252.9055,1442.6466,1189.7411,liability
nissan,EU27,2024,FI,S1,18,2042,2955,678.0232,4262.1682,3584.145,45780.4284,229.4495,1442.3581,1212.9086,liability
nissan,EU27,2024,FI,S1,19,2043,2955,615.1392,4261.408,3646.2688,49426.6972,208.1689,1442.1008,1233.9319,liability
nissan,EU27,2024,FI,S1,20,2044,2955,558.0873,4260.7305,3702.6432,53129.3404,188.862,1441.8716,1253.0095,liability
nissan,EU27,2024,FI,S1,21,2045,2955,506.327,4260.1265,3753.7995,56883.1399,171.3459,1441.6672,1270.3213,liability
nissan,EU27,2024,FI,S1,22,2046,2955,459.367,4259.588,3800.221,60683.3609,155.4541,1441.4849,1286.0308,liability
nissan,EU27,2024,FI,S2,0,2024,2955,3909.5446,4310.5822,401.0376,401.0376,1323.0269,1458.7419,135.7149,liability
nissan,EU27,2024,FI,S2,1,2025,2955,3381.3585,4305.8387,924.4802,1325.5178,1144.2838,1457.1366,312.8529,liability
nissan,EU27,2024,FI,S2,2,2026,2955,2924.5313,4301.5013,1376.97,2702.4878,989.6891,1455.6688,465.9797,liability
nissan,EU27,2024,FI,S2,3,2027,2955,2529.4222,4297.5351,1768.1129,4470.6007,855.9804,1454.3266,598.3462,liability
nissan,EU27,2024,FI,S2,4,2028,2955,2187.693,4293.9084,2106.2154,6576.8161,740.336,1453.0993,712.7632,liability
nissan,EU27,2024,FI,S2,5,2029,2955,1892.1319,4290.5922,2398.4603,8975.2764,640.3154,1451.9771,811.6617,liability
nissan,EU27,2024,FI,S2,6,2030,2955,1636.5017,4287.5599,2651.0582,11626.3346,553.8077,1450.9509,897.1432,liability
nissan,EU27,2024,FI,S2,7,2031,2955,1415.4076,4284.787,2869.3794,14495.714,478.9873,1450.0125,971.0252,liability
nissan,EU27,2024,FI,S2,8,2032,2955,1224.1837,4282.2516,3058.0679,17553.7819,414.2754,1449.1545,1034.8792,liability
nissan,EU27,2024,FI,S2,9,2033,2955,1058.7942,4279.9332,3221.139,20774.9209,358.306,1448.3699,1090.064,liability
nissan,EU27,2024,FI,S2,10,2034,2955,915.7496,4277.8133,3362.0637,24136.9846,309.8983,1447.6526,1137.7542,liability
nissan,EU27,2024,FI,S2,11,2035,2955,792.0302,4275.8748,3483.8446,27620.8292,268.0305,1446.9965,1178.966,liability
nissan,EU27,2024,FI,S2,12,2036,2955,685.0254,4274.1022,3589.0768,31209.906,231.8191,1446.3967,1214.5776,liability
nissan,EU27,2024,FI,S2,13,2037,2955,592.4775,4272.4814,3680.0039,34889.9099,200.5,1445.8482,1245.3482,liability
nissan,EU27,2024,FI,S2,14,2038,2955,512.4327,4270.9993,3758.5666,38648.4765,173.4121,1445.3466,1271.9346,liability
nissan,EU27,2024,FI,S2,15,2039,2955,443.2022,4269.6441,3826.4419,42474.9184,149.9838,1444.888,1294.9042,liability
nissan,EU27,2024,FI,S2,16,2040,2955,383.3249,4268.4049,3885.08,46359.9984,129.7208,1444.4687,1314.7479,liability
nissan,EU27,2024,FI,S2,17,2041,2955,331.5372,4267.2719,3935.7347,50295.7331,112.1953,1444.0852,1331.8899,liability
nissan,EU27,2024,FI,S2,18,2042,2955,286.7458,4266.2356,3979.4898,54275.2229,97.0375,1443.7346,1346.6971,liability
nissan,EU27,2024,FI,S2,19,2043,2955,248.0059,4265.2881,4017.2822,58292.5051,83.9275,1443.4139,1359.4864,liability
nissan,EU27,2024,FI,S2,20,2044,2955,214.4999,4264.422,4049.9221,62342.4272,72.5888,1443.1208,1370.532,liability
nissan,EU27,2024,FI,S2,21,2045,2955,185.5207,4263.6297,4078.109,66420.5362,62.782,1442.8527,1380.0707,liability
nissan,EU27,2024,FI,S2,22,2046,2955,160.4565,4262.9053,4102.4488,70522.985,54.3,1442.6075,1388.3075,liability
nissan,EU27,2024,FR,S1,0,2024,29572,49217.1364,48496.2794,-720.857,-720.857,1664.3154,1639.9391,-24.3763,contribution
nissan,EU27,2024,FR,S1,1,2025,29572,48219.0514,48492.8276,273.7762,-447.0808,1630.5644,1639.8224,9.258,liability
nissan,EU27,2024,FR,S1,2,2026,29572,47241.2068,48489.4849,1248.2781,801.1973,1597.4979,1639.7094,42.2115,liability
nissan,EU27,2024,FR,S1,3,2027,29572,46283.1922,48486.2475,2203.0553,3004.2526,1565.1019,1639.5999,74.498,liability
nissan,EU27,2024,FR,S1,4,2028,29572,45344.6052,48483.1124,3138.5072,6142.7598,1533.3628,1639.4939,106.131,liability
nissan,EU27,2024,FR,S1,5,2029,29572,44425.0521,48480.0762,4055.0241,10197.7839,1502.2674,1639.3912,137.1238,liability
nissan,EU27,2024,FR,S1,6,2030,29572,43524.1468,48477.1357,4952.9889,15150.7728,1471.8026,1639.2918,167.4891,liability
nissan,EU27,2024,FR,S1,7,2031,29572,42641.5111,48474.2883,5832.7772,20983.55,1441.9556,1639.1955,197.2399,liability
nissan,EU27,2024,FR,S1,8,2032,29572,41776.7748,48471.5305,6694.7557,27678.3057,1412.7139,1639.1022,226.3883,liability
nissan,EU27,2024,FR,S1,9,2033,29572,40929.5745,48468.8598,7539.2853,35217.591,1384.0651,1639.0119,254.9468,liability
nissan,EU27,2024,FR,S1,10,2034,29572,40099.5548,48466.2734,8366.7186,43584.3096,1355.9974,1638.9244,282.927,liability
nissan,EU27,2024,FR,S1,11,2035,29572,39286.3672,48463.7687,9177.4015,52761.7111,1328.4988,1638.8397,310.3409,liability
nissan,EU27,2024,FR,S1,12,2036,29572,38489.6703,48461.343,9971.6727,62733.3838,1301.5579,1638.7577,337.1998,liability
nissan,EU27,2024,FR,S1,13,2037,29572,37709.1301,48458.9939,10749.8638,73483.2476,1275.1633,1638.6783,363.5149,liability
nissan,EU27,2024,FR,S1,14,2038,29572,36944.4184,48456.7188,11512.3004,84995.548,1249.304,1638.6013,389.2973,liability
nissan,EU27,2024,FR,S1,15,2039,29572,36195.2142,48454.5156,12259.3014,97254.8494,1223.9691,1638.5268,414.5577,liability
nissan,EU27,2024,FR,S1,16,2040,29572,35461.2038,48452.3818,12991.178,110246.0274,1199.148,1638.4547,439.3067,liability
nissan,EU27,2024,FR,S2,0,2024,29572,49217.1364,48496.2794,-720.857,-720.857,1664.3154,1639.9391,-24.3763,contribution
nissan,EU27,2024,FR,S2,1,2025,29572,42567.8183,48486.9172,5919.0989,5198.2419,1439.4636,1639.6225,200.1589,liability
nissan,EU27,2024,FR,S2,2,2026,29572,36816.8341,48478.3564,11661.5223,16859.7642,1244.9897,1639.333,394.3434,liability
nissan,EU27,2024,FR,S2,3,2027,29572,31842.8177,48470.5284,16627.7107,33487.4749,1076.7895,1639.0683,562.2789,liability
nissan,EU27,2024,FR,S2,4,2028,29572,27540.7994,48463.3705,20922.5711,54410.046,931.3134,1638.8263,707.5129,liability
nissan,EU27,2024,FR,S2,5,2029,29572,23819.991,48456.8253,24636.8343,79046.8803,805.4914,1638.6049,833.1136,liability
nissan,EU27,2024,FR,S2,6,2030,29572,20601.8699,48450.8403,27848.9704,106895.8507,696.6681,1638.4026,941.7344,liability
nissan,EU27,2024,FR,S2,7,2031,29572,17818.5229,48445.3677,30626.8448,137522.6955,602.5471,1638.2175,1035.6704,liability
nissan,EU27,2024,FR,S2,8,2032,29572,15411.2103,48440.3636,33029.1533,170551.8488,521.142,1638.0483,1116.9063,liability
nissan,EU27,2024,FR,S2,9,2033,29572,13329.1298,48435.7878,35106.658,205658.5068,450.7348,1637.8935,1187.1587,liability
nissan,EU27,2024,FR,S2,10,2034,29572,11528.3418,48431.6036,36903.2618,242561.7686,389.8398,1637.752,1247.9123,liability
nissan,EU27,2024,FR,S2,11,2035,29572,9970.8434,48427.7777,38456.9343,281018.7029,337.1718,1637.6227,1300.4509,liability
nissan,EU27,2024,FR,S2,12,2036,29572,8623.7655,48424.2792,39800.5137,320819.2166,291.6193,1637.5044,1345.8851,liability
nissan,EU27,2024,FR,S2,13,2037,29572,7458.6802,48421.0801,40962.3999,361781.6165,252.221,1637.3962,1385.1752,liability
nissan,EU27,2024,FR,S2,14,2038,29572,6451.0,48418.1551,41967.1551,403748.7716,218.1455,1637.2973,1419.1517,liability
nissan,EU27,2024,FR,S2,15,2039,29572,5579.4589,48415.4802,42836.0213,446584.7929,188.6737,1637.2068,1448.5331,liability
nissan,EU27,2024,FR,S2,16,2040,29572,4825.6649,48413.0345,43587.3696,490172.1625,163.1836,1637.1241,1473.9405,liability
nissan,EU27,2024,GR,S1,0,2024,4296,5073.794,8544.9019,3471.1079,3471.1079,1181.0507,1989.0368,807.986,liability
nissan,EU27,2024,GR,S1,1,2025,4296,4973.5599,8543.4786,3569.9187,7041.0266,1157.7188,1988.7054,830.9867,liability
nissan,EU27,2024,GR,S1,2,2026,4296,4875.306,8542.1593,3666.8533,10707.8799,1134.8478,1988.3983,853.5506,liability
nissan,EU27,2024,GR,S1,3,2027,4296,4778.9932,8540.9364,3761.9432,14469.8231,1112.4286,1988.1137,875.6851,liability
nissan,EU27,2024,GR,S1,4,2028,4296,4684.5832,8539.803,3855.2198,18325.0429,1090.4523,1987.8499,897.3975,liability
nissan,EU27,2024,GR,S1,5,2029,4296,4592.0383,8538.7523,3946.714,22271.7569,1068.9102,1987.6053,918.6951,liability
nissan,EU27,2024,GR,S1,6,2030,4296,4501.3215,8537.7784,4036.4569,26308.2138,1047.7936,1987.3786,939.5849,liability
nissan,EU27,2024,GR,S1,7,2031,4296,4412.3969,8536.8757,4124.4788,30432.6926,1027.0943,1987.1685,960.0742,liability
nissan,EU27,2024,GR,S1,8,2032,4296,4325.2288,8536.0389,4210.8101,34643.5027,1006.8037,1986.9737,980.1699,liability
nissan,EU27,2024,GR,S1,9,2033,4296,4239.7831,8535.2633,4295.4802,38938.9829,986.9141,1986.7931,999.879,liability
nissan,EU27,2024,GR,S1,10,2034,4296,4156.025,8534.5445,4378.5195,43317.5024,967.4174,1986.6258,1019.2084,liability
nissan,EU27,2024,GR,S1,11,2035,4296,4073.9218,8533.878,4459.9562,47777.4586,948.3058,1986.4707,1038.1649,liability
nissan,EU27,2024,GR,S1,12,2036,4296,3993.4407,8533.2603,4539.8196,52317.2782,929.5719,1986.3269,1056.755,liability
nissan,EU27,2024,GR,S1,13,2037,4296,3914.5492,8532.6878,4618.1386,56935.4168,911.2079,1986.1936,1074.9857,liability
nissan,EU27,2024,GR,S1,14,2038,4296,3837.2164,8532.1572,4694.9408,61630.3576,893.2068,1986.0701,1092.8633,liability
nissan,EU27,2024,GR,S1,15,2039,4296,3761.4113,8531.6651,4770.2538,66400.6114,875.5613,1985.9556,1110.3943,liability
nissan,EU27,2024,GR,S1,16,2040,4296,3687.1037,8531.2093,4844.1056,71244.717,858.2644,1985.8495,1127.5851,liability
nissan,EU27,2024,GR,S1,17,2041,4296,3614.2641,8530.7866,4916.5225,76161.2395,841.3091,1985.7511,1144.4419,liability
nissan,EU27,2024,GR,S1,18,2042,4296,3542.8635,8530.3949,4987.5314,81148.7709,824.6889,1985.6599,1160.971,liability
nissan,EU27,2024,GR,S2,0,2024,4296,5073.794,8544.9019,3471.1079,3471.1079,1181.0507,1989.0368,807.986,liability
nissan,EU27,2024,GR,S2,1,2025,4296,4388.3159,8543.2348,4154.9189,7626.0268,1021.4888,1988.6487,967.1599,liability
nissan,EU27,2024,GR,S2,2,2026,4296,3795.447,8541.7104,4746.2634,12372.2902,883.4839,1988.2939,1104.8099,liability
nissan,EU27,2024,GR,S2,3,2027,4296,3282.6757,8540.3164,5257.6407,17629.9309,764.1238,1987.9694,1223.8456,liability
nissan,EU27,2024,GR,S2,4,2028,4296,2839.1806,8539.0418,5699.8612,23329.7921,660.8893,1987.6727,1326.7833,liability
nissan,EU27,2024,GR,S2,5,2029,4296,2455.6025,8537.8764,6082.2739,29412.066,571.6021,1987.4014,1415.7993,liability
nissan,EU27,2024,GR,S2,6,2030,4296,2123.8465,8536.8106,6412.9641,35825.0301,494.3777,1987.1533,1492.7756,liability
nissan,EU27,2024,GR,S2,7,2031,4296,1836.9113,8535.8361,6698.9248,42523.9549,427.5864,1986.9265,1559.34,liability
nissan,EU27,2024,GR,S2,8,2032,4296,1588.7415,8534.9451,6946.2036,49470.1585,369.8188,1986.7191,1616.9003,liability
nissan,EU27,2024,GR,S2,9,2033,4296,1374.0999,8534.1302,7160.0303,56630.1888,319.8557,1986.5294,1666.6737,liability
nissan,EU27,2024,GR,S2,10,2034,4296,1188.4566,8533.3852,7344.9286,63975.1174,276.6426,1986.356,1709.7134,liability
nissan,EU27,2024,GR,S2,11,2035,4296,1027.8943,8532.7038,7504.8095,71479.9269,239.2678,1986.1973,1746.9296,liability
nissan,EU27,2024,GR,S2,12,2036,4296,889.0238,8532.0809,7643.0571,79122.984,206.9422,1986.0524,1779.1101,liability
nissan,EU27,2024,GR,S2,13,2037,4296,768.9153,8531.5113,7762.596,86885.58,178.984,1985.9198,1806.9358,liability
nissan,EU27,2024,GR,S2,14,2038,4296,665.0335,8530.9904,7865.9569,94751.5369,154.803,1985.7985,1830.9956,liability
nissan,EU27,2024,GR,S2,15,2039,4296,575.1864,8530.5141,7955.3277,102706.8646,133.8888,1985.6876,1851.7988,liability
nissan,EU27,2024,GR,S2,16,2040,4296,497.4776,8530.0786,8032.601,110739.4656,115.8002,1985.5863,1869.7861,liability
nissan,EU27,2024,GR,S2,17,2041,4296,430.2677,8529.6803,8099.4126,118838.8782,100.1554,1985.4936,1885.3381,liability
nissan,EU27,2024,GR,S2,18,2042,4296,372.1377,8529.3161,8157.1784,126996.0566,86.6242,1985.4088,1898.7845,liability
nissan,EU27,2024,HR,S1,0,2024,847,2310.7603,1858.5012,-452.2591,-452.2591,2728.1704,2194.2163,-533.9541,contribution
nissan,EU27,2024,HR,S1,1,2025,847,2296.8128,1858.3188,-438.494,-890.7531,2711.7034,2194.0009,-517.7025,contribution
nissan,EU27,2024,HR,S1,2,2026,847,2282.9497,1858.1438,-424.8059,-1315.559,2695.3361,2193.7943,-501.5418,contribution
nissan,EU27,2024,HR,S1,3,2027,847,2269.1701,1857.9759,-411.1942,-1726.7532,2679.0674,2193.5961,-485.4713,contribution
nissan,EU27,2024,HR,S1,4,2028,847,2255.474,1857.8148,-397.6592,-2124.4124,2662.8973,2193.4059,-469.4914,contribution
nissan,EU27,2024,HR,S1,5,2029,847,2241.8602,1857.6603,-384.1999,-2508.6123,2646.8243,2193.2235,-453.6008,contribution
nissan,EU27,2024,HR,S1,6,2030,847,2228.3286,1857.512,-370.8166,-2879.4289,2630.8484,2193.0484,-437.8,contribution
nissan,EU27,2024,HR,S1,7,2031,847,2214.879,1857.3698,-357.5092,-3236.9381,2614.9693,2192.8805,-422.0888,contribution
nissan,EU27,2024,HR,S1,8,2032,847,2201.5103,1857.2333,-344.277,-3581.2151,2599.1857,2192.7194,-406.4664,contribution
nissan,EU27,2024,HR,S1,9,2033,847,2188.2224,1857.1024,-331.12,-3912.3351,2583.4975,2192.5648,-390.9327,contribution
nissan,EU27,2024,HR,S1,10,2034,847,2175.0146,1856.9767,-318.0379,-4230.373,2567.9039,2192.4164,-375.4875,contribution
nissan,EU27,2024,HR,S1,11,2035,847,2161.8866,1856.8562,-305.0304,-4535.4034,2552.4045,2192.2741,-360.1303,contribution
nissan,EU27,2024,HR,S1,12,2036,847,2148.8379,1856.7406,-292.0973,-4827.5007,2536.9987,2192.1377,-344.861,contribution
nissan,EU27,2024,HR,S1,13,2037,847,2135.8678,1856.6296,-279.2382,-5106.7389,2521.6857,2192.0066,-329.6791,contribution
nissan,EU27,2024,HR,S1,14,2038,847,2122.9761,1856.5232,-266.4529,-5373.1918,2506.4653,2191.881,-314.5843,contribution
nissan,EU27,2024,HR,S1,15,2039,847,2110.1621,1856.4211,-253.741,-5626.9328,2491.3366,2191.7604,-299.5762,contribution
nissan,EU27,2024,HR,S1,16,2040,847,2097.4256,1856.3231,-241.1025,-5868.0353,2476.2994,2191.6447,-284.6547,contribution
nissan,EU27,2024,HR,S1,17,2041,847,2084.766,1856.2291,-228.5369,-6096.5722,2461.353,2191.5338,-269.8192,contribution
nissan,EU27,2024,HR,S1,18,2042,847,2072.1827,1856.139,-216.0437,-6312.6159,2446.4967,2191.4274,-255.0693,contribution
nissan,EU27,2024,HR,S1,19,2043,847,2059.6753,1856.0525,-203.6228,-6516.2387,2431.73,2191.3253,-240.4047,contribution
nissan,EU27,2024,HR,S2,0,2024,847,2310.7603,1858.5012,-452.2591,-452.2591,2728.1704,2194.2163,-533.9541,contribution
nissan,EU27,2024,HR,S2,1,2025,847,1998.5727,1858.1166,-140.4561,-592.7152,2359.59,2193.7622,-165.8277,contribution
nissan,EU27,2024,HR,S2,2,2026,847,1728.5622,1857.7648,129.2026,-463.5126,2040.8054,2193.3469,152.5414,liability
nissan,EU27,2024,HR,S2,3,2027,847,1495.0305,1857.4432,362.4127,-101.0999,1765.0891,2192.9672,427.878,liability
nissan,EU27,2024,HR,S2,4,2028,847,1293.0492,1857.1492,564.1,463.0001,1526.6224,2192.6201,665.9976,liability
nissan,EU27,2024,HR,S2,5,2029,847,1118.3562,1856.8802,738.524,1201.5241,1320.3733,2192.3025,871.9292,liability
nissan,EU27,2024,HR,S2,6,2030,847,967.2645,1856.6344,889.3699,2090.894,1141.9888,2192.0123,1050.0235,liability
nissan,EU27,2024,HR,S2,7,2031,847,836.5852,1856.4095,1019.8243,3110.7183,987.7039,2191.7468,1204.0429,liability
nissan,EU27,2024,HR,S2,8,2032,847,723.5613,1856.2039,1132.6426,4243.3609,854.2636,2191.504,1337.2404,liability
nissan,EU27,2024,HR,S2,9,2033,847,625.8071,1856.0159,1230.2088,5473.5697,738.8514,2191.2821,1452.4307,liability
nissan,EU27,2024,HR,S2,10,2034,847,541.2593,1855.844,1314.5847,6788.1544,639.0311,2191.0791,1552.0481,liability
nissan,EU27,2024,HR,S2,11,2035,847,468.1344,1855.6868,1387.5524,8175.7068,552.697,2190.8935,1638.1965,liability
nissan,EU27,2024,HR,S2,12,2036,847,404.8885,1855.5431,1450.6546,9626.3614,478.0266,2190.7238,1712.6973,liability
nissan,EU27,2024,HR,S2,13,2037,847,350.1874,1855.4117,1505.2243,11131.5857,413.4444,2190.5687,1777.1243,liability
nissan,EU27,2024,HR,S2,14,2038,847,302.8767,1855.2915,1552.4148,12684.0005,357.5876,2190.4268,1832.8392,liability
nissan,EU27,2024,HR,S2,15,2039,847,261.9573,1855.1816,1593.2243,14277.2248,309.2766,2190.297,1881.0204,liability
nissan,EU27,2024,HR,S2,16,2040,847,226.5665,1855.0811,1628.5146,15905.7394,267.4929,2190.1784,1922.6855,liability
nissan,EU27,2024,HR,S2,17,2041,847,195.9571,1854.9892,1659.0321,17564.7715,231.3543,2190.0699,1958.7156,liability
nissan,EU27,2024,HR,S2,18,2042,847,169.4829,1854.9052,1685.4223,19250.1938,200.0979,2189.9707,1989.8728,liability
nissan,EU27,2024,HR,S2,19,2043,847,146.5855,1854.8284,1708.2429,20958.4367,173.0643,2189.88,2016.8157,liability
nissan,EU27,2024,HU,S1,0,2024,5589,10048.8326,10969.9962,921.1636,921.1636,1797.9661,1962.7834,164.8172,liability
nissan,EU27,2024,HU,S1,1,2025,5589,10002.8612,10960.9007,958.0395,1879.2031,1789.7408,1961.156,171.4152,liability
nissan,EU27,2024,HU,S1,2,2026,5589,9957.0998,10952.3024,995.2026,2874.4057,1781.553,1959.6175,178.0645,liability
